,MOF,purity,recovery,working_capacity,productivity,spec_heat,spec_cool,el_energy,product_out,n_out_vac,time_steps,rho_b,vac_decay,selectivity,CAPEX,OPEX,CAC,CCC,LCOC,LCOE,spec_heat_tot,spec_cool_tot,spec_power_tot,productivity_tea,CO2_avoided,CO2_captured,spec_CO2_emission,SPECCA,var_OPEX,CAPEX_bd,OPEX_bd,CAC_bd,power_output_ccs,CAC_approx_neg,SPECCA_approx_neg,Climate Change,Climate Change: Biogenic,Climate Change: Fossil,Climate Change: Land Use And Land Use Change,Water Use,Energy Resources: Non-Renewable,Material Resources: Metals/Minerals,Land Use,Acidification,Ecotoxicity: Freshwater,"Ecotoxicity: Freshwater, Inorganics","Ecotoxicity: Freshwater, Metals","Ecotoxicity: Freshwater, Organics",Eutrophication: Freshwater,Eutrophication: Marine,Eutrophication: Terrestrial,Human Toxicity: Carcinogenic,"Human Toxicity: Carcinogenic, Inorganics","Human Toxicity: Carcinogenic, Metals","Human Toxicity: Carcinogenic, Organics",Human Toxicity: Non-Carcinogenic,"Human Toxicity: Non-Carcinogenic, Inorganics","Human Toxicity: Non-Carcinogenic, Metals","Human Toxicity: Non-Carcinogenic, Organics",Particulate Matter Formation,Ozone Depletion,Photochemical Ozone Formation: Human Health,Ionising Radiation: Human Health,nCAC,eff_recovery
0,AlTBAPy,43.50215586254564,89.40770438513026,0.1584410355012712,1.5386916931341394,0.5987568866544369,-0.5987568866544369,0.0066670300452862,"[6049.778275209274, 7857.0687654864605]","[[370.55093548853495, 6867.895836334326], [252.4122943064532, 2905.9315248538223], [6049.778275209274, 7857.0687654864605]]","[370.69656666746664, 138.60924545107687, 15.23019424889253, 5.647876256289039, 104.73885016018451, 106.47040055102372]",330.824403,"[[0, 101.325, 310.15, 0.0432], [1, 95.97913681719322, 310.15, 0.045350022336025586], [2, 91.33293055727387, 310.15, 0.04742234463237565], [3, 87.28655843726985, 310.15, 0.04940064126667666], [4, 83.76329674614365, 310.15, 0.05127354036326797], [5, 80.69590438452938, 310.15, 0.05303279472518394], [6, 78.02556247521623, 310.15, 0.054673200524107575], [7, 75.7009007199537, 310.15, 0.05619237592843102], [8, 73.6771115326516, 310.15, 0.05759043963541593], [9, 71.9151508337188, 310.15, 0.058869629506276486], [10, 70.38102246720847, 310.15, 0.06003389739769707], [11, 69.04514169581547, 310.15, 0.06108850954999809], [12, 67.88177219251558, 310.15, 0.06203967411300751], [13, 66.8685303526642, 310.15, 0.06289420979133913], [14, 65.98595052604615, 310.15, 0.0636592629641443]]",63.20285472959885,605.5218526210585,2464.1020146017745,1247.0003222330718,193.99690755410555,141.97936770850524,172.8521516298339,13.605080837777882,14.306998820617276,0.598084399924639,1.5386916931341392,123373.19443403347,299122.4993020798,333.9365240121516,42.7863150995709,"(1037.550000295401, 24613.972866077955, 2669.445636761997)","{'ShellAndTubePackedColumn': 361889896.55672973, 'Material': 32024774.71781167, 'VacuumPump': 4913113.259003644, 'CentrifugalCompressor': 38637251.81136002, 'SteamBoiler': 9819652.326025704, 'ForcedDraughtCoolingTower': 3546994.380965253}","{'Fixed': 291704093.9740291, 'Electricity': 77623170.09544048, 'Heat': 1841467497.435453, 'Makeup-water': 199711659.8370323, 'Adsorbent': 57883240.720605694, 'npv_CC': 22378523093.91159}","{'CAC_CAPEX': 257.94115442385095, 'CAC_FixedOPEX': 105.06875270005862, 'CAC_VariableOPEX': 885.5667523297419}",640.9915979052544,1247.0003222330718,42.7863150995709,1.0319358226842976,0.0001443654205346,1.031653341605515,0.0001381156582485,0.0582272819494209,13.243970316103312,2.765215860983828e-07,1.1512200495457234,0.0032720863686465,16.20641607915084,2.7539666076581395,13.428075350937007,0.0243741205556937,9.074279567273628e-05,0.0006402950535799,0.0067970069879546,1.6099965322729218e-10,2.373706929687173e-19,9.93728714073038e-11,6.162678158261772e-11,5.7579122641916875e-09,7.198951203942474e-10,5.010927849680683e-09,2.0451128874957478e-10,3.768800889204447e-08,6.634036061647069e-08,0.0019922679025062,0.0311993605528514,1271.407805787621,-2.8553085938536187
1,AlTCPP,47.53454069485839,91.68762409279606,0.2416379761755299,1.9283920670696335,0.4152284913509846,-0.4152284913509846,0.0061544835700291,"[9154.240904913857, 10103.841262490012]","[[378.5048718790371, 7212.283538716081], [363.6181396417502, 4312.527579676247], [9154.240904913857, 10103.841262490012]]","[451.09950880154497, 208.29992477715044, 15.871045893270246, 6.009462002457467, 110.4863767253468, 110.43269940332004]",328.23349650000006,"[[0, 101.325, 310.15, 0.0432], [1, 96.24135890022988, 310.15, 0.0449487266180909], [2, 91.80469623583369, 310.15, 0.04661584823212074], [3, 87.92942946086923, 310.15, 0.04819478577043264], [4, 84.54162931645072, 310.15, 0.04968101333597411], [5, 81.57744758688682, 310.15, 0.051071936572868376], [6, 78.98173544282152, 310.15, 0.052366711914347275], [7, 76.70683778529668, 310.15, 0.05356602701997263], [8, 74.81658341750241, 310.15, 0.05469752220506785], [9, 73.2143474821151, 310.15, 0.05576154363449125], [10, 71.78804836568595, 310.15, 0.05674729739174637], [11, 70.51788681132008, 310.15, 0.057657551486000436], [12, 69.3863731682843, 310.15, 0.05849555413414233], [13, 68.37804535200773, 310.15, 0.05926490365761816], [14, 67.47922291747004, 310.15, 0.05996943236612732]]",65.00439486980886,493.9269858126743,1273.7708045312252,278.9609269804668,133.4584045981335,82.34710618786984,144.83499406295326,9.434909755349596,10.119973953434952,0.5699422883484854,1.9283920670696335,220111.91277185656,301186.1841986258,182.44355284492207,10.984796483758847,"(558.8040892285135, 11271.248368344597, 1437.711086088492)","{'ShellAndTubePackedColumn': 293044338.3385099, 'Material': 25729320.78989981, 'VacuumPump': 3857413.189641193, 'CentrifugalCompressor': 38043507.950253494, 'SteamBoiler': 4496622.339661514, 'ForcedDraughtCoolingTower': 2574293.8671742757}","{'Fixed': 238097833.76016068, 'Electricity': 41806317.62889785, 'Heat': 843246136.6053421, 'Makeup-water': 107560784.68678513, 'Adsorbent': 46504510.39804293, 'npv_CC': 22532915425.56055}","{'CAC_CAPEX': 70.927840107321, 'CAC_FixedOPEX': 28.88641759573204, 'CAC_VariableOPEX': 179.65033445481154}",643.0031971991236,278.9609269804668,10.984796483758847,0.7053508559290493,0.0001032709345172,0.7051291474566168,0.0001184375379151,0.0531484343904605,8.27787826845197,2.219576341087005e-07,0.9597702297722196,0.0028234475280276,13.550874767149873,1.7477152836605014,11.787896506540804,0.0152629769485729,8.326230691333329e-05,0.0005549764558007,0.0058942904462442,1.2072351711330852e-10,1.4589747241393765e-19,8.698928600977817e-11,3.373423095763288e-11,4.909028234008426e-09,4.943261739339625e-10,4.397886013590985e-09,1.5248723571159494e-10,3.4577614535911006e-08,3.400170846355529e-08,0.0016385701464213,0.0287872144316047,280.40153489486187,27.01567996084143
2,AlTCPP-FF2,37.64894439969647,91.56035000724412,0.0690287434784695,0.9433980325014824,1.2582805717558116,-1.2582805717558116,0.0069485035405287,"[2615.0928639891636, 4330.899661661162]","[[89.05428992936449, 1749.415989941602], [48.69662656934233, 578.4766980369163], [2615.0928639891636, 4330.899661661162]]","[263.4131808220619, 58.93100114146867, 4.41242949833067, 5.048831183697699, 97.12670297102937, 97.89421602753555]",328.23349650000006,"[[0, 101.325, 310.15, 0.0432], [1, 75.81615776628513, 310.15, 0.05332234934134327], [2, 66.94008710315498, 310.15, 0.058324091757526585], [3, 63.21728676927873, 310.15, 0.06076851857754103], [4, 61.52843416434161, 310.15, 0.061958746026361394], [5, 60.73444902857393, 310.15, 0.06253742948779502], [6, 60.35484437345303, 310.15, 0.06281859989092639]]",94.39059174357789,991.0237349100676,6925.178046050566,-405.7370382703414,406.6838343946055,355.6726322128659,275.10616694331264,28.590917744588968,29.27387225043954,0.5816293925580567,0.9433980325014824,-228218.8973812259,304120.09587052785,881.6793034692463,-11.398112403103326,"(2834.759429018716, 74875.00838056112, 7293.370138219334)","{'ShellAndTubePackedColumn': 604844558.1577634, 'Material': 53105409.75847005, 'VacuumPump': 2740559.368171713, 'CentrifugalCompressor': 40599108.41206554, 'SteamBoiler': 29871104.279092636, 'ForcedDraughtCoolingTower': 6690249.9101544535}","{'Fixed': 476885678.09119457, 'Electricity': 212079430.65464318, 'Heat': 5601691976.065809, 'Makeup-water': 545645521.3212098, 'Adsorbent': 95985475.11112586, 'npv_CC': 22752412822.975815}","{'CAC_CAPEX': -59.262300645513356, 'CAC_FixedOPEX': -24.15001612973259, 'CAC_VariableOPEX': -322.56464945808113}",641.5514073144682,19278.381326105788,541.5752977386101,2.1883135410150523,0.0002886684380673,2.187823592855321,0.0002012797216644,0.0726268638450391,31.04004690521511,4.611353030728668e-07,1.782307311846261,0.0047119087355401,24.93926106456408,6.353749314101771,18.528493705561168,0.0570180449011384,0.000111474269888,0.0009155774389527,0.0097129610775857,3.0077076120644686e-10,5.658654958423011e-19,1.3802186383220419e-10,1.6274889680837724e-10,8.499392595610516e-09,1.5181865982382536e-09,6.917240662586586e-09,3.8533300356625213e-10,4.632173891514661e-08,1.8406249634161397e-07,0.0031824705418104,0.0377158597683724,-403.7112526534288,-108.80240373368582
3,Ca-SQA,79.10202874263884,97.64896693195418,0.2851375794189613,1.158837739998443,0.3147706999487818,-0.3147706999487819,0.0032632363687011,"[20693.29292446993, 5466.962701585208]","[[247.92532016254603, 4522.270054019941], [180.61209509254888, 1883.8060710064349], [20693.29292446993, 5466.962701585208]]","[885.7972522621153, 480.1784340811798, 10.377507382117978, 9.247593747528247, 207.27221960774807, 178.72149744354115]",628.7831550000001,"[[0, 101.325, 310.15, 0.0432], [1, 92.40506848699488, 310.15, 0.04702431218606186], [2, 85.47405894845089, 310.15, 0.050534001593414674], [3, 80.06868073440805, 310.15, 0.0536835230342064], [4, 75.83930803716102, 310.15, 0.056454295333670926], [5, 72.52059220841085, 310.15, 0.05885018298841901], [6, 69.91000462057926, 310.15, 0.0608915629524421], [7, 67.85211682280877, 310.15, 0.06260935812111247], [8, 66.22703163580184, 310.15, 0.06403990541465288], [9, 64.94182267186191, 310.15, 0.06522103212829464], [10, 63.92416101899943, 310.15, 0.06618936057605905], [11, 63.11753895114034, 310.15, 0.06697866596008949]]",169.173251776577,441.45660518038846,605.3747431055165,149.2243420167873,100.305383198943,50.92917470295836,127.69940167294696,7.152286535016788,7.793437566394333,0.4611294572307161,1.158837739998443,270539.6911474002,295344.4245068937,102.44848031595548,6.46026557613974,"(268.71152365174805, 3346.8516491545465, 691.3505895191569)","{'ShellAndTubePackedColumn': 249621375.43188292, 'Material': 41985058.03507874, 'VacuumPump': 932306.8725161359, 'CentrifugalCompressor': 32593029.313816372, 'SteamBoiler': 1735146.7292687648, 'ForcedDraughtCoolingTower': 1812591.1304402633}","{'Fixed': 212892903.12007397, 'Electricity': 20103359.16446057, 'Heat': 250391050.81447932, 'Makeup-water': 51722639.28538349, 'Adsorbent': 75885973.97880858, 'npv_CC': 22095870554.393948}","{'CAC_CAPEX': 46.67071999197636, 'CAC_FixedOPEX': 19.00907594857304, 'CAC_VariableOPEX': 83.89085264753002}",652.8550663302713,149.2243420167873,6.46026557613974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,CALF20,62.38622933045475,94.7575614422754,0.1593380144183631,0.9503162666452428,0.4365776701951075,-0.4365776701951075,0.0043910566747397,"[11900.120740152015, 7174.795099236271]","[[318.3063762687797, 5803.065734711545], [250.70774843389987, 2695.371647733159], [11900.120740152015, 7174.795099236271]]","[603.60626460816, 275.6075177561627, 13.096363748332948, 7.779967682421329, 158.86351147616998, 148.25890394507303]",647.079615,"[[0, 101.325, 310.15, 0.0432], [1, 94.59697809301971, 310.15, 0.04606604486399646], [2, 89.00905854258475, 310.15, 0.04876900315898638], [3, 84.35697342126169, 310.15, 0.0512870560152774], [4, 80.47564645742189, 310.15, 0.053606453926959875], [5, 77.23110687451498, 310.15, 0.055720921874623464], [6, 74.51418637926338, 310.15, 0.05763066006723509], [7, 72.23558421985547, 310.15, 0.05934112624338646], [8, 70.32198587575158, 310.15, 0.06086176124318193], [9, 68.71299651737166, 310.15, 0.062204779494381406], [10, 67.35870714616705, 310.15, 0.06338410243023601], [11, 66.21775407669487, 310.15, 0.06441447399095802], [12, 65.25576473036959, 310.15, 0.06531076739043266], [13, 64.4441072224798, 310.15, 0.06608747212802656]]",101.68949072158765,527.7053469767633,1418.0409558310384,315.98722621968494,142.73864034771285,92.1287495559381,147.49642800320782,9.920010320317465,10.59363626848029,0.518334375577435,0.9503162666452428,207626.71717543405,295911.6954939583,200.27917081575924,11.81301328865918,"(592.5402558559529, 12290.300203920888, 1524.5086985207158)","{'ShellAndTubePackedColumn': 296355350.75769806, 'Material': 51295891.11732552, 'VacuumPump': 2154972.419818763, 'CentrifugalCompressor': 35455546.16911764, 'SteamBoiler': 4903169.254375488, 'ForcedDraughtCoolingTower': 2729709.349138425}","{'Fixed': 254323773.80513892, 'Electricity': 44330252.08964122, 'Heat': 919485386.7103858, 'Makeup-water': 114054453.2635153, 'Adsorbent': 92714857.15934564, 'npv_CC': 22138310313.737198}","{'CAC_CAPEX': 79.9393502802387, 'CAC_FixedOPEX': 32.56198864913607, 'CAC_VariableOPEX': 204.01407821420625}",648.0802914022327,315.98722621968494,11.81301328865918,0.7320717271971792,0.0001071667237862,0.7318450116592436,0.0001195488141493,0.0534086927828315,8.71174854612366,2.297439360374316e-07,0.971303779846746,0.0028568224963821,13.699992916454418,1.834026513805237,11.849839933032037,0.0161264696171423,8.332031644246427e-05,0.0005649294316731,0.0060051626160023,1.24122819744984e-10,1.548703046503761e-19,8.766790497795969e-11,3.6454914612154e-11,4.955401119818851e-09,5.138797583972934e-10,4.423271531415634e-09,1.569742647194205e-10,3.4604124688673345e-08,3.9481606030984785e-08,0.0016760361316809,0.0287795609722996,319.00102390901844,25.388229772236016
5,CAU10,38.02389598524399,87.62408272521924,0.19627016562434,1.194913045710969,0.5203701097744635,-0.5203701097744635,0.008550196633003,"[10649.101887977688, 17357.238893383343]","[[525.2194682950797, 10158.491025441132], [883.0531580083348, 10449.242375189731], [10649.101887977688, 17357.238893383343]]","[591.3171663693872, 242.0800882599811, 21.320501499679395, 9.95146067726621, 152.5627408320037, 165.40237510045677]",470.093715,"[[0, 101.325, 310.15, 0.0432], [1, 98.15719201755275, 310.15, 0.04433015250161696], [2, 95.4627131285239, 310.15, 0.04542171537049156], [3, 92.97116482113607, 310.15, 0.046483588579047885], [4, 90.66591023312554, 310.15, 0.047514581432359655], [5, 88.53180687031201, 310.15, 0.04851372680070685], [6, 86.55506186964442, 310.15, 0.049480273073636685], [7, 84.72310184111262, 310.15, 0.050413674207401574], [8, 83.02445583932845, 310.15, 0.05131357822363375], [9, 81.44865014627513, 310.15, 0.052179814508212914], [10, 79.98611366889972, 310.15, 0.05301238024227171], [11, 78.6280928687187, 310.15, 0.053811426273894826], [12, 77.36657524545687, 310.15, 0.05457724271100197], [13, 76.19422049312018, 310.15, 0.05531024448477039], [14, 75.1042985351144, 310.15, 0.05601095710019207], [15, 74.09063372544398, 310.15, 0.05668000275723095], [16, 73.14755457609294, 310.15, 0.057318086993596105]]",39.23611389703935,576.2104960700436,2003.788385283215,596.8644792454708,171.37219478808194,118.9306693494571,163.30820276411615,11.823959885626918,12.543930000626366,0.6297260536779183,1.194913045710969,164635.39955922196,301478.0763403373,270.84908940312465,21.36106362243643,"(844.0279617533712, 19127.446103767612, 2171.545235570508)","{'ShellAndTubePackedColumn': 330530478.34012204, 'Material': 41563110.75101411, 'VacuumPump': 5956979.173498087, 'CentrifugalCompressor': 40160774.672767915, 'SteamBoiler': 7630823.014461274, 'ForcedDraughtCoolingTower': 3166211.881190206}","{'Fixed': 277623946.2805589, 'Electricity': 63145030.14007686, 'Heat': 1430998989.910274, 'Makeup-water': 162461785.1116973, 'Adsorbent': 75123324.54785615, 'npv_CC': 22554753017.348072}","{'CAC_CAPEX': 133.79666065946725, 'CAC_FixedOPEX': 54.49451246746359, 'CAC_VariableOPEX': 409.43437571340445}",637.9504593538188,596.8644792454708,21.36106362243643,0.9022898974760108,0.0001286001319917,0.9020296241383874,0.0001316732056317,0.0570475052870897,11.233855930772188,2.583557970277158e-07,1.0848571041104933,0.0031254174384303,15.286776576556743,2.3471536096055314,12.918903873526697,0.0207190934245141,8.8943798715352e-05,0.0006125360264775,0.0065030204066069,1.457964161535249e-10,2.005359256057844e-19,9.568816191363248e-11,5.010825403935652e-11,5.476578374200836e-09,6.30856445383722e-10,4.8224806234736945e-09,1.8489425019943232e-10,3.6934008409401114e-08,5.452397309300753e-08,0.0018663504756782,0.030649773293399,603.9884070533487,8.561758106651688
6,CAU21,27.31754699695998,80.73823690364107,0.0315272938517776,0.3393728805168071,2.74766719197212,-2.747667191972121,0.0107555467254388,"[1715.713806917282, 4564.915296084589]","[[200.65520712125084, 3839.6958411509213], [109.82738710367185, 1394.770088495612], [1715.713806917282, 4564.915296084589]]","[334.43526098361525, 38.73431160754943, 8.917039265778364, 7.46312320150115, 135.2968398457795, 144.0239470630068]",471.502395,"[[0, 101.325, 310.15, 0.0432], [1, 90.20970584441659, 310.15, 0.046740688682718454], [2, 82.5042304327381, 310.15, 0.04981738709548555], [3, 76.83707243773222, 310.15, 0.05240994031061126], [4, 72.64155150002452, 310.15, 0.05454814257342371], [5, 69.51831099059433, 310.15, 0.056280982622082004], [6, 67.18272056691049, 310.15, 0.05766566510876635], [7, 65.4297271489846, 310.15, 0.058759836878318296], [8, 64.11015773184772, 310.15, 0.059616881752659646], [9, 63.11456046433551, 310.15, 0.060283602730690354], [10, 62.362043572981, 310.15, 0.06079951513743474]]",41.30433901393516,1955.8029553261708,16953.58280679685,-248.76294597364608,902.0614792034424,847.9271699490677,516.7175793494295,62.43307608696517,63.20622104818784,0.7151856411275015,0.339372880516807,-1019629.1506054072,303564.391144737,2152.756163423792,-6.220170165615699,"(6832.6577891557545, 186332.86387317852, 17579.305592556266)","{'ShellAndTubePackedColumn': 1168332109.9348304, 'Material': 147354126.857228, 'VacuumPump': 9376792.682503944, 'CentrifugalCompressor': 43021024.054696545, 'SteamBoiler': 74336798.45600809, 'ForcedDraughtCoolingTower': 13741191.136518914}","{'Fixed': 940331779.3116235, 'Electricity': 511177830.1003045, 'Heat': 13940289704.284435, 'Makeup-water': 1315176548.3901677, 'Adsorbent': 266335500.28714854, 'npv_CC': 22710838380.83749}","{'CAC_CAPEX': -30.341686654030923, 'CAC_FixedOPEX': -12.368327181379431, 'CAC_VariableOPEX': -206.12331221180781}",630.3792664593417,43439.52256671748,1086.1795402065668,4.8308668363629,0.0006215159516858,4.829890644638807,0.0003546757724085,0.1109439729523061,71.42564136258201,9.035796073524233e-07,3.288153935223955,0.0082042878596373,45.79157325023574,14.527976380660734,31.132322371224703,0.1312744983502963,0.0001666625230867,0.0015817084825029,0.0167636121778834,6.248061816485534e-10,1.3121722027980764e-18,2.3406736379331306e-10,3.9073881654306814e-10,1.5127195706706352e-08,3.344664925945576e-09,1.1633223181226415e-08,8.048622521475983e-10,6.926486923874385e-08,4.576696085937521e-07,0.0059888811464328,0.0553395279494458,-247.8982288011384,-309.2974341805698
7,CuAlPyC,58.51030185970088,94.78292639886686,0.2573476062865932,1.1955481250069258,0.3453548114232739,-0.3453548114232739,0.0049270179984817,"[17419.0579865769, 12351.866847045128]","[[351.20705700026974, 6801.903914594885], [522.4879426023764, 6210.176332994288], [17419.0579865769, 12351.866847045128]]","[774.9176827376721, 397.830467427127, 14.98987066276557, 9.524083238386059, 180.70604071626116, 171.86722069313223]",586.449045,"[[0, 101.325, 310.15, 0.0432], [1, 95.64982634934984, 310.15, 0.04490865500267684], [2, 90.82659887418606, 310.15, 0.04649910159471533], [3, 86.71246889626751, 310.15, 0.04797107372671812], [4, 83.19142802401413, 310.15, 0.049326337467588834], [5, 80.1687491219688, 310.15, 0.05056829160649957], [6, 77.7531164150677, 310.15, 0.05170460827346482], [7, 75.97395910628737, 310.15, 0.052752823368677], [8, 74.382194048759, 310.15, 0.053731607892368326], [9, 72.95646567985615, 310.15, 0.05464327684540037], [10, 71.67813374092815, 310.15, 0.05549046204449172], [11, 70.53088077030424, 310.15, 0.05627603190754451], [12, 69.500383955954, 310.15, 0.0570030193253964], [13, 68.57403958589992, 310.15, 0.05767455810655723]]",102.3414561521038,468.1713658972632,840.825149046068,185.2005739416696,112.3243744740052,62.01592198742146,134.44821276433015,7.847225195826248,8.525656457223077,0.5286619445486948,1.1955481250069258,256545.53356757032,300074.054986897,125.07832875731025,7.70402854062607,"(368.4530862480441, 5980.369338819055, 947.9692382596517)","{'ShellAndTubePackedColumn': 263577069.51991212, 'Material': 41347570.466152735, 'VacuumPump': 2286227.7903183755, 'CentrifugalCompressor': 36605658.861166835, 'SteamBoiler': 2635373.1532306136, 'ForcedDraughtCoolingTower': 2117658.7322469354}","{'Fixed': 225725737.24136907, 'Electricity': 27565415.235775698, 'Heat': 447414800.52868927, 'Makeup-water': 70921283.22078343, 'Adsorbent': 74733745.84500645, 'npv_CC': 22449712693.214584}","{'CAC_CAPEX': 53.66805026699017, 'CAC_FixedOPEX': 21.85747756207051, 'CAC_VariableOPEX': 110.06610021027736}",646.6201443166593,185.2005739416696,7.70402854062607,0.5755009529149956,8.850927212089543e-05,0.5753011859327227,0.000111257710152,0.0511500773703562,6.324017488849129,4.911522945402946e-07,0.8850656028781053,0.0026500037479554,12.549083560246007,1.3616325825197129,11.175579668213071,0.0118713095132262,8.080518045643094e-05,0.000521839911232,0.0055476840773521,1.0697736877431557e-10,1.11557165378815e-19,8.400454692542892e-11,2.297282173732948e-11,4.711202069987511e-09,4.0609359497558926e-10,4.284347924837733e-09,1.395328265401764e-10,3.3185214049570126e-08,2.3100152302277624e-08,0.0015011921264741,0.0277095243280134,186.28931651460076,40.23526193624709
8,CuAlPyC-FF2,41.30383039914169,90.677380736836,0.1564075970945263,0.93161988620577,0.5517217182933761,-0.5517217182933761,0.0074247940050671,"[10586.743131764832, 15044.640276164399]","[[403.4485744435741, 7877.943399563694], [595.5181722163977, 7443.001155160423], [10586.743131764832, 15044.640276164399]]","[604.3960180299632, 237.08697538632103, 17.073840463362668, 9.87447707141419, 165.86274038405583, 174.49798472480956]",586.449045,"[[0, 101.325, 310.15, 0.0432], [1, 96.44259218522483, 310.15, 0.04460215760871043], [2, 92.29156020010062, 310.15, 0.04590019916855498], [3, 88.72814521417415, 310.15, 0.047103020494854805], [4, 85.79544339951319, 310.15, 0.04822308854920321], [5, 83.44285345776437, 310.15, 0.04928062576184751], [6, 81.31937786252334, 310.15, 0.05028208926179172], [7, 79.3989473447315, 310.15, 0.05122818688952025], [8, 77.61862499299778, 310.15, 0.0521181740106532], [9, 76.013094058628, 310.15, 0.05295276398816682], [10, 74.5633667317845, 310.15, 0.05373402193516796], [11, 73.25280161159363, 310.15, 0.05446415001781953], [12, 72.08215393378008, 310.15, 0.05514612041111989], [13, 71.06553042812686, 310.15, 0.05578481813876042], [14, 70.13682050777773, 310.15, 0.056382911427746686]]",49.08659829819199,612.1834064291029,2290.896263672795,787.6081511187618,182.6780323859888,131.55454647040864,169.6786479044461,12.53633777689006,13.23485774438191,0.5968033010449008,0.93161988620577,148239.79964515768,306024.7147738363,295.6211836674847,27.09262739647716,"(948.3930226412343, 22080.46838404135, 2440.0593855759894)","{'ShellAndTubePackedColumn': 344956229.5390434, 'Material': 54113592.030532986, 'VacuumPump': 4508777.448472689, 'CentrifugalCompressor': 40018300.76039683, 'SteamBoiler': 8808920.197759107, 'ForcedDraughtCoolingTower': 3385617.2150694085}","{'Fixed': 294904070.79263914, 'Electricity': 70952988.18644874, 'Heat': 1651926126.618916, 'Makeup-water': 182550377.98237714, 'Adsorbent': 97807716.0998067, 'npv_CC': 22894904806.067154}","{'CAC_CAPEX': 170.7770857582359, 'CAC_FixedOPEX': 69.5631955713673, 'CAC_VariableOPEX': 548.307004612338}",639.9538036054469,787.6081511187618,27.09262739647716,0.9539586869593684,0.0001365338062628,0.9536880966145296,0.0001340565385765,0.0569408558778781,12.091312510684268,6.365125596056913e-07,1.1060118852530074,0.0031695882163689,15.62307290160261,2.5328457559100035,13.067723014520269,0.0225041311723376,8.945669639458474e-05,0.0006213657437489,0.0066032106157828,1.5419977128944562e-10,2.1827865329587065e-19,9.873611641976215e-11,5.5463654651404814e-11,5.726831756208199e-09,6.678715573202614e-10,5.024018982164589e-09,2.0190679336849946e-10,3.6680726970129e-08,6.114082089839422e-08,0.0019132953708339,0.0304137353434142,803.3687463991747,4.174905672209208
9,DAZMID,27.852323303523548,85.82657560286597,0.0258619605669714,0.2941103195407828,3.2983721524238416,-3.2983721524238416,0.0104287906627745,"[1396.6990048724183, 3617.959878882979]","[[91.12056974776488, 2065.909553608641], [61.38259083461492, 1056.7624274527236], [1396.6990048724183, 3617.959878882979]]","[316.5582839339541, 29.32207253119823, 5.218504756282472, 7.302626794423, 133.81022961127195, 140.9048502407785]",467.915175,"[[0, 101.325, 310.15, 0.0432], [1, 75.55391299092457, 310.15, 0.040286925055668193], [2, 68.21199879072235, 310.15, 0.040457012381949875], [3, 66.10224781131431, 310.15, 0.04164952292109517], [4, 64.53680493814174, 310.15, 0.04258422218956718], [5, 63.37427384974176, 310.15, 0.043307911375894965], [6, 62.510389202723, 310.15, 0.043862938365631245], [7, 61.86810504136842, 310.15, 0.044285531730719765]]",188.13970815256732,2434.942545401956,22298.86803276809,-234.74407090745063,1081.0260622083651,1030.468924804559,642.9025727404245,74.94631087675566,75.68907701645838,0.6745525209845235,0.2941103195407827,-1421817.5425124224,326444.9707895039,2794.583047649992,-5.737600947037378,"(8978.924993535651, 246241.92317403998, 23101.298385603423)","{'ShellAndTubePackedColumn': 1460861734.257515, 'Material': 182847207.0109083, 'VacuumPump': 7316435.750862211, 'CentrifugalCompressor': 46118252.82369926, 'SteamBoiler': 98237293.37873021, 'ForcedDraughtCoolingTower': 17516895.620858815}","{'Fixed': 1170493634.2334223, 'Electricity': 671748466.9162781, 'Heat': 18422320545.25075, 'Makeup-water': 1728298408.270134, 'Adsorbent': 330487536.34529996, 'npv_CC': 24422623957.573402}","{'CAC_CAPEX': -27.242356483615104, 'CAC_FixedOPEX': -11.105949712039877, 'CAC_VariableOPEX': -196.4475216415981}",629.5183263747721,56058.021905816975,1370.1669155369875,5.799070064541439,0.0007417173440349,5.797924913746864,0.0004034334505429,0.1207522614044034,86.4601745643568,1.0534923612030784e-06,3.7866659513612246,0.0093054722813237,52.67395934524093,17.564957692802263,34.95013200406703,0.1588696483716078,0.0001803482621323,0.0017905956947102,0.0189737752537637,7.400680897141481e-10,1.5902313551253129e-18,2.632246943879857e-10,4.768433937359307e-10,1.7254983514414593e-08,4.012811936744695e-09,1.3061483205735997e-08,9.542685247809146e-10,7.496424523580944e-08,5.592937897059405e-07,0.006934219498213,0.0595041408396954,-234.0019828082049,-411.8877497178167
