,MOF,purity,recovery,working_capacity,productivity,spec_heat,spec_cool,el_energy,product_out,n_out_vac,time_steps,rho_b,vac_decay,selectivity,alpha,CAPEX,OPEX,CAC,CCC,LCOC,LCOE,spec_heat_tot,spec_cool_tot,spec_power_tot,purity_c,productivity_tea,CO2_avoided,CO2_captured,spec_CO2_emission,SPECCA,var_OPEX,CAPEX_bd,OPEX_bd,CAC_bd,power_output_ccs,CAC_approx_neg,SPECCA_approx_neg,cool_bd,power_bd,Climate Change,Climate Change: Biogenic,Climate Change: Fossil,Climate Change: Land Use And Land Use Change,Water Use,Energy Resources: Non-Renewable,Material Resources: Metals/Minerals,Land Use,Acidification,Ecotoxicity: Freshwater,"Ecotoxicity: Freshwater, Inorganics","Ecotoxicity: Freshwater, Metals","Ecotoxicity: Freshwater, Organics",Eutrophication: Freshwater,Eutrophication: Marine,Eutrophication: Terrestrial,Human Toxicity: Carcinogenic,"Human Toxicity: Carcinogenic, Inorganics","Human Toxicity: Carcinogenic, Metals","Human Toxicity: Carcinogenic, Organics",Human Toxicity: Non-Carcinogenic,"Human Toxicity: Non-Carcinogenic, Inorganics","Human Toxicity: Non-Carcinogenic, Metals","Human Toxicity: Non-Carcinogenic, Organics",Particulate Matter Formation,Ozone Depletion,Photochemical Ozone Formation: Human Health,Ionising Radiation: Human Health,nCAC,eff_recovery,OPEX_system,nCAC_system,CCC_system,LCOC_system,nCAC_system_bd
0,010_bcg+N131+14_charge,99.89042343684946,96.49667167743682,2.3311583659237702,7.628067943948917,0.0990887542886065,-0.0990277721875173,0.008637455974583,"[94478.73317050008, 118.79481181559251, 46923.29182976512]","[[1616.4950834082533, 4983.176798786566], [2090.4778024523293, 620.8652389269678], [108293.81496532606, 118.79481181559251]]","[1100.1698174414914, 781.7620231360127, 25.721677694425253, 5.61642596174912, 196.6020639753998, 90.46762667390448]",351.14625,"[[0, 101.325, 310.15, 0.14269507833713624], [1, 68.69347523298117, 310.15, 0.18495665999343275], [2, 53.53794447310028, 310.15, 0.23656376280411923], [3, 43.74410251225576, 310.15, 0.2887565429563858], [4, 37.274760188483604, 310.15, 0.3381148245261599], [5, 32.888707423439264, 310.15, 0.38248979624343366], [6, 29.831761256090875, 310.15, 0.4210279433732743], [7, 27.642783982144394, 310.15, 0.453779370852516], [8, 26.035655371893416, 310.15, 0.48127026116734095], [9, 24.82913795522224, 310.15, 0.5042023440962101], [10, 23.90563811661782, 310.15, 0.523286424607476], [11, 23.18690881876924, 310.15, 0.5391671430169391]]",258.9024114135096,0.1276458698496654,284.89871874438575,236.7286800895763,55.877372724542255,36.42563949113127,14.829882483544027,92.48253168576282,2.251515668978421,4.0808356430326285,0.5686541715953549,99.80737395124072,7.628067943948915,467079.7064787274,467079.7064787274,528.6176727379059,5.148036474272962,"[0.0, 0, 0.0]","{'ShellAndTubePackedColumn': 107390270.24346544, 'Material': 41739602.20033003, 'VacuumPump': 1319593.583150088, 'DirectContactCooler': 6047023.199679266, 'GenericCondenser': 107387.754697965, 'IntercooledCondensingCompressor': 55512941.45370076}","{'Fixed': 153808937.55382666, 'Adsorbent': 89553321.93860963, 'npv_CC': 39322359863.508125}","{'CAC_CAPEX': 30.180366542026782, 'CAC_FixedOPEX': 9.315793364847059, 'CAC_VariableOPEX': 16.626807142349396}",601.4949155457282,55.877372724542255,5.148036474272962,"{'process': 291.94168600950434, 'VacuumPump': 1.6346608485281537, 'DirectContactCooler': 51.40581677795692, 'GenericCondenser': 4.0210673457296515, 'IntercooledCondensingCompressor': 180.46218966706115}","{'process': 0.0, 'VacuumPump': 2.0121067627659697, 'IntercooledCondensingCompressor': 71.76756644741799}",0.2371377151948712,5.823324440273618e-05,0.2369874599130118,9.2022037456677e-05,0.0290166975403988,2.2558948190976293,9.95682889732186e-08,0.4718868831007428,0.0013419272127805,6.298750811961215,0.50836172262266,5.704512064244749,0.0858770250938037,4.22129600389886e-05,0.000267219494986,0.0028326792470964,5.0680464790786536e-11,3.909372669266777e-20,4.2015750651018125e-11,8.664714100674669e-12,2.403193058682751e-09,2.2401520158088503e-10,2.149012879497443e-09,8.512354775903402e-11,1.7527999702003866e-08,2.665783646064556e-09,0.0007345607239063,0.014612674593573,56.06183585267841,73.6136714319398,1536.3794186659889,62.76502614341725,47.88107124962092,47.88107124962092,"{'CAPEX': 11.548188104052205, 'FixedOPEX': 5.1273841265988445, 'VariableOPEX': 46.0894539127662}"
1,014_dmp+N156+20_charge,99.84790999531408,98.02853380222972,1.861839489641222,5.80820295500649,0.0997241334674694,-0.0997667706510743,0.0085527402738892,"[100457.9594071609, 172.22599708401384, 48991.62351831461]","[[1100.5891307437023, 3785.2476214398484], [983.8087159444608, 426.34491809815404], [113067.29782282274, 172.22599708401384]]","[1153.9924163515925, 804.1275702906029, 20.600245878100107, 5.887101648170904, 216.632572127625, 106.74492640709354]",467.4852,"[[0, 101.325, 310.15, 0.14269507833713624], [1, 57.65882255045973, 310.15, 0.19638060965443213], [2, 42.995815718623845, 310.15, 0.2621268457434519], [3, 34.774070106248175, 310.15, 0.32302102832276064], [4, 29.925527606693347, 310.15, 0.3744424129954961], [5, 26.913641869665756, 310.15, 0.4155951969652831], [6, 24.952368104642055, 310.15, 0.4476565904481706], [7, 23.623677308223147, 310.15, 0.47235316483864503], [8, 22.694395353865534, 310.15, 0.49131418370007796], [9, 22.027923287735753, 310.15, 0.5058793690733318]]",514.2531055989332,0.1115695391688069,309.59659641103605,279.63406852327995,57.75380494394695,37.69102843383492,16.140568722529242,94.70324127656056,2.265952889298961,4.070392899477917,0.5622877975441819,99.76183628346482,5.8082029550064895,482826.2861414111,482826.2861414111,506.6132025979941,5.131490662571362,"[0.0, 0, 0.0]","{'ShellAndTubePackedColumn': 109511009.02909705, 'Material': 56665794.50946858, 'VacuumPump': 867524.2742363705, 'DirectContactCooler': 6047023.199679266, 'GenericCondenser': 108383.41840641179, 'IntercooledCondensingCompressor': 57305496.755994}","{'Fixed': 167062006.41408047, 'Adsorbent': 121577827.07793543, 'npv_CC': 40648027974.38258}","{'CAC_CAPEX': 30.803498741127623, 'CAC_FixedOPEX': 9.602550711558235, 'CAC_VariableOPEX': 17.592560474710453}",596.5384660466401,57.75380494394695,5.131490662571362,"{'process': 304.03594044066546, 'VacuumPump': 1.0694893369570329, 'DirectContactCooler': 51.40581677795692, 'GenericCondenser': 4.081144226549916, 'IntercooledCondensingCompressor': 185.32224443767427}","{'process': 0.0, 'VacuumPump': 1.3281509405517855, 'IntercooledCondensingCompressor': 74.0849960124735}",0.2371901950490976,6.476644314372436e-05,0.2370220542149549,0.0001033743909989,0.0297549798228496,2.2535643032031536,1.0134317322900126e-07,0.4828369959628673,0.0013408441252208,6.325909715853439,0.5117546213684735,5.702657300696968,0.1114977937879979,4.222855871697082e-05,0.0002676917808997,0.0028308282136492,5.173213831887298e-11,3.954118952511768e-20,4.2101043341382754e-11,9.63109493794904e-12,2.4345038670907887e-09,2.404218097428921e-10,2.1557338161302e-09,9.322398611168464e-11,1.7531850109171012e-08,3.0025122993909127e-09,0.0007326729732814,0.0146021025380819,57.9928719929805,74.7771267493018,1620.281782691335,64.39669757971616,49.12243232026552,49.12243232026552,"{'CAPEX': 12.140861392221144, 'FixedOPEX': 5.387930009203526, 'VariableOPEX': 46.867906178291484}"
2,022_dmp+N276+33_charge,99.96121448062452,90.85969329228384,1.7175478079725537,6.283805337000378,0.1111133642908178,-0.1108736081395222,0.0090229462003252,"[77492.27644460228, 33.303331517375916, 37190.705042542664]","[[2360.272665501465, 6660.192121427686], [6056.626713753081, 924.8031879197455], [85832.07130733169, 33.303331517375916]]","[983.985304620015, 654.014241683552, 32.30309490046144, 8.538679032933587, 176.53237417984494, 112.59691482322302]",390.9087,"[[0, 101.325, 310.15, 0.14269507833713624], [1, 80.26182276869726, 310.15, 0.1792480552060734], [2, 65.30232975605576, 310.15, 0.21936879631218723], [3, 54.59252377900522, 310.15, 0.2614279938036074], [4, 46.844746873271525, 310.15, 0.30367473348988067], [5, 41.168173430044526, 310.15, 0.34456162927726697], [6, 36.94866157982344, 310.15, 0.38294933297115896], [7, 33.76338410814208, 310.15, 0.41815690058895316], [8, 31.320686671114505, 310.15, 0.44990018394802184], [9, 29.418315462100818, 310.15, 0.47818282983726457], [10, 27.914819873606945, 310.15, 0.5031879404794711], [11, 26.71018925009643, 310.15, 0.5251927580030733], [12, 25.732820258762377, 310.15, 0.5445104607068613], [13, 24.93075296235149, 310.15, 0.5614546570679801]]",135.00131086221654,0.0972953503224511,305.6198355681112,263.6153983751606,63.41468599879505,39.68799196730835,16.477011356723732,94.84266052509446,2.524741405114722,4.352885323882053,0.583062947765699,99.8899398172114,6.283805337000379,457933.8212293244,457933.8212293244,551.5670939238938,5.763265129977165,"[0.0, 0, 0.0]","{'ShellAndTubePackedColumn': 114810388.17017269, 'Material': 49676599.21416131, 'VacuumPump': 2710532.873130385, 'DirectContactCooler': 6047023.199679266, 'GenericCondenser': 103866.52506963642, 'IntercooledCondensingCompressor': 54195987.04789903}","{'Fixed': 164928046.32231066, 'Adsorbent': 106582340.21707793, 'npv_CC': 38552388944.07202}","{'CAC_CAPEX': 34.05970034162772, 'CAC_FixedOPEX': 10.547310577429789, 'CAC_VariableOPEX': 19.082619753231615}",593.0497509229665,63.41468599879505,5.763265129977165,"{'process': 320.46381998260824, 'VacuumPump': 3.383970654648981, 'DirectContactCooler': 51.40581677795692, 'GenericCondenser': 3.808903735808304, 'IntercooledCondensingCompressor': 174.64121377629812}","{'process': 0.0, 'VacuumPump': 4.102848014305744, 'IntercooledCondensingCompressor': 70.06499745446662}",0.2551252718833854,6.570035409754928e-05,0.2549554239087069,0.0001041476205808,0.0317837619317773,2.425588330772576,1.1500169664580237e-07,0.5126229847240591,0.0014482243480202,6.79180290668373,0.5478505923686702,6.140262964730035,0.1036893495850249,4.545909744890334e-05,0.0002870113947856,0.0030405212385912,5.5606657733760545e-11,4.229158080615109e-20,4.5867943514801535e-11,9.738714176667407e-12,2.600147411577507e-09,2.4661165984062984e-10,2.317401981862704e-09,9.521702551110886e-11,1.8866129719282753e-08,3.076196454722194e-09,0.0007885196146359,0.0157233408772758,63.67479237708567,67.67908933784892,1633.119811032276,69.81068670335416,52.0002162777951,52.00021627779507,"{'CAPEX': 12.940649485159161, 'FixedOPEX': 5.743279867963483, 'VariableOPEX': 51.12675735023152}"
3,025_dmp+N520+36_charge,69.09381286159176,84.72527917628666,0.0345138791643931,0.4909961258308238,1.8990389292655556,-1.8991399305826464,0.0125166279821326,"[1963.7050990269813, 880.1789290190991, 852.6082202832932]","[[326.0934424059396, 2149.116252839451], [3.123809128918238, 49.73758345113805], [1967.7263304597336, 880.1789290190991]]","[253.05691522834246, 10.152519636948906, 14.864381243140071, 5.644164954353974, 110.85805144133803, 111.53779795256146]",492.9561000000001,"[[0, 101.325, 310.15, 0.14269507833713624], [1, 29.71675983458275, 310.15, 0.06105410759991305], [2, 22.11670746260629, 310.15, 0.05401106129523716], [3, 20.494984864317946, 310.15, 0.052541716086169], [4, 20.11777479800307, 310.15, 0.05220206016552399]]",479.0686574944872,0.0020488724774543,4359.949930023451,33907.971450413985,-252.9604373132376,666.5054751098916,623.0277191877115,2038.6384754073297,43.15036490203445,45.1701441147641,0.9968175247054146,69.00375759638355,0.4909961258308237,-1445723.9258297405,747539.1392244843,8840.164659329452,-7.196989648568297,"[11781.238138480547, 308382.8475821261, 30311.189567217927]","{'ShellAndTubePackedColumn': 1902059725.4231536, 'Material': 1037833608.6405632, 'VacuumPump': 27595116.43924449, 'DirectContactCooler': 6047023.199679266, 'GenericCondenser': 133582.60929587175, 'IntercooledCondensingCompressor': 127000951.90619078, 'SteamBoiler': 123028182.53040422, 'ForcedDraughtCoolingTower': 22433317.909938373}","{'Fixed': 2340512387.99111, 'Electricity': 991835182.0753266, 'Heat': 25962038470.429718, 'Makeup-water': 2551828922.3885193, 'Adsorbent': 2226697006.531665, 'npv_CC': 62933590641.83843}","{'CAC_CAPEX': -40.27253763931896, 'CAC_FixedOPEX': -15.766354760044786, 'CAC_VariableOPEX': -197.04387607662022}",252.3442221603532,197444.1597618377,5617.493348244813,"{'process': 8960.639505131676, 'VacuumPump': 33.40798100145995, 'DirectContactCooler': 51.40581677795692, 'GenericCondenser': 5.614408047508329, 'IntercooledCondensingCompressor': 328.50191409603076}","{'process': 0.0, 'VacuumPump': 42.80109317261022, 'IntercooledCondensingCompressor': 164.18782748910277}",3.4387382400462725,0.0007685467804336,3.43712453027855,0.0008451629872907,0.1316206586749367,49.69773379449606,7.467918834536971e-07,3.087798291978643,0.0065946115863616,37.11446940019798,10.325935499937716,25.42744845009647,1.36108545016378,0.0001463605239795,0.0013129657195309,0.0137818285459385,5.079623148330716e-10,9.316121600673854e-19,1.9322852477539607e-10,3.1473378912606325e-10,1.3582706221920686e-08,3.2380981524022e-09,9.838900407908451e-09,9.86297230919058e-10,6.07548159311726e-08,3.0853645067172224e-07,0.0045966187000552,0.0481263226392054,-249.95691944835764,-206.62277822580643,38095.60126698945,-282.75612520665646,689.5681751487848,689.5681751487848,"{'CAPEX': -34.541633645067556, 'FixedOPEX': -15.24976829496105, 'VariableOPEX': -232.96472326662783}"
4,027_dmp+N520+39_charge,97.9537526628016,98.01449763857605,0.6059559277983056,4.974730939246598,0.1544252241055922,-0.1544550090078018,0.0086916143639173,"[28404.902105349003, 600.941058716375, 12464.637355217554]","[[479.0773625982113, 2806.443725199177], [69.0756306115148, 169.12997361088713], [28767.016948703655, 600.941058716375]]","[438.50438681298215, 200.32954177422025, 16.332946395426074, 4.299145324057243, 133.4090007637695, 84.13375255550909]",406.1421,"[[0, 101.325, 310.15, 0.14269507833713624], [1, 40.351183030794814, 310.15, 0.11966920884380647], [2, 30.669241653770023, 310.15, 0.1572827635715426], [3, 25.8023551811104, 310.15, 0.18679581709233978], [4, 23.245842433227075, 310.15, 0.20722185350461234], [5, 21.85087553053529, 310.15, 0.22037115362767973], [6, 21.068360435748673, 310.15, 0.22850509441611996], [7, 20.621303217316783, 310.15, 0.23342746058184627]]",348.7228452360666,0.0131725716505282,424.2518687596785,377.7604067303751,86.27790019343843,47.35587733396813,19.369805671720982,114.12904814729164,3.5088826603527465,5.231980653441462,0.5772891075042977,97.8624665547628,4.974730939246599,547999.050126761,547999.050126761,456.0906145213073,7.923407857526968,"[0.0, 0, 0.0]","{'ShellAndTubePackedColumn': 167035477.57485738, 'Material': 75089993.85584015, 'VacuumPump': 1949236.9618133404, 'DirectContactCooler': 6047023.199679266, 'GenericCondenser': 109779.00462179717, 'IntercooledCondensingCompressor': 65638483.52961671}","{'Fixed': 228586896.93856266, 'Adsorbent': 161107390.57515746, 'npv_CC': 46134772192.09165}","{'CAC_CAPEX': 46.02301584608027, 'CAC_FixedOPEX': 14.130071708440983, 'CAC_VariableOPEX': 26.502809961132453}",519.7245705663577,86.27790019343843,7.923407857526968,"{'process': 534.2320108475569, 'VacuumPump': 2.3660691594003116, 'DirectContactCooler': 51.40581677795692, 'GenericCondenser': 4.16541548591119, 'IntercooledCondensingCompressor': 204.25302894237205}","{'process': 0.0, 'VacuumPump': 3.018131767856339, 'IntercooledCondensingCompressor': 84.85794672127719}",0.3076708768845738,8.046696754438527e-05,0.3074624708762227,0.0001279390408067,0.0381983956740092,2.925278004320842,1.305122264034942e-07,0.6205333578828524,0.0017400612857406,8.1927275224459,0.6618387472143015,7.400175937810324,0.1307128374212718,5.47805037856135e-05,0.0003469931040448,0.0036725838551033,6.654439603417295e-11,5.1034238766014644e-20,5.4576239438931056e-11,1.1968156544207644e-11,3.142469645554203e-09,3.0382651424156007e-10,2.793352870392669e-09,1.1653617769563088e-10,2.2744824607589872e-08,3.661539742714152e-09,0.0009513549278825,0.0189515507291541,86.7746847504216,67.85829120271435,2353.7696632047723,89.84316608115519,62.201040390879776,62.20104039087977,"{'CAPEX': 16.15071872361025, 'FixedOPEX': 7.1566594355431175, 'VariableOPEX': 66.53578792200183}"
5,030_dmp+N520+42_charge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,036_bcu+N124+36_charge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,041_dmp+N520+52_charge,99.92261283452552,94.8569548168793,0.7532960960847278,3.692854880103533,0.1318135367701575,-0.1318598288475941,0.0087298163681864,"[53024.43636752815, 43.38269399730419, 24271.475470485573]","[[1130.2058891555723, 3408.6618308140773], [1805.1268353717135, 351.4795150015528], [56015.9053433863, 43.38269399730419]]","[734.3548647189164, 405.61181516459567, 19.086995576638447, 6.842548583530546, 182.91313538194774, 119.90037001220401]",609.8683500000001,"[[0, 101.325, 310.15, 0.14269507833713624], [1, 58.19449500790851, 310.15, 0.23731839321784903], [2, 40.22835386581231, 310.15, 0.33366237956098344], [3, 32.08485950764955, 310.15, 0.4150368986964195], [4, 27.85432329800854, 310.15, 0.4769596863452765], [5, 25.390342082271896, 310.15, 0.5223359921159574], [6, 23.843032296586845, 310.15, 0.5555063082200798], [7, 22.81479346692571, 310.15, 0.5799668458150946], [8, 22.102138382568256, 310.15, 0.5982131072849302]]",384.8475874694235,0.0536851230513536,401.5241927652505,401.66579981155473,77.96791081087954,46.19891582557171,20.921441137258505,105.90177535235524,2.995095109956362,4.757088217186037,0.5683362054988458,99.8511741879229,3.6928548801035337,505239.1200782007,505239.1200782007,499.92888789761975,6.629216270727079,"[0.0, 0, 0.0]","{'ShellAndTubePackedColumn': 138157719.9480493, 'Material': 93262400.26747629, 'VacuumPump': 1828831.0548640136, 'DirectContactCooler': 6047023.199679266, 'GenericCondenser': 107157.24558258013, 'IntercooledCondensingCompressor': 59545332.03813437}","{'Fixed': 216391053.2691926, 'Adsorbent': 200096726.26575106, 'npv_CC': 42534912609.70044}","{'CAC_CAPEX': 40.832701696340024, 'CAC_FixedOPEX': 12.85519993359842, 'CAC_VariableOPEX': 24.596265272231424}",559.6824580324984,77.96791081087954,6.629216270727079,"{'process': 420.49184942028444, 'VacuumPump': 2.2714764862483, 'DirectContactCooler': 51.40581677795692, 'GenericCondenser': 4.007164146817936, 'IntercooledCondensingCompressor': 189.45343344242835}","{'process': 0.0, 'VacuumPump': 2.782017457819969, 'IntercooledCondensingCompressor': 76.98067264629677}",0.2792544069125153,8.710342243602421e-05,0.2790268143305416,0.0001404891595375,0.036262866032731,2.6494295127699705,1.2219153661257105e-07,0.5857197898794718,0.001577694701156,7.494106710770287,0.6119330219811674,6.708447409521082,0.1737262792680383,4.971569114673898e-05,0.0003159301588383,0.0033380011568202,6.266445689624095e-11,4.7377200051081304e-20,4.9700449970071554e-11,1.2964006878792189e-11,2.9151734213192798e-09,3.089765200451783e-10,2.547441859125981e-09,1.2319410132472988e-10,2.0635737265264904e-08,4.38412642443303e-09,0.0008612904089185,0.0171513858545223,78.52440602917214,68.3677321579644,2047.16577994926,82.70228621372466,59.607308326801885,59.60730832680188,"{'CAPEX': 15.925506294307919, 'FixedOPEX': 7.058489293937792, 'VariableOPEX': 59.71829062547896}"
8,045_dmp+N520+57_charge,99.92578932808892,94.74681827503846,0.8782173290186709,4.27504336867426,0.129273407769542,-0.129277629898812,0.0087313740686825,"[54425.08268313992, 42.52225479373132, 24809.17529265253]","[[1225.2716960919765, 3527.4571671544536], [1867.6166892690394, 343.587272172661], [57256.85760351097, 42.52225479373132]]","[739.5439324976153, 416.95278313649897, 19.603871960726387, 6.802138174102402, 178.7675204116595, 117.41761881462804]",536.9363999999999,"[[0, 101.325, 310.15, 0.14269507833713624], [1, 60.286264422550275, 310.15, 0.23725642023451166], [2, 42.14049752017342, 310.15, 0.3367487129967486], [3, 33.43799217902371, 310.15, 0.4219242133416715], [4, 28.81706816078077, 310.15, 0.487473054734749], [5, 26.119083119996926, 310.15, 0.5360937265196334], [6, 24.418609838628974, 310.15, 0.5720259605085981], [7, 23.282457029385284, 310.15, 0.5988156629453456], [8, 22.48926802369237, 310.15, 0.619034393015204]]",326.51654908567207,0.0496350093594119,380.4052257402296,364.8613715224853,74.47272766672651,44.472301784656025,19.481725880582264,104.1007167431336,2.9373777606247247,4.697057351230708,0.5683583771459663,99.85485235919364,4.27504336867426,504479.73689260526,504479.73689260526,499.0089716602353,6.503217918961473,"[0.0, 0, 0.0]","{'ShellAndTubePackedColumn': 135349569.7459581, 'Material': 80440555.6464638, 'VacuumPump': 1850411.9849194244, 'DirectContactCooler': 6047023.199679266, 'GenericCondenser': 106780.61483752128, 'IntercooledCondensingCompressor': 59430330.91511157}","{'Fixed': 205058455.0590246, 'Adsorbent': 172587149.7805376, 'npv_CC': 42470981896.19675}","{'CAC_CAPEX': 39.29120405245081, 'CAC_FixedOPEX': 12.273551856489247, 'CAC_VariableOPEX': 23.218216920392173}",562.2360076456034,74.47272766672651,6.503217918961473,"{'process': 411.63776601683867, 'VacuumPump': 2.2991103635604095, 'DirectContactCooler': 51.40581677795692, 'GenericCondenser': 3.984451944744883, 'IntercooledCondensingCompressor': 188.88681509643934}","{'process': 0.0, 'VacuumPump': 2.813914086917863, 'IntercooledCondensingCompressor': 76.831998291778}",0.2756283400868904,8.065000856383117e-05,0.2754182389418776,0.0001294511364489,0.0351854491249288,2.617521795129404,1.1915247412018376e-07,0.5695826804429153,0.0015593453769776,7.370801377203143,0.5969988962790983,6.623133388811842,0.150669092112201,4.906331475186079e-05,0.0003123006461015,0.0033023301750062,6.100190981341274e-11,4.638151905370067e-20,4.89801980119619e-11,1.2021711755069299e-11,2.855443578253659e-09,2.947687592108842e-10,2.5093571261096463e-09,1.1499963713515044e-10,2.036891120427817e-08,3.862511366398004e-09,0.0008530078199651,0.0169446331906429,74.93641185680849,68.63191002537536,1989.239818760526,79.6945994981509,57.72850932458603,57.72850932458601,"{'CAPEX': 15.03494323690695, 'FixedOPEX': 6.6653648758347375, 'VariableOPEX': 57.99429138540921}"
9,047_dmp+N520+61_charge,99.39421652569035,89.41978021403754,0.4128301869387973,3.305396227603346,0.1936180417847844,-0.1936111804737171,0.0089991974879685,"[24305.976028274716, 149.51513895737983, 10629.520659447217]","[[1583.300850799068, 4594.969631337756], [1259.9481823971444, 418.59711929898907], [24531.768735246667, 149.51513895737983]]","[449.6249679746461, 185.51769580381585, 23.837312994419285, 6.098144728321942, 124.15625439839866, 110.01556004969035]",510.11415000000005,"[[0, 101.325, 310.15, 0.14269507833713624], [1, 70.28473806292502, 310.15, 0.2022370086222623], [2, 52.253524455484666, 310.15, 0.2681605192202459], [3, 41.56047059596871, 310.15, 0.3331801578553931], [4, 35.00153022948812, 310.15, 0.3917898237734712], [5, 30.81146636553062, 310.15, 0.4415705471883115], [6, 28.021720068061708, 310.15, 0.4824397048340723], [7, 26.09238343075425, 310.15, 0.5154400455484482], [8, 24.713445799338576, 310.15, 0.5419222213920317], [9, 23.700302696823137, 310.15, 0.5631634759851334], [10, 22.938768123822683, 310.15, 0.5802416578299551]]",92.73773408236582,0.0099456456924417,483.46660839998657,467.8137737031354,122.31079885745002,57.5904388886949,24.76411677933727,122.55499612106163,4.399430167480525,6.164843490054507,0.6000853133677081,99.3219027120292,3.3053962276033464,506359.81223566696,506359.81223566696,557.6973896857305,10.833805421259644,"[0.0, 0, 0.0]","{'ShellAndTubePackedColumn': 184945963.28946775, 'Material': 104425740.31359458, 'VacuumPump': 4692371.290822636, 'DirectContactCooler': 6047023.199679266, 'GenericCondenser': 104316.56075962854, 'IntercooledCondensingCompressor': 59741973.87077809}","{'Fixed': 260361976.26267368, 'Adsorbent': 224047941.2356987, 'npv_CC': 42629261089.62977}","{'CAC_CAPEX': 64.36077172976591, 'CAC_FixedOPEX': 19.9486859710451, 'CAC_VariableOPEX': 38.518183090346476}",499.69883635203473,122.31079885745002,10.833805421259644,"{'process': 618.7821360961852, 'VacuumPump': 5.798000806693886, 'DirectContactCooler': 51.40581677795692, 'GenericCondenser': 3.835993409772879, 'IntercooledCondensingCompressor': 187.29721737780034}","{'process': 0.0, 'VacuumPump': 7.170409082926023, 'IntercooledCondensingCompressor': 77.23489275103343}",0.3618695750855961,0.0001051694609606,0.3615956946559749,0.0001687109686604,0.0461210871972807,3.4364654508704384,1.5597324994784537e-07,0.7466438330868448,0.0020450124936678,9.690662157945464,0.80038266898132,8.69532056469361,0.19495892427053,6.443021237966367e-05,0.0004086108082949,0.0043206917989861,7.995702437770251e-11,6.079474832431153e-20,6.431214329865494e-11,1.5644881018252804e-11,3.721476416748835e-09,3.6044330406293856e-10,3.29455168538971e-09,1.5011454124771864e-10,2.674671182936833e-08,5.186698675393797e-09,0.0011167969942439,0.0222533831284211,123.53661930873947,57.0614823437364,2609.46469301307,117.5356971736958,75.00310438006122,75.00310438006122,"{'CAPEX': 21.61017573063515, 'FixedOPEX': 9.571065821973038, 'VariableOPEX': 86.35445562108761}"
