,MOF,purity,recovery,working_capacity,productivity,spec_heat,spec_cool,el_energy,product_out,n_out_vac,time_steps,rho_b,vac_decay,selectivity,alpha,CAPEX,OPEX,CAC,CCC,LCOC,LCOE,spec_heat_tot,spec_cool_tot,spec_power_tot,purity_c,productivity_tea,CO2_avoided,CO2_captured,spec_CO2_emission,SPECCA,var_OPEX,CAPEX_bd,OPEX_bd,CAC_bd,power_output_ccs,CAC_approx_neg,SPECCA_approx_neg,cool_bd,power_bd,Climate Change,Climate Change: Biogenic,Climate Change: Fossil,Climate Change: Land Use And Land Use Change,Water Use,Energy Resources: Non-Renewable,Material Resources: Metals/Minerals,Land Use,Acidification,Ecotoxicity: Freshwater,"Ecotoxicity: Freshwater, Inorganics","Ecotoxicity: Freshwater, Metals","Ecotoxicity: Freshwater, Organics",Eutrophication: Freshwater,Eutrophication: Marine,Eutrophication: Terrestrial,Human Toxicity: Carcinogenic,"Human Toxicity: Carcinogenic, Inorganics","Human Toxicity: Carcinogenic, Metals","Human Toxicity: Carcinogenic, Organics",Human Toxicity: Non-Carcinogenic,"Human Toxicity: Non-Carcinogenic, Inorganics","Human Toxicity: Non-Carcinogenic, Metals","Human Toxicity: Non-Carcinogenic, Organics",Particulate Matter Formation,Ozone Depletion,Photochemical Ozone Formation: Human Health,Ionising Radiation: Human Health,nCAC,eff_recovery,OPEX_system,nCAC_system,CCC_system,LCOC_system,nCAC_system_bd
0,010_bcg+N131+14_charge,96.63507415897249,98.72316871039882,1.6591630573344005,7.243417680880561,0.1093847053549422,-0.1095219543979127,0.0025321148717217,"[67243.66137953491, 2563.869486196465, 31903.62405779446]","[[449.6683836212616, 2333.0912495531375], [292.6275142003708, 825.8501987272507], [73630.06783438221, 2563.869486196465]]","[824.6089442239264, 516.8174959583387, 6.43923806100633, 4.782840092942333, 205.46300618114557, 91.1063639304935]",351.14625,"[[0, 101.325, 310.15, 0.14269507833713624], [1, 81.76794786251503, 310.15, 0.15571403861086933], [2, 74.76074581446618, 310.15, 0.17009818737957325], [3, 70.0873079999151, 310.15, 0.18127743483330636], [4, 66.93519627198701, 310.15, 0.18969167329536815], [5, 64.78967720325583, 310.15, 0.19588319651643857], [6, 63.31891148347601, 310.15, 0.20036781255060765], [7, 62.305301183241, 310.15, 0.20358063577016142], [8, 61.60400458589488, 310.15, 0.2058648536636682]]",258.9024114135096,0.0867877270628877,386.8893814304123,306.36191479800533,47.50563888387887,34.7261084136923,18.348940746279293,81.1655346413258,2.4854624505210707,4.145760224295,0.4256671078087226,96.26256522317792,7.243417680880561,502858.3331424219,502858.3331424219,243.4491042114745,4.849831855899833,"[0.0, 0, 0.0]","{'ShellAndTubePackedColumn': 121756067.2765408, 'Material': 47323186.7475319, 'VacuumPump': 278727.20303010545, 'DirectContactCooler': 6047023.199679266, 'GenericCondenser': 680602.9819476894, 'IntercooledCondensingCompressor': 45714700.007487856}","{'Fixed': 212349843.42647898, 'Adsorbent': 101533037.08124846, 'npv_CC': 42334479665.71148}","{'CAC_CAPEX': 29.093410631405405, 'CAC_FixedOPEX': 9.625520143406186, 'CAC_VariableOPEX': 8.991417926135604}",600.5096619874558,47.50563888387887,4.849831855899833,"{'process': 347.61214441022713, 'VacuumPump': 0.2738106538373155, 'DirectContactCooler': 51.40581677795692, 'GenericCondenser': 49.338570161924075, 'IntercooledCondensingCompressor': 130.46134577303698}","{'process': 0.0, 'VacuumPump': 0.3580804216927655, 'IntercooledCondensingCompressor': 59.10032299670996}",0.1592913738657953,9.536683563089168e-05,0.1590805701868659,0.0001154368432985,0.0354745434834519,2.6911842189083077,1.1113557642536837e-07,0.4661268372561065,0.0005093873604804,2.436035280023132,0.4021678681621846,1.9423613820141967,0.0915060298467503,0.0001187578555687,9.956984563648146e-05,0.000820556905427,3.958071138711281e-11,3.310939128102747e-19,2.0958677491694024e-11,1.862203356432487e-11,1.1366230990590172e-09,1.9318739056001344e-10,9.098868715774891e-10,4.92356709305053e-11,2.835766047632067e-09,1.052927210694668e-08,0.000236456623209,0.0576053417060759,47.647930055672816,82.9974195341347,1116.998377407793,44.60203438477312,37.49731505041317,37.49731505041317,"{'CAPEX': 13.217707938567308, 'FixedOPEX': 5.966397930105724, 'VariableOPEX': 25.417928516100083}"
1,014_dmp+N156+20_charge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,022_dmp+N276+33_charge,95.7231317190913,97.87159957980776,1.3710473277994937,6.2132527354559794,0.1193966665615871,-0.1195308669030065,0.0025783248899419,"[61858.876970584686, 2990.3996789051944, 29000.472882644604]","[[713.5730116365748, 3391.198308297686], [507.29434568787116, 1236.6487680295215], [66929.91309420226, 2990.3996789051944]]","[794.3939495511202, 470.7908874954351, 9.037934363518138, 6.0128045859019075, 195.36947538673635, 113.18284771952871]",390.9087,"[[0, 101.325, 310.15, 0.14269507833713624], [1, 90.6221779347457, 310.15, 0.15914361755754622], [2, 82.83964661832248, 310.15, 0.1737443975003057], [3, 77.13327040816313, 310.15, 0.18630121445215184], [4, 72.91602562342995, 310.15, 0.1968294059902952], [5, 69.77693785825664, 310.15, 0.2054822262012109], [6, 67.4257338138003, 310.15, 0.21248445890534845], [7, 65.65530922104315, 310.15, 0.2180838558066929], [8, 64.3163365429029, 310.15, 0.22252078501001796], [9, 63.30004140410121, 310.15, 0.2260121373769973], [10, 62.52644030290149, 310.15, 0.22874482251785644]]",135.00131086221654,0.0758687194933786,415.7062767473907,338.49290733817514,51.962810366396994,37.12494250696201,19.741013961086622,84.08681473525014,2.7129563543026136,4.369818890941588,0.431850042119855,95.32465677862376,6.2132527354559794,507814.9585031149,507814.9585031149,239.73575503013168,5.267124817206336,"[0.0, 0, 0.0]","{'ShellAndTubePackedColumn': 128761983.43702571, 'Material': 55713228.9783807, 'VacuumPump': 458697.1250613698, 'DirectContactCooler': 6047023.199679266, 'GenericCondenser': 675838.0380071229, 'IntercooledCondensingCompressor': 46664011.34443994}","{'Fixed': 227813208.4625096, 'Adsorbent': 119534074.7857188, 'npv_CC': 42751766487.293045}","{'CAC_CAPEX': 31.635920515680446, 'CAC_FixedOPEX': 10.459871982176846, 'CAC_VariableOPEX': 10.089341485078005}",589.1357920421037,51.962810366396994,5.267124817206336,"{'process': 383.1189758757747, 'VacuumPump': 0.4510085529750328, 'DirectContactCooler': 51.40581677795692, 'GenericCondenser': 48.795030300248705, 'IntercooledCondensingCompressor': 132.63455704016397}","{'process': 0.0, 'VacuumPump': 0.5890418606613245, 'IntercooledCondensingCompressor': 60.327600144522734}",0.1692696492041144,0.0001037269725309,0.1690392136880417,0.0001267085435417,0.0381798775286911,2.8572939442576293,1.258510358922709e-07,0.4991515460343189,0.0005462703767074,2.6036206456993907,0.4279091443845719,2.069583718606748,0.1061277827080708,0.0001261479760304,0.0001053246184356,0.0008652991615394,4.305716672116867e-11,3.5171961406074553e-19,2.2943134633650105e-11,2.0114031735798945e-11,1.220052451860303e-09,2.0915402918078326e-10,9.723401748314682e-10,5.521598999961382e-11,3.03239760755108e-09,1.1345963369714374e-08,0.0002497575794022,0.0611681239245104,52.14551328440923,81.30490825188815,1207.4435435471137,48.23045735326172,40.06650475612111,40.06650475612111,"{'CAPEX': 14.232510431717968, 'FixedOPEX': 6.414528787475993, 'VariableOPEX': 27.583418134067763}"
3,025_dmp+N520+36_charge,23.61577126243935,30.71465358282653,0.0039634127776342,0.0629553572568719,15.935437393266003,-15.935463159486908,0.0110401524100524,"[225.50272729176532, 729.5500795440373, 97.73235491392626]","[[172.73798235103075, 1066.5769565937705], [8.628152964904427, 67.0829572211465], [225.55556412307408, 729.5500795440373]]","[226.64133159098023, 2.8600259199669558, 3.280488339871986, 5.643271205995297, 105.18475320286578, 109.67279292228022]",492.9561000000001,"[[0, 101.325, 310.15, 0.14269507833713624], [1, 64.85037071142308, 310.15, 0.11524886211652292], [2, 60.63253345230807, 310.15, 0.11169302615122184], [3, 60.08352591205528, 310.15, 0.1112214694783795], [4, 60.01104801163387, 310.15, 0.11115906017556837]]",479.0686574944872,0.0002348571446723,17485.61638945074,57446.56612807052,-116.63666384798736,3148.895800048705,3068.006545984503,3414.45770507756,362.08838470672447,365.6041919971925,2.055026732909789,23.595694718078704,0.0629553572568719,-7822017.843252344,304728.68398656714,29683.30833757125,-4.809361194330424,"[26011.285758566737, 359016.71470007044, 107966.52729900884]","{'ShellAndTubePackedColumn': 6047124671.285384, 'Material': 3299533203.72381, 'VacuumPump': 16979965.87027363, 'DirectContactCooler': 6047023.199679266, 'GenericCondenser': 78607.44862078805, 'IntercooledCondensingCompressor': 117659532.78143154, 'SteamBoiler': 461513650.3800532, 'ForcedDraughtCoolingTower': 75414688.847944}","{'Fixed': 9387656706.573214, 'Electricity': 2189829968.897372, 'Heat': 30224786597.73149, 'Makeup-water': 9089452144.413078, 'Adsorbent': 7079227967.291793, 'npv_CC': 25654402891.509}","{'CAC_CAPEX': -32.55542623067494, 'CAC_FixedOPEX': -13.923726983272456, 'CAC_VariableOPEX': -70.1848871677198}",285.381589522951,336237.1324526176,13864.301014457227,"{'process': 30649.693157400725, 'VacuumPump': 16.636464570991738, 'DirectContactCooler': 51.40581677795692, 'GenericCondenser': 2.3005347573512194, 'IntercooledCondensingCompressor': 227.20966184761517}","{'process': 0.0, 'VacuumPump': 21.84038577782331, 'IntercooledCondensingCompressor': 152.11116752129186}",27.68359639156784,0.0064531508524208,27.670708174743364,0.0064350659720622,0.8581388106230983,430.9220349665539,5.583721914127777e-06,21.65703196035051,0.0345693935323939,218.5564931467197,87.027397919251,120.82979409175957,10.699301135709105,0.0015020099705418,0.0068472566895049,0.0692103230345059,3.85130664047019e-09,1.0808275692712165e-17,1.005033090342471e-09,2.846273539319443e-09,7.945457459823938e-08,2.6004679635331813e-08,4.940175379101362e-08,7.353442217766536e-09,1.8128210301648186e-07,2.8663277847983463e-06,0.0276265240596227,0.654136229447716,-115.6139391564309,-819.577419510966,59872.87370455395,-118.5216247918858,3162.583199619521,3162.5831996195207,"{'CAPEX': -31.058733576096436, 'FixedOPEX': -13.713582570795122, 'VariableOPEX': -73.74930864499426}"
4,027_dmp+N520+39_charge,59.587683302403725,90.52445081756292,0.0639961192883647,1.177406201292191,0.9650163099329822,-0.9650536576185678,0.004143085163388,"[2999.8939198649086, 2037.2032717298962, 1301.5532370260455]","[[179.57106773889635, 1118.5461183883901], [13.455006452895548, 98.2958108526414], [3003.8422267853343, 2037.2032717298962]]","[195.67251232859704, 18.242100588609667, 3.3746296606386013, 4.247928733646338, 85.66025006203002, 84.14760328367241]",406.1421,"[[0, 101.325, 310.15, 0.14269507833713624], [1, 66.40750422793153, 310.15, 0.11596037231140245], [2, 61.140796611137375, 310.15, 0.11172288589908383], [3, 60.24300475093049, 310.15, 0.11115018741505893], [4, 60.051944560579614, 310.15, 0.11102840415719575]]",348.7228452360666,0.0013754754978512,2342.2302917400475,6066.161495139558,-257.0287984428135,201.33194956636143,166.5976775981202,434.3024690559324,21.927305053260454,23.777647290428277,0.7054664854332842,59.51602564490853,1.1774062012921915,-135224.26846946252,635568.7832046029,2342.624655549566,-16.096181317980886,"[2807.742596293554, 33924.651657637136, 11654.257328339836]","{'ShellAndTubePackedColumn': 818530286.3818285, 'Material': 367966345.0399965, 'VacuumPump': 2854152.3768284065, 'DirectContactCooler': 6047023.199679266, 'GenericCondenser': 583748.7441060507, 'IntercooledCondensingCompressor': 93499344.4198488, 'SteamBoiler': 43609918.93502157, 'ForcedDraughtCoolingTower': 9689375.14526802}","{'Fixed': 1261600636.5258858, 'Electricity': 236377353.2528417, 'Heat': 2856037935.757589, 'Makeup-water': 981144961.449481, 'Adsorbent': 789480656.8060625, 'npv_CC': 53507065420.581726}","{'CAC_CAPEX': -95.44631254766986, 'CAC_FixedOPEX': -35.57073133882612, 'CAC_VariableOPEX': -126.41692533496742}",334.78523289471616,38221.60885045488,2393.591496552655,"{'process': 3871.3472081457144, 'VacuumPump': 2.796266746129182, 'DirectContactCooler': 51.40581677795692, 'GenericCondenser': 39.24399035797888, 'IntercooledCondensingCompressor': 233.07626126269827}","{'process': 0.0, 'VacuumPump': 3.671223559757391, 'IntercooledCondensingCompressor': 120.87668636759264}",1.5588008314173651,0.0004539531950212,1.5578711073356903,0.0004757708866543,0.1044819155670853,24.694619516289592,4.608834797140376e-07,1.840704859162557,0.0025380264284786,14.463160308799347,4.7032837723389775,9.183865262079674,0.576011274380686,0.0002963022534301,0.0004983649130755,0.0046816917988299,2.46749655784845e-10,1.1249635893404825e-18,8.527868152410953e-11,1.6147097313577203e-10,5.673455578406953e-09,1.498112535011134e-09,3.954594743493359e-09,4.006143803186577e-10,1.3546792219791369e-08,1.4828546375114225e-07,0.0017034613332036,0.1404806461494654,-252.8869540532605,-50.58513838045453,8239.175104850592,-370.8108138401318,207.20939107241543,207.20939107241543,"{'CAPEX': -95.25120702192561, 'FixedOPEX': -42.19429383871262, 'VariableOPEX': -233.3653129794936}"
5,030_dmp+N520+42_charge,62.87043350085154,73.32115758422414,0.074410080000646,2.198801575241492,0.81377141146154,-0.8137767246790779,0.004200830974195,"[2100.2922269688174, 1240.9643098598408, 910.480577972715]","[[334.01871015498773, 1650.6728126138587], [93.21798301520072, 248.05091453681842], [2101.2893894617, 1240.9643098598408]]","[121.8283136680512, 16.466581195405368, 4.686577510824599, 2.571684168801461, 48.65776206802998, 49.44570872498979]",244.5534,"[[0, 101.325, 310.15, 0.14269507833713624], [1, 78.21630883142375, 310.15, 0.18412056918386852], [2, 68.48158667230292, 310.15, 0.20974651826436866], [3, 64.08201142961123, 310.15, 0.22381972375293926], [4, 62.00001366170392, 310.15, 0.23115804751655075], [5, 60.98900495802258, 310.15, 0.2348975362225295], [6, 60.49135445018226, 310.15, 0.23678293638484477]]",227.46908029112495,0.0004957206431211,1446.574790228747,3261.700285948915,-321.4040878437694,163.0361758463631,120.97687673500194,274.9868740057781,18.49068642578562,20.411438440188245,0.721309932690906,62.81715436454252,2.198801575241492,90507.80478432862,492955.5852531642,1549.0901832300644,-24.684681298057093,"[1590.8178192917187, 17666.32850461394, 6603.098251601887]","{'ShellAndTubePackedColumn': 564578806.320238, 'Material': 152824721.11947486, 'VacuumPump': 5215793.653435167, 'DirectContactCooler': 6047023.199679266, 'GenericCondenser': 503988.88515757106, 'IntercooledCondensingCompressor': 71216123.55154431, 'SteamBoiler': 22709950.325819653, 'ForcedDraughtCoolingTower': 6212301.255624112}","{'Fixed': 780985087.4164655, 'Electricity': 133927271.72641401, 'Heat': 1487287324.389503, 'Makeup-water': 555899565.0251317, 'Adsorbent': 327889120.3827131, 'npv_CC': 41500790231.686104}","{'CAC_CAPEX': -134.964141335705, 'CAC_FixedOPEX': -47.325888688106566, 'CAC_VariableOPEX': -139.87165836045907}",360.56265392802,22290.04934543945,1711.93455534889,"{'process': 2531.9851839790854, 'VacuumPump': 5.122134211316069, 'DirectContactCooler': 51.40581677795692, 'GenericCondenser': 32.05415275210505, 'IntercooledCondensingCompressor': 174.41398509673965}","{'process': 0.0, 'VacuumPump': 6.701725372017691, 'IntercooledCondensingCompressor': 92.06876352202845}",1.2268672657549151,0.0003706872782346,1.226120449453599,0.0003761290230815,0.1057874907706292,19.670796428236883,4.25828754724714e-07,1.6976276657045364,0.0022717679676542,12.260498487427204,3.5930871609974933,8.346456639398443,0.3209546870312661,0.0003355315184811,0.0004399046597577,0.0040041239239127,2.0362841512646903e-10,1.1340672342737992e-18,8.035875269942249e-11,1.2326966129297934e-10,4.872745056373646e-09,1.104574979753268e-09,3.6360910048928477e-09,2.7080294254126604e-10,1.2121993523982481e-08,1.0884459160182245e-07,0.0014059178330835,0.1608108226798929,-317.0360122500134,-16.634170543118206,5302.552282040587,-750.0116700439746,170.15309686715426,170.15309686715423,"{'CAPEX': -186.81930837567438, 'FixedOPEX': -82.94964621085019, 'VariableOPEX': -480.24271545744995}"
6,036_bcu+N124+36_charge,95.04511906379308,99.18002525605472,0.4655816316549933,2.3883704567051978,0.1811381149775169,-0.1815558341914157,0.0025478893221706,"[40359.61394790117, 2351.56027283725, 19545.083454910753]","[[170.1972706730175, 1029.2720751244206], [19.272735132662056, 108.2784255522342], [45107.91056234717, 2351.56027283725]]","[701.7729888813728, 312.97841599510804, 3.225987730736159, 7.185606086580711, 235.07264390489397, 143.31033516405392]",751.0639500000001,"[[0, 101.325, 310.15, 0.14269507833713624], [1, 63.59568607847604, 310.15, 0.13380399845161062], [2, 60.41484088667259, 310.15, 0.13321173327830793], [3, 60.04828241941249, 310.15, 0.13314338399838943], [4, 60.00562524134247, 310.15, 0.13313542869252792]]",721.9079547918575,0.1056181287899599,639.3107921349451,630.3827236217276,91.17715229285965,56.62314719988078,33.55134978647836,104.55374913518864,4.115858626431315,5.804883562815768,0.4335707420728943,94.43083878437906,2.3883704567051973,498384.0347557111,498384.0347557111,280.1248988735373,8.042152223910684,"[0.0, 0, 0.0]","{'ShellAndTubePackedColumn': 171104739.0992538, 'Material': 142244109.56491444, 'VacuumPump': 156577.828442211, 'DirectContactCooler': 6047023.199679266, 'GenericCondenser': 685799.8618777933, 'IntercooledCondensingCompressor': 46273050.66754997}","{'Fixed': 347801090.8179437, 'Adsorbent': 305188163.42808664, 'npv_CC': 41957798836.1688}","{'CAC_CAPEX': 52.869020915626464, 'CAC_FixedOPEX': 17.93048190103426, 'CAC_VariableOPEX': 20.717106092326677}",537.859498651391,91.17715229285965,8.042152223910684,"{'process': 571.113511951105, 'VacuumPump': 0.1534489814452958, 'DirectContactCooler': 51.40581677795692, 'GenericCondenser': 49.93816066885959, 'IntercooledCondensingCompressor': 131.01719809930816}","{'process': 0.0, 'VacuumPump': 0.2013746057379196, 'IntercooledCondensingCompressor': 59.82216311268342}",0.2274620824124232,0.0001704853611841,0.2270663158705776,0.0002252811806614,0.0543361707387812,3.807386827845651,1.6675433860148968e-07,0.7210316999024797,0.0007305520801015,3.6469317267578383,0.5922145642249498,2.785926372074752,0.2687907904581373,0.0001680275966814,0.0001472802843509,0.0012018456763693,6.209469797266889e-11,4.699878734205421e-19,3.042175173119121e-11,3.167294577148984e-11,1.792446393497445e-09,3.598785595420966e-10,1.3406551353635311e-09,1.1413751612844708e-10,4.196528821099985e-09,1.6403513191538895e-08,0.0003364365764426,0.0813363774053255,92.08629017057584,76.62033017759579,1762.2284596228835,78.34846863218286,60.52716280328213,60.52716280328212,"{'CAPEX': 23.982177092793147, 'FixedOPEX': 10.729968295468645, 'VariableOPEX': 43.63632324392106}"
7,041_dmp+N520+52_charge,94.77286035276852,97.9421098031482,0.4134574175170761,3.0295832109020635,0.1890547248758288,-0.1891352416265086,0.0025902784554173,"[29103.22599541372, 1652.3655600645748, 12981.080362030976]","[[346.24729413814435, 1732.3629357039852], [163.47479591710083, 418.47196106824634], [29958.910808641944, 1652.3655600645748]]","[491.3041165878017, 209.54163888706447, 4.873197056506458, 6.086961025187917, 153.164512918093, 117.63780670094985]",609.8683500000001,"[[0, 101.325, 310.15, 0.14269507833713624], [1, 79.32387811377338, 310.15, 0.1781507468377173], [2, 69.48063305876528, 310.15, 0.2009562216328868], [3, 64.7879865529803, 310.15, 0.21415447316697536], [4, 62.45753376245409, 310.15, 0.22141098994425595], [5, 61.272456075152206, 310.15, 0.22530258948354398], [6, 60.661916400511224, 310.15, 0.22736396893227018]]",384.8475874694235,0.0287123416712993,622.0998302218676,578.5045970959267,87.64422487198237,53.35666384475227,29.539921973968003,107.8984958898364,4.2957415138407535,5.911800537077764,0.4354887015604614,94.56390591623617,3.029583210902064,536787.386151186,536787.386151186,218.76604089486185,8.46868203473171,"[0.0, 0, 0.0]","{'ShellAndTubePackedColumn': 178920393.67016876, 'Material': 120778957.38838379, 'VacuumPump': 468829.5318203686, 'DirectContactCooler': 6047023.199679266, 'GenericCondenser': 667443.8950706904, 'IntercooledCondensingCompressor': 49761758.208464794}","{'Fixed': 338565557.8517559, 'Adsorbent': 259134162.38370442, 'npv_CC': 45190888141.037575}","{'CAC_CAPEX': 51.75247259769828, 'CAC_FixedOPEX': 17.13198678953038, 'CAC_VariableOPEX': 19.11722578474966}",513.1714493401253,87.64422487198237,8.46868203473171,"{'process': 640.8005337054129, 'VacuumPump': 0.46058924268713314, 'DirectContactCooler': 51.40581677795692, 'GenericCondenser': 47.85138653938486, 'IntercooledCondensingCompressor': 140.97610644154432}","{'process': 0.0, 'VacuumPump': 0.6022866748956405, 'IntercooledCondensingCompressor': 64.33239160538602}",0.2334269072883611,0.0001595971014252,0.2330632914323097,0.000204018754626,0.0541283242431736,3.92394435954934,1.678557557099302e-07,0.7147058457260399,0.0007473061913535,3.673255658835515,0.60384354881434,2.8556660561388525,0.2137460538823224,0.0001731263768114,0.0001479662342863,0.0012138214418899,6.123727886849945e-11,4.836036254977455e-19,3.1028133103474003e-11,3.020914528142182e-11,1.763715414627382e-09,3.3173545043945504e-10,1.3573524159492094e-09,9.752384599239052e-11,4.2413047275901114e-09,1.670969280596246e-08,0.0003445535144847,0.0838726630016198,88.36264125499243,75.07978601850225,1836.926705104033,74.86139708321878,57.38673268679708,57.386732686797096,"{'CAPEX': 21.835578679327757, 'FixedOPEX': 9.773234685181698, 'VariableOPEX': 43.252583718709325}"
8,045_dmp+N520+57_charge,93.947437071725,97.36357194052712,0.4096916439046116,3.234055255025882,0.2069779932218005,-0.2070307501246463,0.0026176946809123,"[25389.50309602233, 1673.2568424885415, 11253.640865295458]","[[375.2194246720643, 1832.0739955786728], [167.6376162599308, 407.4194293005824], [25972.169769629698, 1673.2568424885415]]","[456.0496966662985, 182.74278486240192, 5.148049287953112, 6.051086996895808, 145.91399791535835, 116.19377760368924]",536.9363999999999,"[[0, 101.325, 310.15, 0.14269507833713624], [1, 80.47499050500379, 310.15, 0.17868550466034666], [2, 70.5651647932032, 310.15, 0.20312790530552663], [3, 65.59967277419268, 310.15, 0.21810511336840166], [4, 63.01605396481447, 310.15, 0.22681506715945202], [5, 61.6395808830533, 310.15, 0.2317482177106105], [6, 60.89595556215427, 310.15, 0.23450439317814828], [7, 60.491018526964275, 310.15, 0.23603322684031353]]",326.51654908567207,0.0225148382841177,629.9382225805443,567.6147820230582,94.77628122665804,55.03061660880881,29.500126028824965,111.7312956975258,4.702997814618574,6.320362126109017,0.440378129348846,93.75414364974228,3.234055255025882,536964.3694338262,536964.3694338262,226.2459280597384,9.518166231135808,"[0.0, 0, 0.0]","{'ShellAndTubePackedColumn': 190437166.3111333, 'Material': 113180052.97363023, 'VacuumPump': 562186.4929161937, 'DirectContactCooler': 6047023.199679266, 'GenericCondenser': 661950.0573441903, 'IntercooledCondensingCompressor': 50249708.821350306}","{'Fixed': 342771698.7633494, 'Adsorbent': 242830529.92048544, 'npv_CC': 45205787954.13858}","{'CAC_CAPEX': 56.44518988360987, 'CAC_FixedOPEX': 18.482630281273263, 'CAC_VariableOPEX': 20.250219746590254}",495.42329424899697,94.77628122665804,9.518166231135808,"{'process': 701.6627621959751, 'VacuumPump': 0.5524000863417317, 'DirectContactCooler': 51.40581677795692, 'GenericCondenser': 47.24299050683184, 'IntercooledCondensingCompressor': 141.8608258883292}","{'process': 0.0, 'VacuumPump': 0.7221610506224807, 'IntercooledCondensingCompressor': 64.9632179877806}",0.2496352205057478,0.0001638529443847,0.2492651434202144,0.0002062241411486,0.0571408055363206,4.203653153345228,1.7774387354246578e-07,0.7535831533660795,0.0008007262249102,3.888049458134541,0.6367733617932211,3.0499829677456587,0.2012931285956612,0.000185435947588,0.0001586053289706,0.0013047023572594,6.436485320144328e-11,5.176565234846178e-19,3.306048361577724e-11,3.1304369068009536e-11,1.855812460471101e-09,3.4146946392818595e-10,1.4432835535667535e-09,9.55809836369096e-11,4.507194855649664e-09,1.7286707038615273e-08,0.0003714564052827,0.0898756840823746,95.55265356245624,73.05819518992638,1917.0322154587825,79.0957587863632,59.35067160065998,59.35067160065999,"{'CAPEX': 22.580863581168348, 'FixedOPEX': 10.10505012837319, 'VariableOPEX': 46.40984507682166}"
9,047_dmp+N520+61_charge,86.08626670526898,93.73394984028872,0.2289796537628053,2.436568493842236,0.3104132748340883,-0.310434947841329,0.0029308630416322,"[13481.509229233023, 2190.0896453911055, 5871.335671623842]","[[491.88779215644206, 2377.046098166828], [220.61944418995756, 577.6820875458832], [13550.39925862195, 2190.0896453911055]]","[338.31462387753965, 95.31943642562496, 6.502019226755804, 5.737736086740567, 120.4740496612932, 110.28138247712513]",510.11415000000005,"[[0, 101.325, 310.15, 0.14269507833713624], [1, 85.58075309181133, 310.15, 0.16750117016623783], [2, 76.07350630958624, 310.15, 0.18728651343746486], [3, 70.22370108797377, 310.15, 0.20202994655371645], [4, 66.56279880015173, 310.15, 0.21252749817213087], [5, 64.24047920689769, 310.15, 0.2197840457478006], [6, 62.75238504974128, 310.15, 0.22470564491399608], [7, 61.792002838354975, 310.15, 0.22800301552733104], [8, 61.16912976323776, 310.15, 0.23019481985908477]]",92.73773408236582,0.0054935896172765,855.9100355531053,903.6444252750211,188.347294514496,77.72242966045123,42.25151618412749,162.0460664743174,7.053276198348738,8.70734233818968,0.4908661492711553,85.96735434350164,2.436568493842236,544054.1003531071,546623.8213492765,271.7556938504737,18.607531489486576,"[313.1975993733925, 0, 1300.007138308978]","{'ShellAndTubePackedColumn': 270843915.2838327, 'Material': 152926162.1064934, 'VacuumPump': 1420584.4190288396, 'DirectContactCooler': 6047023.199679266, 'GenericCondenser': 639642.131395698, 'IntercooledCondensingCompressor': 56240558.274633564, 'ForcedDraughtCoolingTower': 2567871.5949158715}","{'Fixed': 464029890.9944037, 'Electricity': 26367381.284436706, 'Makeup-water': 109444593.30742341, 'Adsorbent': 328106764.4638579, 'npv_CC': 46018994863.01311}","{'CAC_CAPEX': 108.10258937456771, 'CAC_FixedOPEX': 35.038564601488936, 'CAC_VariableOPEX': 45.991550163541184}",386.36825077257976,188.347294514496,18.607531489486576,"{'process': 1071.0438828358847, 'VacuumPump': 1.3957997606863752, 'DirectContactCooler': 51.40581677795692, 'GenericCondenser': 44.84196104655497, 'IntercooledCondensingCompressor': 153.4349681060242}","{'process': 0.0, 'VacuumPump': 1.8248565612200105, 'IntercooledCondensingCompressor': 72.7082351847809}",0.3511062687452498,0.000226720709207,0.3505961092331555,0.0002834388028872,0.0799840051477914,5.916839354598584,2.487232420220374e-07,1.0540773757508897,0.0011220234010177,5.47052028464046,0.9168495330775348,4.28582003594663,0.2678507156162968,0.0002611091742357,0.0002205413653651,0.0018086900978561,8.991308950662531e-11,7.286782652074856e-19,4.64486640063074e-11,4.346442477163966e-11,2.5573572907685816e-09,4.363880867772417e-10,2.0258749141234233e-09,1.2960148768820616e-10,6.321255556683705e-09,2.4304177419125244e-08,0.0005175011287577,0.1265721245775307,191.1863761637585,60.82337245711056,2812.190349514842,129.02654998372617,83.72451944986761,83.72451944986761,"{'CAPEX': 34.8519018363122, 'FixedOPEX': 15.539435914009134, 'VariableOPEX': 78.63521223340484}"
