,MOF,purity,recovery,working_capacity,productivity,spec_heat,spec_cool,el_energy,product_out,n_out_vac,time_steps,rho_b,vac_decay,selectivity,CAPEX,OPEX,CAC,CCC,LCOC,LCOE,spec_heat_tot,spec_cool_tot,spec_power_tot,productivity_tea,CO2_avoided,CO2_captured,spec_CO2_emission,SPECCA,var_OPEX,CAPEX_bd,OPEX_bd,CAC_bd,power_output_ccs,CAC_approx_neg,SPECCA_approx_neg,Climate Change,Climate Change: Biogenic,Climate Change: Fossil,Climate Change: Land Use And Land Use Change,Water Use,Energy Resources: Non-Renewable,Material Resources: Metals/Minerals,Land Use,Acidification,Ecotoxicity: Freshwater,"Ecotoxicity: Freshwater, Inorganics","Ecotoxicity: Freshwater, Metals","Ecotoxicity: Freshwater, Organics",Eutrophication: Freshwater,Eutrophication: Marine,Eutrophication: Terrestrial,Human Toxicity: Carcinogenic,"Human Toxicity: Carcinogenic, Inorganics","Human Toxicity: Carcinogenic, Metals","Human Toxicity: Carcinogenic, Organics",Human Toxicity: Non-Carcinogenic,"Human Toxicity: Non-Carcinogenic, Inorganics","Human Toxicity: Non-Carcinogenic, Metals","Human Toxicity: Non-Carcinogenic, Organics",Particulate Matter Formation,Ozone Depletion,Photochemical Ozone Formation: Human Health,Ionising Radiation: Human Health,nCAC,eff_recovery
0,AlTBAPy,87.33318214216928,93.939258357109,0.956225003178304,6.745275193553662,0.1253991166667704,-0.1253991166667704,0.0029663018735597,"[36511.68544902376, 5295.660342621116]","[[1201.0906696691588, 5421.8099147773], [992.5000835015189, 2525.9310645904866], [36511.68544902376, 5295.660342621116]]","[510.34389445396437, 237.39799997846254, 14.013146174644076, 5.88867581311114, 145.51802832189512, 107.5260441658515]",330.824403,"[[0, 101.325, 310.15, 0.1521], [1, 95.28777560495291, 310.15, 0.16096261604403148], [2, 90.18023033360882, 310.15, 0.16935850290990628], [3, 85.85075312847876, 310.15, 0.1772329945933608], [4, 82.17365859867611, 310.15, 0.1845515286374844], [5, 79.04465646576928, 310.15, 0.19129775829321227], [6, 76.37710229973379, 310.15, 0.19747093542180127], [7, 74.09889979589073, 310.15, 0.20308296902423317], [8, 72.14994691598082, 310.15, 0.2081554773635606], [9, 70.48003501767798, 310.15, 0.2127170530417614], [10, 69.04712382661074, 310.15, 0.21680086980656904], [11, 67.8159268568206, 310.15, 0.2204426873275323], [12, 66.75675215493847, 310.15, 0.22367925837104483], [13, 65.8445522403916, 310.15, 0.22654710993202323]]",45.53808532566551,323.89299099684376,203.3541873880424,53.14018937547458,34.17872730066015,12.024869266111244,100.62699663274216,2.8493452973376487,3.487204573169066,0.4402406138500481,6.745275193553664,589902.946405907,589902.946405907,353.06615615971634,5.340582500029313,"(0.0, 0, 0)","{'ShellAndTubePackedColumn': 162802053.8020395, 'Material': 14406865.585953359, 'VacuumPump': 1565537.959452364, 'CentrifugalCompressor': 62374927.48111714}","{'Fixed': 174733560.4016894, 'Adsorbent': 30910277.14526124, 'npv_CC': 49662564271.93605}","{'CAC_CAPEX': 29.62218920085199, 'CAC_FixedOPEX': 8.910474910131613, 'CAC_VariableOPEX': 14.862350000950132}",555.4685482636223,53.14018937547458,5.340582500029313,0.3724471624953442,4.743396011567833e-05,0.3723601153603265,3.961317490171957e-05,0.0387988094687909,3.2436950652294967,1.4699359701436858e-07,0.691743337871483,0.0019187317480226,9.76169932158073,0.7828549361953175,8.972526320334913,0.0063180650505027,6.652265777925175e-05,0.0004140192170388,0.0044087192263793,7.244151318836142e-11,5.59330723214166e-20,6.440060321599816e-11,8.040909916430192e-12,3.6219481966878192e-09,2.5841982783460875e-10,3.357071794189766e-09,9.383504038852203e-11,2.7410138865324e-08,3.5225451812109623e-09,0.0011403375695303,0.00513761602394,53.20592498488126,58.9518481350867
1,AlTCPP,91.27034200729943,96.0079087409766,1.6898062376448726,8.384139970798742,0.0867065218786347,-0.0867065218786347,0.0027896174009564,"[64016.81402425922, 6122.96261768587]","[[1293.8445534080815, 5897.806998995167], [1250.3699089973654, 3178.7399075261474], [64016.81402425922, 6122.96261768587]]","[725.5726260187896, 415.33193489449195, 15.181158116085976, 6.151594339099898, 176.42101492056324, 112.48692374854848]",328.23349650000006,"[[0, 101.325, 310.15, 0.1521], [1, 95.69421256486268, 310.15, 0.15982449053273304], [2, 90.89118919294758, 310.15, 0.1671292457018211], [3, 86.78291153910244, 310.15, 0.17398475174440958], [4, 83.25965548604641, 310.15, 0.18037426911122642], [5, 80.23062832351008, 310.15, 0.18629230154631557], [6, 77.62045767913244, 310.15, 0.19174282993686598], [7, 75.47421821248686, 310.15, 0.19681922609537375], [8, 73.60532192771973, 310.15, 0.20148563446761417], [9, 71.9719928178501, 310.15, 0.2057566580091155], [10, 70.54265265961588, 310.15, 0.20965187677077232], [11, 69.29029275207091, 310.15, 0.21319305440122802], [12, 68.19175905432935, 310.15, 0.216403234759098], [13, 67.22715626993912, 310.15, 0.21930600242962417], [14, 66.37935044415306, 310.15, 0.22192489585482636]]",52.2595328892761,276.9601214604243,172.62522100209276,38.72160918593777,27.77951624930403,10.234747586917743,91.82079426182968,1.9701639607231731,2.60445890592091,0.4274610746284101,8.384139970798744,591186.4494169041,591186.4494169041,326.14474790304416,3.7918261216324503,"(0.0, 0, 0)","{'ShellAndTubePackedColumn': 132299918.2954195, 'Material': 11615945.414950384, 'VacuumPump': 1025374.6949330061, 'CentrifugalCompressor': 61265023.44269144}","{'Fixed': 149549025.91776603, 'Adsorbent': 24922290.69107283, 'npv_CC': 49770619420.94866}","{'CAC_CAPEX': 21.709311320605625, 'CAC_FixedOPEX': 6.630817450613296, 'CAC_VariableOPEX': 10.562406576263713}",597.3839635460797,38.72160918593777,3.7918261216324503,0.2949869865956325,3.7576336486895314e-05,0.2949180348235802,3.1375435565152106e-05,0.0307317159509076,2.569257413415931,1.1646788369119545e-07,0.5478582471487565,0.0015200132470282,7.731148614572574,0.6200540719509664,7.106089347832185,0.0050051947894251,5.268510420868531e-05,0.0003280912257077,0.0034938925981481,5.738252451686226e-11,4.431716915773458e-20,5.100692411361099e-11,6.375600358934092e-12,2.868550262688393e-09,2.046981939182039e-10,2.658729559754313e-09,7.432665602256316e-11,2.1708749601753777e-08,2.832334157699944e-09,0.0009036397069911,0.004069084976028,38.75707142338018,67.68682505212742
2,AlTCPP-FF2,97.09673325017954,98.53964843875409,0.9434001677081402,7.130759142331349,0.1207737056858029,-0.1207737056858029,0.0025098774336745,"[35739.88055032803, 1068.649823439147]","[[241.05444620015464, 1181.580214340725], [119.72318237306015, 258.90610240260355], [35739.88055032803, 1068.649823439147]]","[476.2803701484901, 233.5934121635651, 3.603663383611064, 5.030463136066121, 135.99716214675263, 98.05566931849516]",328.23349650000006,"[[0, 101.325, 310.15, 0.1521], [1, 68.96126780115804, 310.15, 0.2200380113138394], [2, 62.53430040783679, 310.15, 0.24172409487808022], [3, 60.76888278108392, 310.15, 0.24846760792091277], [4, 60.238169102148746, 310.15, 0.25057050129584124], [5, 60.07424765444277, 310.15, 0.2512273772208993]]",1582.5050910855523,305.29485488564825,191.6864110561285,49.16745816740776,32.47386903705826,11.39377190398707,97.9799273380594,2.744245729037689,3.374250921455218,0.409516649035511,7.130759142331348,586838.0238953611,586838.0238953611,351.7133627259453,4.948668689141119,"(0.0, 0, 0)","{'ShellAndTubePackedColumn': 154410242.00923547, 'Material': 13557233.94086674, 'VacuumPump': 282602.80648951436, 'CentrifugalCompressor': 59052359.0652774}","{'Fixed': 164753659.21824184, 'Adsorbent': 29087371.9849176, 'npv_CC': 49404535536.70787}","{'CAC_CAPEX': 27.400011797384757, 'CAC_FixedOPEX': 8.236759555738766, 'CAC_VariableOPEX': 13.766811468201112}",566.319306636078,49.16745816740776,4.948668689141119,0.3544109227627595,4.514022674642794e-05,0.3543280877876441,3.769474836887124e-05,0.0369206917730394,3.086807963555362,1.3989613396919318e-07,0.6582277756461966,0.0018262274189469,9.28870166621431,0.7449707006069558,8.537718292721442,0.0060126728859128,6.329888144886163e-05,0.0003941838093536,0.0041977221952488,6.893662414260546e-11,5.3236373687788636e-20,6.127936281279735e-11,7.657261276571738e-12,3.446425049403284e-09,2.4591955051469264e-10,3.194357887152522e-09,8.9293624435166e-11,2.6082226975888858e-08,3.368325625516632e-09,0.0010856710962086,0.0048887225635591,49.224979386034406,63.61612070685732
3,Ca-SQA,97.02250639229648,98.30860930078128,1.1725976458914027,4.082100545293922,0.1042943969790901,-0.1042943969790901,0.0025405703198333,"[85098.94282760077, 2611.575063490894]","[[728.8073571742077, 3223.7313028916324], [661.6660857263054, 1417.6361473957547], [85098.94282760077, 2611.575063490894]]","[1034.1125796315, 557.7107116057399, 8.745002766906115, 9.401662496370767, 277.2433939713078, 181.01180879117533]",628.7831550000001,"[[0, 101.325, 310.15, 0.1521], [1, 90.03206241607302, 310.15, 0.17006335029088676], [2, 82.0278615425568, 310.15, 0.1857353080526523], [3, 76.28259996016926, 310.15, 0.1989739443059344], [4, 72.11255563605431, 310.15, 0.20987892051749918], [5, 69.05678870084057, 310.15, 0.21868996799673374], [6, 66.79960695548277, 310.15, 0.22570586258863717], [7, 65.12138532028303, 310.15, 0.23123117863934242], [8, 63.86704782170254, 310.15, 0.23554673584161473], [9, 62.925608933529595, 310.15, 0.23889650375099147], [10, 62.21669236888471, 310.15, 0.2414844738196153]]",152.90926553803266,299.9864237526608,208.82484128028497,44.73233835645455,30.87502614032501,11.641538390062625,95.28964675210928,2.369799385116273,3.0005033449671643,0.4105710142247008,4.08210054529392,585249.3217082086,585249.3217082086,343.99774847911345,4.320602988848068,"(0.0, 0, 0)","{'ShellAndTubePackedColumn': 140421254.0231392, 'Material': 23618147.64188267, 'VacuumPump': 396345.4758382074, 'CentrifugalCompressor': 58914382.549286634}","{'Fixed': 161905114.7281055, 'Adsorbent': 50673304.676353835, 'npv_CC': 49270786375.15658}","{'CAC_CAPEX': 24.71588578934445, 'CAC_FixedOPEX': 7.543973825020519, 'CAC_VariableOPEX': 12.678635377245342}",583.6397790055403,44.73233835645455,4.320602988848068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,CALF20,95.42541966366991,97.85417025082164,0.9877402730503902,3.997729965062156,0.0998096266599126,-0.0998096266599126,0.0025979871022832,"[73769.1413572412, 3536.4042900747922]","[[820.7575070367006, 3691.5424983351577], [696.5350634754549, 1667.6640841918759], [73769.1413572412, 3536.4042900747922]]","[889.4710283229745, 480.204565930893, 9.902346037853897, 7.799863448636924, 240.64644994122017, 150.9178029643704]",647.079615,"[[0, 101.325, 310.15, 0.1521], [1, 91.45356322192502, 310.15, 0.16629266565990966], [2, 84.14808598595465, 310.15, 0.17884286365470614], [3, 78.67181074019639, 310.15, 0.18971109389087543], [4, 74.52183491885069, 310.15, 0.19896422017202495], [5, 71.34802270866001, 310.15, 0.20673545857529574], [6, 68.90213982195206, 310.15, 0.2131914919161363], [7, 67.00526006448278, 310.15, 0.21850878488535835], [8, 65.52646902643261, 310.15, 0.22285835389226516], [9, 64.36869129574552, 310.15, 0.22639713536564637], [10, 63.459090469890214, 310.15, 0.22926398217452082], [11, 62.742454466535484, 310.15, 0.23157863747244042]]",106.28407977746,302.0285132823453,211.2355485077791,43.696884012977655,30.463941205908576,11.661830262320718,94.93941971295874,2.267895483731183,2.899242757503301,0.4148371216391469,3.997729965062156,589215.5275145664,589215.5275145664,335.6119736790545,4.181605329150071,"(0.0, 0, 0)","{'ShellAndTubePackedColumn': 140274759.7314033, 'Material': 24280036.73054705, 'VacuumPump': 524786.8308099065, 'CentrifugalCompressor': 59790951.73969619}","{'Fixed': 163000915.48965257, 'Adsorbent': 52093403.65957667, 'npv_CC': 49604692065.87073}","{'CAC_CAPEX': 24.15924197215798, 'CAC_FixedOPEX': 7.406950732050643, 'CAC_VariableOPEX': 12.330215700718973}",586.4050735049142,43.696884012977655,4.181605329150071,0.3166496930666763,4.0485795797670765e-05,0.3165754896304455,3.371764043280407e-05,0.0330250030268828,2.7602787204242545,1.2594776184590265e-07,0.5880737142113908,0.0016341453151213,8.296626109342753,0.6657893725339783,7.625444923920635,0.0053918128881442,5.654084398117636e-05,0.0003535056291952,0.0037657589873472,6.166731681258445e-11,4.7821946296337434e-20,5.477463040181589e-11,6.892686362946608e-12,3.079134366819329e-09,2.1996397181500287e-10,2.853548256580859e-09,7.990312893917778e-11,2.3298214578091933e-08,3.6113720393904495e-09,0.0009734651737089,0.0043699256549754,43.77386216978107,66.86867727560468
5,CAU10,89.02019537146748,95.9988095135488,1.4601986902931925,5.595181397348708,0.0976640835997854,-0.0976640835997854,0.0028943583742623,"[79226.5323675633, 9771.848322305175]","[[1360.9978294811344, 6493.321730840029], [1809.6616042194498, 5181.659335484136], [79226.5323675633, 9771.848322305175]]","[939.5075712016061, 501.5881445329991, 16.32658980096191, 9.047995048596604, 241.8638165742384, 170.68102524481012]",470.093715,"[[0, 101.325, 310.15, 0.1521], [1, 96.40190265766157, 310.15, 0.15771430184971144], [2, 92.14617507520953, 310.15, 0.1629866854448304], [3, 88.45247924714515, 310.15, 0.1679196519660506], [4, 85.23474829306566, 310.15, 0.17251955648890635], [5, 82.42219586350538, 310.15, 0.1767958401632329], [6, 79.95623721292615, 310.15, 0.18076032973746323], [7, 77.78809652229039, 310.15, 0.1844266149234541], [8, 75.87693459466004, 310.15, 0.18780950760544513], [9, 74.18837395019052, 310.15, 0.19092458207852264], [10, 72.69332949043906, 310.15, 0.1937877921625473], [11, 71.36707567461934, 310.15, 0.19641515892359088], [12, 70.18849792159577, 310.15, 0.19882252158276553], [13, 69.1394883890297, 310.15, 0.20102534375719058], [14, 68.20445556757272, 310.15, 0.20303856724905125]]",43.02360579568495,301.23274046547346,198.0089603701616,43.01949291321686,29.94018994203732,11.063755788502649,95.5571650768319,2.2191439997406364,2.8537499090273504,0.4325627679609065,5.595181397348708,605827.697560391,605827.697560391,310.22203845040985,4.205355767164306,"(0.0, 0, 0)","{'ShellAndTubePackedColumn': 141849246.450115, 'Material': 17837071.999415565, 'VacuumPump': 1084675.3034455173, 'CentrifugalCompressor': 63507061.26112209}","{'Fixed': 162573897.74823096, 'Adsorbent': 38269867.63168508, 'npv_CC': 51003232228.49168}","{'CAC_CAPEX': 23.93546098287849, 'CAC_FixedOPEX': 7.288861002996589, 'CAC_VariableOPEX': 11.995828566293872}",580.8497518379082,43.01949291321686,4.205355767164306,0.3175396704583416,4.051017226589744e-05,0.317465370931649,3.3789354426429026e-05,0.0331029851025593,2.766397412084321,1.2571321699926089e-07,0.5897874693463322,0.0016358558537715,8.322170381868887,0.6674506963154494,7.649324131625274,0.0053955539281647,5.671571603816523e-05,0.0003529883290651,0.0037587646932885,6.180880547118629e-11,4.777676407559399e-20,5.4946830944354165e-11,6.861974479055362e-12,3.088414292054578e-09,2.2041710995495278e-10,2.8624175873784636e-09,8.007858527674805e-11,2.336826319689704e-08,3.382808611332709e-09,0.0009722734572229,0.0043816180263518,43.07328296476784,65.51537917622342
6,CAU21,78.47268754146424,91.2953317483128,0.2022931360609195,1.9419966829466704,0.452438033823584,-0.4524380338235842,0.0033003868680027,"[11008.782682588086, 3020.025336470963]","[[559.630588046582, 2624.626209783763], [305.66651884374227, 865.2154549860009], [11008.782682588086, 3020.025336470963]]","[375.00336443124047, 68.5362316940776, 7.176018199243264, 7.430941540841948, 146.99586047621494, 144.86431252086268]",471.502395,"[[0, 101.325, 310.15, 0.1521], [1, 86.94802318697234, 310.15, 0.1701091872897179], [2, 77.90709785296796, 310.15, 0.18432253256957773], [3, 72.0642010725298, 310.15, 0.19512170870260853], [4, 68.20855614174592, 310.15, 0.20311074650551517], [5, 65.62458441690858, 310.15, 0.20891247429232912], [6, 63.873227942971525, 310.15, 0.21307222277572901], [7, 62.67654318215995, 310.15, 0.2160284940738736], [8, 61.854130775965636, 310.15, 0.21811670182377974], [9, 61.28662418598918, 310.15, 0.21958552969213824]]",40.66665942825406,741.0696461249462,3113.757475305867,2687.746405827754,116.9767908261511,77.40618135818252,254.15902988921252,10.280392863034686,10.9242693352033,0.465625844700723,1.9419966829466704,419473.8934065277,616090.931802869,965.4905578031658,170.43952452590506,"(1045.558155983986, 26701.516502028935, 3271.006735671889)","{'ShellAndTubePackedColumn': 414370618.6841314, 'Material': 52261869.88466441, 'VacuumPump': 2328857.2959576095, 'CentrifugalCompressor': 68214478.70616977, 'SteamBoiler': 10652470.044318436, 'ForcedDraughtCoolingTower': 3923346.3453762485}","{'Fixed': 398593724.093761, 'Electricity': 88023122.17283356, 'Heat': 2247938898.287379, 'Makeup-water': 275378489.3497766, 'Adsorbent': 112129100.71428697, 'npv_CC': 51867270174.58167}","{'CAC_CAPEX': 855.6373334982125, 'CAC_FixedOPEX': 267.3807128350016, 'CAC_VariableOPEX': 1571.4548158887017}",379.6476260072977,2687.746405827754,170.43952452590506,0.985599878286898,0.0001246589127735,0.9853873309190736,8.788845505054471e-05,0.0746205486975972,10.62013347171442,3.1827156593956893e-07,1.429541037084984,0.0038773026863228,20.124589661146636,2.380588669389108,17.723820138140997,0.0201808536165315,0.0001269000057027,0.0008279784000823,0.0088123323971279,1.6913583527824306e-10,1.8910477670326478e-19,1.2779926682596966e-10,4.133656826316859e-11,7.3364075632565805e-09,6.825966429883335e-10,6.632030873768657e-09,2.1934174134370676e-10,5.2305229692678737e-08,3.8842328045098e-08,0.0023946444066153,0.0106734776244947,2860.4713538983183,1.3146638890137303
7,CuAlPyC,94.58932518070267,97.54021463937804,1.1695802552797254,4.376826043136701,0.1028221792238188,-0.1028221792238188,0.0026482111793109,"[79165.24494105738, 4528.390455770698]","[[872.1162675889763, 4053.415186091268], [1030.2168805147724, 2595.4872462370336], [79165.24494105738, 4528.390455770698]]","[961.9959480933626, 503.92322791947316, 10.70102479368099, 8.784061783881997, 261.98467449657255, 176.60295909975397]",586.449045,"[[0, 101.325, 310.15, 0.1521], [1, 92.39925786939106, 310.15, 0.16307593949561813], [2, 85.64476456473137, 310.15, 0.1727763486479202], [3, 80.45150613926977, 310.15, 0.1812483860211869], [4, 76.40477042545258, 310.15, 0.18857135506951192], [5, 73.22141507191202, 310.15, 0.19484646823257573], [6, 70.69738367785315, 310.15, 0.20018553442481574], [7, 68.68292337520629, 310.15, 0.20470177591586416], [8, 67.06634976612472, 310.15, 0.20850381871395], [9, 65.7631757199493, 310.15, 0.2116921378348269], [10, 64.7086834768109, 310.15, 0.21435727592064263], [11, 63.85275349408382, 310.15, 0.21657926803633476]]",107.30334215824622,307.9441659919079,211.2294586962815,44.47454763886562,30.731213353565725,11.545355827491308,96.31569980158768,2.336347341360761,2.9681588182953904,0.4172234716189081,4.376826043136702,602553.9287482597,602553.9287482597,316.915397422464,4.305118360936447,"(0.0, 0, 0)","{'ShellAndTubePackedColumn': 144571563.32540652, 'Material': 22679070.348900437, 'VacuumPump': 621877.2966168983, 'CentrifugalCompressor': 61402429.378794685}","{'Fixed': 166175299.6926744, 'Adsorbent': 48658491.723895684, 'npv_CC': 50727621206.315056}","{'CAC_CAPEX': 24.622194084078057, 'CAC_FixedOPEX': 7.513963857535396, 'CAC_VariableOPEX': 12.543807486743315}",578.912114567071,44.47454763886562,4.305118360936447,0.3230206663594047,4.15959475862951e-05,0.3229444003284001,3.467008341806019e-05,0.0337236291797982,2.8153870336221254,2.061903615545859e-07,0.6011554146550849,0.0016690015672485,8.492706411809761,0.6821160316755275,7.805054814823469,0.0055355653107713,5.7935647277590224e-05,0.0003601678230222,0.0038366430038677,6.349146670463106e-11,4.899235670673991e-20,5.646647596969107e-11,7.024990685947637e-12,3.183616897607759e-09,2.2453027747337866e-10,2.951323850679208e-09,8.353459581858913e-11,2.3773505498306504e-08,3.5453429620200603e-09,0.0009920330311514,0.0044686875355787,44.549286723134585,66.0327095097268
8,CuAlPyC-FF2,91.22052272082048,96.92282947515652,0.9131515573030636,4.028381047345526,0.1195763645408598,-0.1195763645408598,0.0027663292651725,"[61808.38499613321, 5948.719603340714]","[[867.7806652668909, 4030.507935182385], [969.2243212178122, 2571.130936244442], [61808.38499613321, 5948.719603340714]]","[816.0463391260375, 386.68032674580223, 10.675811764297269, 8.708738552348914, 234.63064562028734, 175.3508164433017]",586.449045,"[[0, 101.325, 310.15, 0.1521], [1, 91.86224148825164, 310.15, 0.16351807218975362], [2, 85.17733346302224, 310.15, 0.17317988416208874], [3, 80.1106482948028, 310.15, 0.18146582432705227], [4, 76.19954481461441, 310.15, 0.1885389022463931], [5, 73.13646384990697, 310.15, 0.19455360686287004], [6, 70.70960753793507, 310.15, 0.19965226614605402], [7, 68.7687842981344, 310.15, 0.2039632667974636], [8, 67.20483079607047, 310.15, 0.20760058317290134], [9, 65.93672900234068, 310.15, 0.21066416040932717], [10, 64.9032703384142, 310.15, 0.21324080906032644], [11, 64.05750460735787, 310.15, 0.2154053686985752]]",67.75949022883665,334.7647917259519,230.3742657297353,51.03391937005795,33.5817742545962,12.349792282647138,101.3411264663318,2.7170394898604373,3.3497957555508027,0.4255798025486104,4.028381047345526,613085.5199766282,613085.5199766282,310.8820131925846,5.002854488105978,"(0.0, 0, 0)","{'ShellAndTubePackedColumn': 159822071.6085248, 'Material': 25071431.21333156, 'VacuumPump': 799769.8420373343, 'CentrifugalCompressor': 63550538.8138353}","{'Fixed': 180567451.2988164, 'Adsorbent': 53791359.585392386, 'npv_CC': 51614251506.18259}","{'CAC_CAPEX': 28.183949782975763, 'CAC_FixedOPEX': 8.539078034928059, 'CAC_VariableOPEX': 14.549601669724264}",556.2707531915146,51.03391937005795,5.002854488105978,0.3574466592121083,4.6015152411165176e-05,0.3573622862628298,3.835779686726506e-05,0.0373147555237159,3.1153843658878837,2.265570792664061e-07,0.6652038223240121,0.0018467963477073,9.397403115480612,0.7547576335805759,8.636521742848116,0.0061237390519253,6.410575300566995e-05,0.000398534713615,0.0042453180785833,7.024035274805253e-11,5.4197316593262255e-20,6.24698122085461e-11,7.77054048530912e-12,3.5220736501201942e-09,2.4843993257012303e-10,3.2650926926220204e-09,9.238926012921143e-11,2.6307426805778445e-08,3.8846742408334335e-09,0.0010977059009456,0.0049446257881988,51.13178898419196,62.27808787787695
9,DAZMID,40.80397626576269,80.29782227678756,0.0323505209020921,0.3992407453959822,2.6099352728166614,-2.6099352728166614,0.0061847782844877,"[1747.1196831365255, 2534.619115448351]","[[199.2090954581053, 1153.9795108278006], [24.35456111062983, 166.38683077575712], [1747.1196831365255, 2534.619115448351]]","[291.70839046505705, 8.021345171367983, 3.4639262438760574, 7.054418011837766, 134.6991435240393, 138.46955751393597]",467.915175,"[[0, 101.325, 310.15, 0.1521], [1, 67.85218516985684, 310.15, 0.1278197451080371], [2, 61.66381490817122, 310.15, 0.12288515436583454], [3, 60.35901931739105, 310.15, 0.12181659468533232], [4, 60.07777629152522, 310.15, 0.12158489353632856]]",105.42750285574428,4629.665363767596,50128.90332693422,-215.29128624103737,826.0216205302919,792.792324954915,2174.06051645978,59.30350223851645,59.981323692839744,0.5698739552017374,0.3992407453959821,-2758163.814675889,835412.9272399959,10835.544400540108,-5.923767300240742,"(14913.437368353267, 496217.9142614052, 46656.37564463851)","{'ShellAndTubePackedColumn': 2754074775.9062243, 'Material': 344710843.514283, 'VacuumPump': 7054838.092347983, 'CentrifugalCompressor': 109552883.76483865, 'SteamBoiler': 197964279.1720139, 'ForcedDraughtCoolingTower': 33586232.82292296}","{'Fixed': 2485243739.5805273, 'Electricity': 1255527788.6537447, 'Heat': 41775438163.24007, 'Makeup-water': 3927892322.3975434, 'Adsorbent': 739585418.1073194, 'npv_CC': 70331481552.07637}","{'CAC_CAPEX': -25.20952673795477, 'CAC_FixedOPEX': -10.074883802380716, 'CAC_VariableOPEX': -180.07094960335291}",327.08867919070013,210973.1041985744,5804.951968574276,4.871805253765346,0.0006068253565871,4.870912772321887,0.0002856560868737,0.1224522438481937,70.32298645524553,9.429849542036522e-07,3.553227538503499,0.0086525521999883,49.492987631813286,14.475462654120706,34.88765892742645,0.1298660502661225,0.0001968394635294,0.0017482776814254,0.0185570154114697,6.377259873187146e-10,1.2924680750318193e-18,2.5760118749278397e-10,3.8012479853346265e-10,1.6563889530367152e-08,3.3619358056630435e-09,1.3055309662526716e-08,8.282892544985505e-10,8.13571185931584e-08,4.3964606122106454e-07,0.0063787120555447,0.0271267444537981,-214.57576576067768,-310.8975301571821
