,MOF,purity,recovery,working_capacity,productivity,spec_heat,spec_cool,el_energy,product_out,n_out_vac,time_steps,rho_b,vac_decay,selectivity,CAPEX,OPEX,CAC,CCC,LCOE,spec_heat_tot,spec_cool_tot,spec_power_tot,productivity_tea,CO2_avoided,spec_CO2_emission,SPECCA,var_OPEX,CAC_approx_neg,SPECCA_approx_neg,Climate Change,Climate Change: Biogenic,Climate Change: Fossil,Climate Change: Land Use And Land Use Change,Water Use,Energy Resources: Non-Renewable,Material Resources: Metals/Minerals,Land Use,Acidification,Ecotoxicity: Freshwater,"Ecotoxicity: Freshwater, Inorganics","Ecotoxicity: Freshwater, Metals","Ecotoxicity: Freshwater, Organics",Eutrophication: Freshwater,Eutrophication: Marine,Eutrophication: Terrestrial,Human Toxicity: Carcinogenic,"Human Toxicity: Carcinogenic, Inorganics","Human Toxicity: Carcinogenic, Metals","Human Toxicity: Carcinogenic, Organics",Human Toxicity: Non-Carcinogenic,"Human Toxicity: Non-Carcinogenic, Inorganics","Human Toxicity: Non-Carcinogenic, Metals","Human Toxicity: Non-Carcinogenic, Organics",Particulate Matter Formation,Ozone Depletion,Photochemical Ozone Formation: Human Health,Ionising Radiation: Human Health,eff_recovery,CCC_new,CAC++
0,AlTBAPy,90.63235836183436,93.29020074848972,0.6002755533295547,1.4078209325557691,0.1830388238135114,-0.1830388238135114,0.0101161969476595,"[22920.41320093006, 2369.0238337151063]","[[1103.4693115820114, 14245.774625206604], [509.0509002316227, 1882.1887040597574], [22920.41320093006, 2369.0238337151063]]","[1534.9906667912053, 548.7086634478542, 49.45118241753174, 20.42532053318817, 442.5889178817608, 473.8165825108704]",330.824403,"[[0, 101.325, 310.15, 0.0432], [1, 90.62174549135369, 310.15, 0.04772512351810978], [2, 81.32580456533243, 310.15, 0.05258405777975583], [3, 73.26145268692659, 310.15, 0.05776043784379897], [4, 66.27183879200405, 310.15, 0.06322893241545824], [5, 60.21763912795765, 310.15, 0.06895536013119319], [6, 54.975710409750654, 310.15, 0.0748973525897433], [7, 50.4377300686292, 310.15, 0.08100556388236836], [8, 46.50883533917071, 310.15, 0.08722536374301354], [9, 43.10628368539333, 310.15, 0.0934988923790165], [10, 40.15815897249979, 310.15, 0.09976731074816458], [11, 37.60214464282465, 310.15, 0.10597305904888824], [12, 35.38437976059809, 310.15, 0.11206194200517812], [13, 33.45840795547401, 310.15, 0.11798488983221689], [14, 31.78422401155661, 310.15, 0.12369929134367055], [15, 30.327418544106383, 310.15, 0.1291698506653852], [16, 29.058417966124114, 310.15, 0.1343689716782221], [17, 27.951814682060103, 310.15, 0.13927671710724038], [18, 26.98578099684541, 310.15, 0.1438804179780592], [19, 26.141559424824255, 310.15, 0.1481740232487006]]",63.24129161153438,792.7499485139551,441.116059255797,140.51461179181535,64.19205683423299,139.8296071058101,4.159046935307851,4.985030203869861,0.6338390351282944,1.4078209325557691,286274.35685458145,91.18313244752788,4.659130271545386,"(0.0, 0, 0)",140.51461179181535,4.659130271545386,0.020797273335601354,0.0004495084611504345,0.020266212218769807,8.155265568106719e-05,0.22708520999206283,1.712011575614201,9.857229053265345e-08,0.21328142297746114,9.403083646057758e-05,1.4970263378577358,0.05154642964165744,1.4376752297025177,0.007804678513560846,1.470178672109635e-05,2.607759060240348e-05,0.0002178359570186314,1.656603057175145e-11,8.94411554596295e-20,1.208410867894729e-11,4.481921803363007e-12,2.929492048903826e-10,5.377772770620189e-11,2.3341163677505325e-10,7.533549508020604e-12,1.022966477423724e-09,1.1685795575142595e-08,5.5316696996372575e-05,0.10076187227448015,91.35001894399026,110.9802069809621,140.89746398814455
1,AlTCPP,90.99963934634512,93.90125188942623,0.810404538530167,1.6927792518701816,0.1479090134584899,-0.1479090134584899,0.0102291959980738,"[30701.45882512966, 3036.5417270260955]","[[1182.9781425757863, 16078.520158148638], [774.8945730330228, 3082.3603946715493], [30701.45882512966, 3036.5417270260955]]","[1723.4712296274881, 732.1845270990277, 54.45588160264111, 20.42532053318817, 442.5889178817608, 473.8165825108704]",328.23349650000006,"[[0, 101.325, 310.15, 0.0432], [1, 91.05729808724018, 310.15, 0.04683319077738914], [2, 82.18729364178836, 310.15, 0.05061197523348566], [3, 74.51807897574064, 310.15, 0.05451615017409777], [4, 68.57104293246762, 310.15, 0.058706255648060736], [5, 63.31706411307551, 310.15, 0.06304315114634816], [6, 58.66780744430601, 310.15, 0.06750668916171618], [7, 54.54974011856424, 310.15, 0.0720748602409561], [8, 50.89863453119056, 310.15, 0.0767236476815145], [9, 47.658360790874376, 310.15, 0.0814275534151435], [10, 44.77983866715001, 310.15, 0.08616018296999285], [11, 42.220127534395424, 310.15, 0.0908948604377271], [12, 39.941635852128435, 310.15, 0.095605242670874], [13, 37.91143424035292, 310.15, 0.1002659028879794], [14, 36.10065836338938, 310.15, 0.10485285726257285], [15, 34.483989693417264, 310.15, 0.10934401340921278], [16, 33.03920383327025, 310.15, 0.11371952624955299], [17, 31.746777471701318, 310.15, 0.11796205376291807], [18, 30.589546250707404, 310.15, 0.12205691186631905], [19, 29.552406866582082, 310.15, 0.12599213353782], [20, 28.62205762455023, 310.15, 0.1297584419020904]]",66.12811024387845,677.3290005916278,376.4129066476232,116.4899539427458,54.6147469763557,132.37902860677562,3.360819941433271,4.176014408084227,0.6191366400444904,1.6927792518701816,287369.2453023098,87.25193102703611,3.9076827729807686,"(0.0, 0, 0)",116.4899539427458,3.9076827729807686,0.018052860715266263,0.0003901498325610354,0.017591931436706044,7.077944599913997e-05,0.19710184378929418,1.4868217194090165,8.539464865168205e-08,0.1850853244623022,8.3573233071622e-05,1.2990001363994987,0.044737543577043605,1.2474930600349434,0.006769532787512157,1.2754990792614897e-05,2.3597400741678575e-05,0.00020031178695341644,1.4320712069342503e-11,7.758283803252492e-20,1.0454951828030092e-11,3.86576016372958e-12,2.5383034397394116e-10,4.6580033151308054e-11,2.0228569907217488e-10,6.507883573606263e-12,8.880953038326262e-10,9.965198610917408e-09,5.0470525791953856e-05,0.08746178924443174,92.20606566807729,95.23365729366385,116.75572582559545
2,AlTCPP-FF2,84.63178659847758,94.81116764368824,0.3103791580720521,0.9031564000572976,0.306891302068303,-0.306891302068303,0.0107138074592248,"[11758.439752830678, 2135.2049703000966]","[[382.3756668616074, 4881.650034425879], [203.88909488072986, 900.4014295032518], [11758.439752830678, 2135.2049703000966]]","[1237.1777125074905, 277.48195513472047, 22.86493644695081, 20.42532053318817, 442.5889178817608, 473.8165825108704]",328.23349650000006,"[[0, 101.325, 310.15, 0.0432], [1, 54.59747283148789, 310.15, 0.06767899504059417], [2, 43.21555188383506, 310.15, 0.08216718494599162], [3, 36.640203162745316, 310.15, 0.09440432198240728], [4, 32.40158362315296, 310.15, 0.10480703292113427], [5, 29.480202802765056, 310.15, 0.11365301627130787], [6, 27.375472175227262, 310.15, 0.12115804323591858], [7, 25.81135014830629, 310.15, 0.12750476762110685], [8, 24.62246036001784, 310.15, 0.13285357789676025], [9, 23.7033953865506, 310.15, 0.13734669642409061], [10, 22.983683712092734, 310.15, 0.14110991533723738]]",94.39059174771778,1224.5023082152636,1154.8699167784282,251.02049052778435,119.53323038319832,175.23884088255352,6.973249186960701,7.772891959525465,0.6121809658785392,0.9031564000572978,287956.82250089006,95.03736769080336,6.657380323752047,"(5685.63842164474, 0, 646.9481870627012)",251.02049052778435,6.657380323752047,0.03618421381498526,0.0007874269142531567,0.03525395981244966,0.00014282708828234996,0.3978228434622398,2.998617421989628,1.713129753446464e-07,0.3733333547175251,0.00016784507076788376,2.620007329595929,0.09004103984909038,2.516328338782129,0.013637950964709421,2.5717791626656467e-05,4.736917176197824e-05,0.0004015169660608122,2.8654632214073038e-11,1.5630956280616375e-19,2.096755344701593e-11,7.687078610747556e-12,5.104008089664317e-10,9.335302318772581e-11,4.072224937571424e-10,1.2913009015837913e-11,1.78461600621144e-09,1.913873643174612e-08,0.00010104149432600867,0.17655972465329436,91.38050008162061,180.3340816230956,252.2451886705504
3,Ca-SQA,97.20146628315987,97.80930489815375,0.6976523192253316,1.1613790215578963,0.1508627055854406,-0.1508627055854406,0.0089181981158482,"[50630.73001666075, 1457.7126300449784]","[[757.4839894177553, 9336.612438126105], [353.4264731068311, 1133.7640267499594], [50630.73001666075, 1457.7126300449784]]","[2162.5570141969274, 1190.8825912047605, 34.843602066347344, 20.42532053318817, 442.5889178817608, 473.8165825108704]",628.7831550000001,"[[0, 101.325, 310.15, 0.0432], [1, 83.87189137854409, 310.15, 0.0514398929732666], [2, 70.42957681669306, 310.15, 0.06050620956849002], [3, 60.018434774189345, 310.15, 0.07026228052653276], [4, 51.9104881777985, 310.15, 0.08052118985144341], [5, 45.56213712737814, 310.15, 0.09105976714608047], [6, 40.56533345032238, 310.15, 0.1016384730217069], [7, 36.61216836371814, 310.15, 0.11202335841389818], [8, 33.469113628300185, 310.15, 0.12200584139736029], [9, 30.958185217777018, 310.15, 0.13141699016687006], [10, 28.943081885464956, 310.15, 0.140134797183495], [11, 27.31892146200623, 310.15, 0.1480847682436358], [12, 26.004600540534263, 310.15, 0.15523541019610257], [13, 24.937082862541338, 310.15, 0.16159067818221343], [14, 24.06711528791425, 310.15, 0.16718128589319775]]",169.6895491418168,566.078546132578,345.3372358607695,103.20216561364566,46.42799966518023,128.58529611389386,3.427934359743527,4.184603543447295,0.5305425438088976,1.1613790215578967,291371.4967405157,81.12195485482921,3.6946401760740457,"(0.0, 0, 0)",103.20216561364566,3.6946401760740457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,85.21830665802293,0.0
4,CALF20,95.18998471910268,96.15644065496276,0.5189931762914118,0.9826076250152772,0.1595079402355076,-0.1595079402355076,0.0093213095268095,"[38760.878775398065, 1958.613815947575]","[[984.9427686986833, 12174.459143956039], [528.7921214696305, 1745.3764455436926], [38760.878775398065, 1958.613815947575]]","[1901.4460982022547, 921.0021715961792, 43.61310568025604, 20.42532053318817, 442.5889178817608, 473.8165825108704]",647.079615,"[[0, 101.325, 310.15, 0.0432], [1, 88.14414534804196, 310.15, 0.04921634811817746], [2, 77.27746315150095, 310.15, 0.05568745134462552], [3, 68.28607992320894, 310.15, 0.06256889325721848], [4, 60.82057970161759, 310.15, 0.06980090223637214], [5, 54.601517977883596, 310.15, 0.07731008970650093], [6, 49.40441341692324, 310.15, 0.08501237483621941], [7, 45.04816299917777, 310.15, 0.09281685234657894], [8, 41.3860679968118, 310.15, 0.100630212574093], [9, 38.29885034924358, 310.15, 0.1083612441460587], [10, 35.68918893117769, 310.15, 0.11592495690050203], [11, 33.47742048580089, 310.15, 0.1232459495792774], [12, 31.598137572968735, 310.15, 0.1302607867763434], [13, 29.9974817581007, 310.15, 0.1369193064787121], [14, 28.63097943981093, 310.15, 0.14318491969614514], [15, 27.461804237481594, 310.15, 0.14903406483609852], [16, 26.459376948413762, 310.15, 0.15445503359202803], [17, 25.598234227410487, 310.15, 0.15944639619694861]]",101.41559544214324,639.401748778164,392.31687610953816,115.41130035564235,53.081456766000905,132.16762630802802,3.6243732131367934,4.402498025031397,0.5624571895804513,0.9826076250152768,288426.2494852133,85.97031299015401,3.9582883638774033,"(0.0, 0, 0)",115.41130035564235,3.9582883638774033,0.018722745335825634,0.00039577595598122513,0.018255092554315802,7.18768255285625e-05,0.19983898245044063,1.5195553402663162,8.95773483929558e-08,0.18830667987013458,9.766049288541436e-05,1.3200464793177475,0.046175552984847344,1.2669589668858094,0.006911959447090854,1.296163854512186e-05,2.9891397270441555e-05,0.00027173756079093737,1.460364454142683e-11,7.938711342702655e-20,1.0688230434320687e-11,3.915414027719036e-12,2.614867504935283e-10,4.7891550800185565e-11,2.0823358693510132e-10,7.034844674678022e-12,9.193605088493997e-10,1.1578120273769517e-08,6.671236313920518e-05,0.08862328524828002,94.35612810418047,94.12939385767847,115.7461930350908
5,CAU10,86.20728903342342,89.79431634140172,0.6628400679496129,1.257561614700179,0.1823248641925158,-0.1823248641925158,0.012187713141691,"[35963.955074760066, 5754.042878773166]","[[1727.218909433433, 24883.818945043236], [2314.341198636018, 9387.61649152223], [35963.955074760066, 5754.042878773166]]","[1897.500859381365, 885.8979770166302, 74.77206143891533, 20.42532053318817, 442.5889178817608, 473.8165825108704]",470.093715,"[[0, 101.325, 310.15, 0.0432], [1, 95.29197838385512, 310.15, 0.04547003012598658], [2, 90.06872041051608, 310.15, 0.04777733418883296], [3, 85.25948188995638, 310.15, 0.05013539354086422], [4, 80.82759428598922, 310.15, 0.05254093783194804], [5, 76.73987517823191, 310.15, 0.05499048743501571], [6, 72.96628960322141, 310.15, 0.057480371473491866], [7, 69.47964292945177, 310.15, 0.06000674766539605], [8, 66.25530274862572, 310.15, 0.06256562381881228], [9, 63.27094738748489, 310.15, 0.06515288077481592], [10, 60.50633877290695, 310.15, 0.0677642965585903], [11, 57.94311751601689, 310.15, 0.07039557146890862], [12, 55.56461821699173, 310.15, 0.0730423538116996], [13, 53.355703129076495, 310.15, 0.07570026596606509], [14, 51.302612456185855, 310.15, 0.07836493046154229], [15, 49.39282969163758, 310.15, 0.08103199574392153], [16, 47.61496053460591, 310.15, 0.0836971613135087], [17, 45.95862404462805, 310.15, 0.08635620193399994], [18, 44.414354812064765, 310.15, 0.0890049906314561], [19, 42.97351503318799, 310.15, 0.09163952023032962], [20, 41.628215482170226, 310.15, 0.09425592320601024], [21, 40.37124446850618, 310.15, 0.09685048966970913], [22, 39.196003957306964, 310.15, 0.09941968334040681], [23, 38.09645211160522, 310.15, 0.1019601553987704], [24, 37.067051590534994, 310.15, 0.10446875615816366], [25, 36.10272300531869, 310.15, 0.1069425445270015]]",39.255362985822266,646.4869899615793,375.7888247085724,131.21464496270917,54.63591664292717,135.22708628011523,4.142824193532254,5.006949269104128,0.6915709011076877,1.2575616147001791,278218.2142421382,102.92819359197136,4.835903457406523,"(0.0, 0, 0)",131.21464496270917,4.835903457406523,0.02112800431135685,0.0004629698968489688,0.02058105532420378,8.39790903040485e-05,0.23388632429265724,1.763843619132765,1.0127201189847896e-07,0.2195630069107659,9.672678837922916e-05,1.5408155720107242,0.053011674128578545,1.479777247456299,0.008026650425847093,1.5119509487742338e-05,2.6860065905023518e-05,0.00022434819951536576,1.6821778478847207e-11,9.201692946797751e-20,1.2395537078931942e-11,4.4262413078983424e-12,3.0172929508656876e-10,5.46781762237061e-11,2.411623375519463e-10,7.721981180361954e-12,1.0481640344581333e-09,1.1837465238898241e-08,5.6872316688337094e-05,0.10378874014988448,87.89714163860525,102.8150496871718,131.53735165592113
6,CAU21,73.32842671128753,87.13852083755152,0.1022951196597386,0.333886708744429,0.874230796488657,-0.8742307964886573,0.0132900613757117,"[5566.895465421396, 2024.8335748588001]","[[561.7410360873531, 8077.46317986516], [200.19886029860123, 1060.468585897984], [5566.895465421396, 2024.8335748588001]]","[1102.956245727477, 135.10909382713984, 31.01633097451784, 20.42532053318817, 442.5889178817608, 473.8165825108704]",471.502395,"[[0, 101.325, 310.15, 0.0432], [1, 79.919486659679, 310.15, 0.05093398259642585], [2, 64.89313750636653, 310.15, 0.058975342745664835], [3, 54.018124950091845, 310.15, 0.06708074780869475], [4, 46.0470119678039, 310.15, 0.07502666794461849], [5, 40.13058633622525, 310.15, 0.08261730801042], [6, 35.6862369193396, 310.15, 0.08969964794771787], [7, 32.31029538947302, 310.15, 0.096169950763788], [8, 29.71986056317399, 310.15, 0.10197261165140545], [9, 27.714185629899763, 310.15, 0.10709363636443194], [10, 26.148964038275153, 310.15, 0.11155138505952354], [11, 24.919102003906534, 310.15, 0.11538679832135623], [12, 24.04588844580702, 310.15, 0.11876692154801309], [13, 23.34891339370528, 310.15, 0.12171372603924616]]",41.085846034547984,2299.6541448359008,8817.600671250786,1119.7517825591483,545.5962882502058,370.9514524646254,19.864457381961675,20.82469397583539,0.8413308412114465,0.333886708744429,241048.63217604972,172.65386384609295,9.78831270715916,"(95650.92830480992, 0, 4270.569690668822)",1119.7517825591483,9.78831270715916,0.18154913435643558,0.004164042899508278,0.17663074744050344,0.0007543440164233541,2.104396362087614,15.774924001636089,8.688412764659575e-07,1.9659059975553486,0.0008477699615509349,13.788134230229279,0.46672238682499767,13.250213649226692,0.07119819417759261,0.0001349993552443521,0.00023656755419689988,0.0019690954314668012,1.415015508278029e-10,8.165203706975282e-19,1.0579725141375205e-10,3.5704298597530494e-11,2.62838586593192e-09,4.665520488229757e-10,2.1167563326238752e-09,6.041892867428975e-11,9.13096628998347e-09,6.696649721694926e-08,0.0004922928424581421,0.9350545324056276,71.31859781039383,613.6308394786425,1136.4830830784194
7,CuAlPyC,93.60022242421836,95.636252240375,0.8002122158701443,1.2670153922285543,0.138344717869412,-0.138344717869412,0.0098496727805748,"[54163.87271263848, 3703.3751526016035]","[[1242.3386516141125, 17220.79208671727], [1193.0528842842118, 4815.384787305977], [54163.87271263848, 3703.3751526016035]]","[2273.661389437063, 1278.7139634041237, 58.11660510712028, 20.42532053318817, 442.5889178817608, 473.8165825108704]",586.449045,"[[0, 101.325, 310.15, 0.0432], [1, 90.32015960806022, 310.15, 0.04669193758025708], [2, 81.09406592601718, 310.15, 0.05021749987004925], [3, 74.02999981173438, 310.15, 0.05376475325506605], [4, 68.75342100250523, 310.15, 0.05734970292430451], [5, 64.07757307455375, 310.15, 0.061003283573205155], [6, 59.92165712513131, 310.15, 0.06471399031431731], [7, 56.21761910360191, 310.15, 0.06846968278757884], [8, 52.907841200428216, 310.15, 0.07225774469311837], [9, 49.94330086667634, 310.15, 0.07606525650614346], [10, 47.28209424009413, 310.15, 0.07987917557560002], [11, 44.88824506724517, 310.15, 0.08368651768031825], [12, 42.73073850945167, 310.15, 0.08747453427817596], [13, 40.78273304661917, 310.15, 0.09123088012000295], [14, 39.020914185288596, 310.15, 0.09494376657337639], [15, 37.42496167535729, 310.15, 0.0986020968580171], [16, 35.97710806496225, 310.15, 0.10219558036944879], [17, 34.66177113562127, 310.15, 0.1057148242926034], [18, 33.465246402599824, 310.15, 0.1091514017167372], [19, 32.37544869452182, 310.15, 0.11249789640057488], [20, 31.381694033447616, 310.15, 0.11574792515724974], [21, 30.4745147664715, 310.15, 0.11889613950227104]]",102.10750870164446,554.9832093195733,334.0061576636248,100.46463664425872,45.476867191289365,127.5417961867672,3.1434979906614444,3.928679619351106,0.5749095343058164,1.2670153922285543,290294.04261907074,82.26471966105119,3.5910844635125008,"(0.0, 0, 0)",100.46463664425872,3.5910844635125008,0.017105781415977007,0.00036587970376109654,0.016672700445900863,6.720126631500017e-05,0.1843500017769974,1.3973803483976446,3.5365815726895714e-07,0.1778163296838288,9.572410321903111e-05,1.3179192527282302,0.05302529597708049,1.2584082731280988,0.006485683623051104,1.2829883570043122e-05,2.5493030325850593e-05,0.00022792209023127233,1.54294353099133e-11,7.380688914735506e-20,1.184653991557963e-11,3.582895320526788e-12,3.8847090388171034e-10,4.436349915159031e-11,3.321691905705893e-10,1.3443940558528584e-11,8.646455817914692e-10,9.717695401133013e-09,5.663553001984677e-05,0.08175481490354097,94.0003194141079,83.36498916818687,100.70766161288618
8,CuAlPyC-FF2,87.16370361699131,92.23956190084392,0.5051723889164116,0.9986520578317212,0.1987552088396232,-0.1987552088396232,0.0114913774486879,"[34193.54569769307, 5035.564905435927]","[[1341.6608398856556, 19651.66681222285], [1494.5384328266427, 6826.632816036439], [34193.54569769307, 5035.564905435927]]","[1821.0753042933497, 821.081863673632, 63.16261969389836, 20.42532053318817, 442.5889178817608, 473.8165825108704]",586.449045,"[[0, 101.325, 310.15, 0.0432], [1, 91.88944635515918, 310.15, 0.0460335839230397], [2, 84.46913362582353, 310.15, 0.04881634152594112], [3, 78.61963666757534, 310.15, 0.05161918370161227], [4, 73.29355980081522, 310.15, 0.054449491844627815], [5, 68.7562477042636, 310.15, 0.057309327021948415], [6, 64.73364722152425, 310.15, 0.060205744760228955], [7, 60.997548321479506, 310.15, 0.06312403136245227], [8, 57.63175699940541, 310.15, 0.06605195393832493], [9, 54.613113010767286, 310.15, 0.06898495044810715], [10, 51.873180712586354, 310.15, 0.07191696696037728], [11, 49.356539122628035, 310.15, 0.07483809145127451], [12, 47.06458428824887, 310.15, 0.0777385108970221], [13, 44.980620466451, 310.15, 0.08061160304813281], [14, 43.110888762218025, 310.15, 0.08345500593190092], [15, 41.40443577970416, 310.15, 0.08626588061055909], [16, 39.8395469462161, 310.15, 0.08903853398932461], [17, 38.402873224397275, 310.15, 0.09176747113834095], [18, 37.14368175864733, 310.15, 0.09445379112749654], [19, 35.98362774910695, 310.15, 0.09709574409999416], [20, 34.91025713820435, 310.15, 0.0996893594328284], [21, 33.91624718462546, 310.15, 0.10223086456684778], [22, 32.994977622408754, 310.15, 0.10471688811890163]]",49.08662533258299,681.6979411639579,410.49987492596966,137.67791543545445,56.82829800743502,138.5481091701002,4.5161579657172535,5.3538799945583175,0.6559608752142084,0.9986520578317212,285403.63497128856,93.70862060344668,5.065549626380167,"(0.0, 0, 0)",137.67791543545445,5.065549626380167,0.02245346391267716,0.0004821689793504944,0.02188278323877265,8.851169455395377e-05,0.24297285121482587,1.8406662466497248,4.522962063554636e-07,0.23405395339230525,0.0001250312509825331,1.7313485338205525,0.06925434436505787,1.6535618177042797,0.00853237175121528,1.685691715054607e-05,3.334821686902023e-05,0.0002975100893672073,2.015527071758964e-11,9.71260684476432e-20,1.5468664503774154e-11,4.6866061166894256e-12,5.03943891723369e-10,5.821827789192852e-11,4.3041292440389546e-10,1.7285462482318995e-11,1.1353947145978212e-09,1.2476559852546531e-08,7.39160965561858e-05,0.10776469969078831,90.16846422638218,106.78192294300966,138.13036052923883
9,DAZMID,87.4592427117685,94.94633297680306,0.1791346970955799,0.5426172208838814,0.5100788169443946,-0.5100788169443947,0.0102515869190373,"[9674.334338404653, 1387.2001986453408]","[[364.42600136392366, 5972.458523941274], [108.09348300302166, 603.7497573302604], [9674.334338404653, 1387.2001986453408]]","[1188.4711445272974, 226.14640071923625, 25.49392288224178, 20.42532053318817, 442.5889178817608, 473.8165825108704]",467.915175,"[[0, 101.325, 310.15, 0.0432], [1, 62.21525332738158, 310.15, 0.04435908246579705], [2, 51.419417411687355, 310.15, 0.053006089459132426], [3, 43.34416201097594, 310.15, 0.061924815626767306], [4, 37.40423530013021, 310.15, 0.07082461808076307], [5, 33.0758439946125, 310.15, 0.07947460061916257], [6, 29.923445025486217, 310.15, 0.08768920297660707], [7, 27.54829286951118, 310.15, 0.0951127250074567], [8, 25.75391876418207, 310.15, 0.10162323230552277], [9, 24.394527076994628, 310.15, 0.10718896514889728], [10, 23.361897736136246, 310.15, 0.11184682214048092], [11, 22.575547352587087, 310.15, 0.1156776268847055]]",187.5441491564065,1489.3716827345845,4023.692170816597,486.3764616515646,263.42260480019627,242.41178151518844,11.590118949515666,12.411371658760864,0.6348791946600153,0.5426172208838814,275834.05330085667,114.35424397942836,7.19745502497766,"(40143.33978040162, 0, 2028.5604743153046)",486.3764616515646,7.19745502497766,0.08843302742501984,0.002005229632166675,0.08606443483627826,0.00036336295657467076,1.0133053377405226,7.6057057409870845,4.22986522256329e-07,0.9476018212484789,0.00041056091895938046,6.646787801460467,0.22581205554641726,6.386584139675689,0.034391606238362765,6.510962172915395e-05,0.00011442452701908792,0.0009531077418249206,6.910281635243835e-11,3.9437828086710284e-19,5.150115028174058e-11,1.7601665676319526e-11,1.2738002844561815e-09,2.2715120783014817e-10,1.024069314452308e-09,3.008471965341698e-11,4.4282020360482936e-09,3.6634586983568786e-08,0.00023902390528793226,0.4501137358556186,86.54994130876038,324.3899838380028,490.02595101440016
