pk,homo_energy,lumo_energy,bandgap,label,path,potential,var,homo_align,lumo_align,homo_align_corr,lumo_align_corr,bandgap_corr,direct_band_gap_energy,direct_band_gap,band_gap_energy,band_gap_transition,vbm,cbm,effective_mass_hole,effective_mass_electron,cellopt_retrieved,spatial_overlap,spatial_overlap_corr,Unnamed: 0
16448,-2.20439897047187,-0.88017746302809,1.324221,16440N2_ddec.cif,fa8974ab-29b4-429a-a36c-d06f6653282c,1.8893096048210367,7.150672233387746e-10,-4.093708575292907,-2.769487067849127,-4.888377681032311,-2.2393581086401046,2.5417847470000003,1.3239707200000002,True,1.3239707200000002,\Gamma-\Gamma,-2.20449808,-0.88052736,0.2981299632063522,3.05554907043166,/home/beatriz/.aiida/repository/bmourino/repository/node/70/f8/4366-5b60-40e8-b9a7-195143300a9e/path,0.5448821783065796,0.48101269693970683,
16331,-2.28239854090744,-0.4903945809023399,1.792003,15161N2_ddec.cif,27d12a5d-42a5-4ff4-801e-31439da845ce,2.1430700101103337,0.0006449458564033,-4.425468551017774,-2.633464591012673,-5.22229409659939,-2.099925548309361,3.106397621,1.7916821000000005,True,1.7916821000000005,\Gamma-\Gamma,-2.28223599,-0.49055389,11.222768565106762,4.469872129832458,/home/beatriz/.aiida/repository/bmourino/repository/node/02/5f/5f0b-950e-40e5-aa31-f69138917a48/path,0.4743727147579193,0.40306377989202735,
16509,-1.47406570197511,-0.34008479933412,1.13398,19573N2_ddec.cif,cf6bf1a2-7a6a-476b-9b17-1b887be0ab6b,2.594405328731481,0.000159396640319,-4.068471030706592,-2.934490128065601,-4.862976092406185,-2.4084977955762055,2.31216386,1.13496313,False,1.13119021,"(0.250,0.000,0.000)-\Gamma",-1.47096294,-0.33977273,0.2693434324858099,0.044695151259947,/home/beatriz/.aiida/repository/bmourino/repository/node/0e/fb/9260-56e8-4ed9-8d16-263aa6f7a76c/path,0.5078933835029602,0.44012121439635754,
17813,-1.06721310925666,0.41279311323414,1.480005,19144N2_ddec.cif,437f7ba1-eba1-4419-81f7-bd44b4eae116,4.670111001043334,0.0048351943682766,-5.737324110299994,-4.257317887809194,-6.542676717016944,-3.7644888472565703,2.7298160350000003,1.47971196,True,1.47971196,\Gamma-\Gamma,-1.06719832,0.41251364,0.9574017323055674,6.510819724735352,/home/beatriz/.aiida/repository/bmourino/repository/node/4b/5e/03a0-ecc3-49fe-b77b-7dc366cde89d/path,0.3409275710582733,0.2555388390806317,
16390,-2.73705611938909,-1.454340430954,1.282715,19362N2_ddec.cif,ac64c050-6a01-448d-b252-204f22797e39,1.4558037995224444,1.279807814516473e-10,-4.192859918911535,-2.9101442304764444,-4.98817350838446,-2.383541546334489,2.491687005,1.28225994,True,1.28225994,\Gamma-\Gamma,-2.73672315,-1.45446321,0.4484101801662345,0.7509094318116576,/home/beatriz/.aiida/repository/bmourino/repository/node/f6/48/5deb-550c-4ee0-b01c-a7d749161818/path,0.7432127594947815,0.7002691377490758,
16605,-1.7220684876631802,-0.5585561421434501,1.163512,20350N2_ddec.cif,52ac38f4-8ff2-4da1-8480-39f3a4fd4e87,2.704221464629148,0.0064774998256566,-4.426289952292328,-3.262777606772598,-5.223120836982228,-2.7450154413743872,2.3478089840000003,1.16087533,False,1.15562526,\Gamma-V2,-1.7221329,-0.56650764,0.5921537757350296,1.6101627859939718,/home/beatriz/.aiida/repository/bmourino/repository/node/ef/ec/4bbe-c859-4007-85a2-d666af0cb5fe/path,0.6392410397529602,0.5853273618572951,
16439,-2.27281904000348,-1.0956729672427798,1.177145,17153N2_ddec.cif,703b77f6-2c08-4e5d-96a5-1847d8812279,1.930537897794815,7.595679084086876e-05,-4.203356937798295,-3.026210865037595,-4.998738757893984,-2.5025179714240875,2.3642640150000003,1.1766196699999998,False,1.1766076399999998,\Gamma-X,-2.27277777,-1.09617013,6.1210560130041465,1398.3114897587182,/home/beatriz/.aiida/repository/bmourino/repository/node/47/14/c01a-5e99-4ab0-947e-5c29cf0ebe71/path,0.4774793982505798,0.40649824955999847,
16545,-1.67394866601355,-0.31438254452266,1.359565,18111N2_ddec.cif,2a73b8e7-2385-4518-bcef-12d7c4a9502d,2.782466330709259,0.0008948497496684,-4.456414996722809,-3.096848875231919,-5.253441694201507,-2.5749268765339832,2.584444955,1.32973086,True,1.32963797,"(0.250,0.000,0.000)-(0.275,0.000,0.000)",-1.67500189,-0.34536392,0.407327146538732,0.2541138772545023,/home/beatriz/.aiida/repository/bmourino/repository/node/41/3b/d0bf-0770-49f3-abb3-c840ed0e2891/path,0.6165639758110046,0.5602576408988237,
16414,-2.7495050623176,-1.9107471581633704,0.838757,19003N3_ddec.cif,1d54b28b-9e85-4edb-9621-8ec0d3754c2e,1.1523402622152592,0.0009105511815385,-3.901845324532859,-3.063087420378629,-4.695267319142323,-2.5403190220075214,1.9558296990000001,0.8385830499999998,False,0.8385830000000001,Y-R,-2.74970382,-1.91112082,708.547046638284,356.7792817639633,/home/beatriz/.aiida/repository/bmourino/repository/node/ca/f9/ea82-0a3c-41bc-91ed-3778e8f35145/path,0.475574791431427,0.40439268767535685,
16663,-2.47385413467558,-0.67713960938959,1.796713,19511N2_ddec.cif,17a9bdec-5b52-416d-af81-5d64a4c83690,2.1057329471935557,8.684410169877113e-09,-4.579587081869136,-2.782872556583145,-5.377414397901286,-2.2530791715766845,3.112082591,1.79425011,False,1.79329225,T2-Z,-2.47338901,-0.68009676,247.7160925945839,4.751819304478495,/home/beatriz/.aiida/repository/bmourino/repository/node/68/a0/5b30-9646-4c9b-82bf-0c9d0556c9c6/path,0.6419846415519714,0.5883604410821199,
16542,-1.34647580588795,-0.0449586734278,1.301516,16390N2_ddec.cif,28042d9a-e4e2-4710-975f-712ef05c4b6e,2.680538477032815,0.001279801265143,-4.027014282920765,-2.725497150460615,-4.82124987575975,-2.1942653640226624,2.514379812,1.02649105,False,1.02221793,R2-T2,-1.15614237,-0.13392444,0.4636614822930699,0.6019979073103789,/home/beatriz/.aiida/repository/bmourino/repository/node/7a/a3/2842-ac54-45c2-9be9-79d034dd2522/path,0.5113622546195984,0.4439560861045122,
16473,-1.53870501972966,-0.12255932475403,1.416145,19464N2_ddec.cif,f8f7b433-6447-4080-a782-988f1a42adfd,2.347777333468963,3.086130595347472e-06,-3.8864823531986232,-2.470336658222993,-4.679804488494414,-1.9327079982446436,2.652737015,1.41374256,True,1.41374256,U2-U2,-1.53673584,-0.12299328,32.28104204467272,358.1933066565149,/home/beatriz/.aiida/repository/bmourino/repository/node/b7/16/0d89-a239-4e5b-b831-c1c438b8b366/path,0.5137519240379333,0.4465978895431757,
16768,-2.73829995243738,-0.85085364312372,1.887445,16060N2_ddec.cif,28955422-14be-415a-b472-a1f143aaf049,2.1864157530581485,0.0023115423037813,-4.924715705495529,-3.0372693961818684,-5.72478635758125,-2.513853739944148,3.221596115,1.8872630000000004,True,1.8872627800000004,"(0.000,0.000,0.025)-\Gamma",-2.73840887,-0.85114609,126.69894932637531,14.434713600061611,/home/beatriz/.aiida/repository/bmourino/repository/node/82/74/e7ef-10c2-4f40-91ec-e702cd48bbed/path,0.1618995368480682,0.0576215569809079,
16648,-2.28482606981223,-0.73312162055229,1.551704,17150N2_ddec.cif,9995b6ae-4cbc-4463-af0e-f7f530907578,1.8642993056512591,0.0001002072414027,-4.149125375463489,-2.597420926203549,-4.944154690404002,-2.062978268823472,2.816356728,1.5513119999999998,False,1.55127813,Z-\Gamma,-2.28423527,-0.73295714,25.8687830941876,2.9392223570739806,/home/beatriz/.aiida/repository/bmourino/repository/node/8a/44/881c-b50e-4b33-88b2-76fafe3abcc0/path,0.6505046486854553,0.5977793941682576,
16602,-2.2982211530839702,-1.10803156832661,1.190189,20341N2_ddec.cif,980f61ae-6402-4f44-aee8-dc3b1bd2f1f1,2.8361231782188887,0.0003779491871869,-5.134344331302859,-3.9441547465454985,-5.935777569456328,-3.443474706041394,2.380008123,1.19009617,True,1.19009617,\Gamma-\Gamma,-2.29832988,-1.10823371,0.2835591282000055,0.8476817595887842,/home/beatriz/.aiida/repository/bmourino/repository/node/37/89/e009-d8bc-4ea7-b1b7-ba3a06621234/path,0.596820592880249,0.538431133635044,
16808,-2.7628781043561497,-1.2819545856050598,1.480922,19531N2_ddec.cif,2f74a24b-dc0b-4058-9962-f9461d379e1f,1.4760984640284815,1.5574964512189125e-05,-4.238976568384631,-2.758053049633541,-5.034589916079131,-2.2276374395878538,2.730922854,1.48019592,False,1.4800195900000002,\Gamma-X,-2.76272084,-1.28270125,3.1814096238909912,33.98492527263843,/home/beatriz/.aiida/repository/bmourino/repository/node/35/3c/72e6-2fe0-433f-b460-7cdb1f6cca9f/path,0.6437907814979553,0.5903571468538046,
16782,-2.9741909444305503,-0.93788358843143,2.036306,17110N2_ddec.cif,3eb9b77e-9c83-47eb-8619-cad54e524795,1.3951213719228517,7.170868819623103e-06,-4.369312316353402,-2.3330049603542817,-5.165772846409699,-1.7919333947103637,3.4012713420000003,2.03538802,False,2.03537835,Z-\Gamma,-2.97411332,-0.93873497,1535.0903678005104,22.36227718979677,/home/beatriz/.aiida/repository/bmourino/repository/node/e0/89/de29-edef-408e-aff5-415d358b16c4/path,0.4794348180294037,0.4086599856796861,
16698,-2.30392248540245,-0.35003355892251,1.953888,11000N2_ddec.cif,5ece2ad3-8461-4df4-a311-ca85ed94b237,2.4080536057427406,0.0001145557153002,-4.711976091145191,-2.7580871646652505,-5.510663935737635,-2.227672409883408,3.3017928160000003,1.953286,True,1.953286,\Gamma-\Gamma,-2.30383183,-0.35054583,0.99888807114988,0.8738465441882504,/home/beatriz/.aiida/repository/bmourino/repository/node/42/84/ea83-416c-4f21-b6da-2c3721c8fc85/path,0.402776151895523,0.32391306368201966,
16909,-2.72636312803805,-0.93502122137062,1.791341,11002N2_ddec.cif,40a5b658-feb1-453d-8f5e-0de237e836c6,1.6977252305875554,1.1824126115277408e-05,-4.424088358625605,-2.632746451958176,-5.220904932956671,-2.0991894055087674,3.1055985870000002,1.79125857,False,1.7912231900000002,Y-\Gamma,-2.72649109,-0.9352679,293.5335049866985,0.6915541812451307,/home/beatriz/.aiida/repository/bmourino/repository/node/6c/d7/8c68-1797-4923-a145-1229f85c28ba/path,0.6135968565940857,0.5569774609333277,
16753,-1.52884905101186,-0.48401486840679,1.044834,19491N2_ddec.cif,e0ee69ae-64ce-481c-8782-dc8d21330379,2.5591232303540004,1.7593609440895393e-05,-4.08797228136586,-3.0431380987607906,-4.8826041011947385,-2.5198695708967236,2.2045646380000004,1.02901172,False,1.01311334,U2-X,-1.51771744,-0.5046041,2.49159206265438,1.0549666840724423,/home/beatriz/.aiida/repository/bmourino/repository/node/a1/e4/7c15-a146-4cdd-931e-4341336ed5d5/path,0.4507064521312713,0.37690048989564173,
16718,-2.3408037271510898,-0.32636045813448,2.014442,19480N2_ddec.cif,5dbe738c-e15a-45be-bf3f-db28e5d068df,2.0116187963484817,6.528953785802904e-06,-4.352422523499572,-2.3379792544829616,-5.148773269902319,-1.7970323943928492,3.374881494,2.0140148,True,2.0140148,\Gamma-\Gamma,-2.34077365,-0.32675885,2.639895261229462,2.214195928125763,/home/beatriz/.aiida/repository/bmourino/repository/node/fc/e5/7c8f-42ff-4585-9571-d41ca3cec6e0/path,0.7688512802124023,0.7286127787876129,
16575,-2.13391954226394,-1.18842410919024,0.945495,19120N2_ddec.cif,bc6f86a5-c533-441b-939c-3234c3d7ae6e,2.532964005448666,0.0001632190463814,-4.666883547712606,-3.7213881146389065,-5.465278290772738,-3.215123314672904,2.084662465,0.94550785,True,0.94550785,\Gamma-\Gamma,-2.13414304,-1.18863519,0.7180022525999833,0.2298584573174255,/home/beatriz/.aiida/repository/bmourino/repository/node/2c/32/e0ca-e093-4d94-a353-29a10fcece95/path,0.2404818683862686,0.14449511031970377,
18733,-3.3843815594643303,-1.19666861885926,2.187712,20115N3_ddec.cif,ad153e98-1b0e-42d9-88bd-b995224201ae,1.4560154437368888,0.0001089122300696,-4.840397003201219,-2.6526840625961485,-5.639919583722027,-2.119626852045434,3.5840183839999997,2.1824996500000005,False,2.1824247800000003,U2-X,-3.38198895,-1.19956417,22.346121174248196,13.05187517418716,/home/beatriz/.aiida/repository/bmourino/repository/node/ba/f6/9c49-78ed-4246-84a7-c465fbdde8bc/path,0.6786088943481445,0.6288489187908173,
18883,-1.61092815438551,0.23069361478417,1.841621,18060N2_ddec.cif,8950fe51-b238-428a-8f76-5d01cb510ed2,3.02623007426963,1.4134766306907978e-05,-4.6371582286551405,-2.79553645948546,-5.4353597571413985,-2.2660605585247606,3.166286547,1.75195491,False,1.63181996,R2-\Gamma,-1.43054651,0.20127345,1.1055155116112882,0.0901512816688194,/home/beatriz/.aiida/repository/bmourino/repository/node/28/b5/c4f9-9585-4351-b5c5-fb310641c742/path,0.5113120079040527,0.4439005378580093,
18797,-1.47081774939047,-0.31804329403013,1.152774,20090N2_ddec.cif,3bcb5a8e-c4c6-48b0-980e-c76fefd7becd,2.668275206550148,2.500477131917762e-05,-4.139092955940618,-2.986318500580278,-4.934057060154232,-2.4616255053898253,2.334848218,1.14934355,False,1.14482636,\Gamma-V,-1.4705867,-0.32576034,0.1326977249755096,4.624973410300852,/home/beatriz/.aiida/repository/bmourino/repository/node/3d/a5/4a8c-0084-40b1-b0fa-94898402fb5f/path,0.4564101696014404,0.3832060065960883,
18769,-2.9702847481041,-0.43699574784671,2.533288,20165N2_ddec.cif,dc3173c5-2d62-45f6-8c31-646fb731f3af,2.14750042899937,5.2104653036821024e-06,-5.11778517710347,-2.58449617684608,-5.919110780754643,-2.0497294959996113,4.001128616000001,2.53313515,True,2.53313515,\Gamma-\Gamma,-2.97035748,-0.43722233,1.4471512967046434,5.3442762153608445,/home/beatriz/.aiida/repository/bmourino/repository/node/cf/c7/3255-d084-4fea-9629-be437d17d97c/path,0.2817942500114441,0.19016636133015155,
19837,-2.78201506493088,-1.15622159538566,1.625793,16300N2_ddec.cif,97a6d1d9-03e7-4ad1-bf7a-a9194ab392d4,1.5630338446855183,7.794720280290232e-07,-4.3450489096163984,-2.7192554400711786,-5.141351727528905,-2.187867173953763,2.9057821510000004,1.6804936,False,1.62403507,\Gamma-U2,-2.78178112,-1.15774605,0.0316364058697759,0.1345720221442315,/home/beatriz/.aiida/repository/bmourino/repository/node/5c/98/76ff-2ab5-4cae-958e-2d8901a8ae03/path,0.6987223625183105,0.6510845589876174,
18903,-2.1657397359125703,-0.68625570016858,1.479483,17151N2_ddec.cif,2eeafdcd-993f-4092-9eae-5e277c1ce34f,1.947602468456593,7.015073548337048e-05,-4.113342204369163,-2.6338581686251725,-4.9081389286975625,-2.1003289929126057,2.729185981,1.47913328,False,1.4779753100000002,\Gamma-Y,-2.16577484,-0.68779953,0.9021799547427266,15.53606138475448,/home/beatriz/.aiida/repository/bmourino/repository/node/99/96/62a0-6093-4952-9e2f-08f78b5e3565/path,0.6800259351730347,0.6304154715931415,
18963,-0.37584574778593,1.18440552978592,1.56025,17090N3_ddec.cif,7f751968-4c4a-4ffd-a9a5-577bc2ec96c6,4.019546920728889,0.0149791778148857,-4.395392668514819,-2.835141390942969,-5.192022720860165,-2.306658385613909,2.82667175,1.66577612,False,1.55880094,"(0.000,0.025,0.000)-Y",-0.37548844,1.1833125,16.031328783519,0.1766072689209282,/home/beatriz/.aiida/repository/bmourino/repository/node/fd/b8/7824-da98-43c9-bfa6-270501414cc1/path,0.6110108494758606,0.5541186042040587,
18758,-1.13141078600544,0.6464557637632,1.777865,16430N2_ddec.cif,3b24c698-cce5-4a9c-a78e-f5ea66c72c06,3.286028386648149,2.1533274339384383e-08,-4.417439172653589,-2.6395726228849483,-5.214212527275837,-2.106186708540674,3.089333055,1.77251243,False,1.77224495,X-Y,-1.12682825,0.6454167,9.631398006241588,110.3128249323467,/home/beatriz/.aiida/repository/bmourino/repository/node/c3/f0/4f73-9592-4782-b6f5-b51e88918e7b/path,0.4258050918579101,0.3493717870998382,
18840,-2.04905780122855,-0.45745300550092,1.591604,14100N2_ddec.cif,99c23f50-ab17-40d3-bb2f-8ea417e47ddb,2.6810242508964444,0.0031245708094176,-4.730082052124994,-3.138477256397364,-5.528887585463806,-2.617598881215246,2.864516028,1.5831670200000003,True,1.5831670200000003,U2-U2,-2.04384002,-0.460673,11.796878320444296,32.03907938910263,/home/beatriz/.aiida/repository/bmourino/repository/node/05/f3/65e1-0f20-4fa2-bec9-f5dbd6f0ae79/path,0.6842318177223206,0.6350651168102026,
18863,-1.3181827537777,-0.33138341027589,0.986799,13072N2_ddec.cif,8d7a4f51-132f-478e-ada7-54124201c2b5,2.480638500830852,2.161682750667181e-06,-3.798821254608552,-2.8120219111067417,-4.591573592763507,-2.2829593004181876,2.134516393,0.9907544899999998,True,0.9907544899999998,\Gamma-\Gamma,-1.32084349,-0.330089,0.3259976283379462,0.2198254979330778,/home/beatriz/.aiida/repository/bmourino/repository/node/34/ed/0087-3e82-40dd-831d-ab052d719571/path,0.5807650089263916,0.5206815250182152,
18922,-3.17513705782792,-2.0387316195360303,1.136405,16380N2_ddec.cif,0402d4ad-5ba8-4d95-b845-6548fcacd93a,1.3107942542514446,1.2852378562360675e-06,-4.485931312079365,-3.349525873787475,-5.28314986560788,-2.833938487443327,2.3150908350000003,1.14939892,False,1.1327860900000002,T2-R2,-3.17546688,-2.04268079,5209.650616195231,2.384658266575097,/home/beatriz/.aiida/repository/bmourino/repository/node/fe/38/93ea-1c92-4b78-89c2-5e9c31452ddd/path,0.5615084767341614,0.4993932361143827,
19079,-1.3000844523028,0.39175462009729,1.691838,18040N3_ddec.cif,34a66607-ce59-4099-8374-984984454af6,3.841916955034444,7.258338605143224e-07,-5.142001407337244,-3.450162334937154,-5.943484416484936,-2.9370979046740286,2.985498466,1.68945997,True,1.68945997,\Gamma-\Gamma,-1.30010903,0.38935094,2.593525447087996,1.5570000302639235,/home/beatriz/.aiida/repository/bmourino/repository/node/ca/3f/6bf3-82f5-4589-baf2-7f18187cc0af/path,0.481275737285614,0.41069514032661913,
18987,-1.8905552116494104,-0.31803812386432,1.572516,15060N2_ddec.cif,df2c6819-52ad-4ab4-9f80-773d11509566,2.726521710024444,4.781488147489269e-05,-4.617076921673854,-3.044559833888764,-5.415147921664734,-2.521326948924355,2.8414768120000002,1.62943112,False,1.56929336,Z-X,-1.89042029,-0.32112693,493.8103321350288,1.645727494947498,/home/beatriz/.aiida/repository/bmourino/repository/node/11/22/780d-fd60-43b3-bbdc-fa7650d331b1/path,0.4866324663162231,0.4166170578372478,
19037,-2.63409662110678,-1.34467822087001,1.289418,15070N2_ddec.cif,e799ffac-e854-418e-be84-56a9dcfcf0f2,1.9045510117498143,0.0001225679399343,-4.538647632856594,-3.2492292326198244,-5.336208842470162,-2.731127409481603,2.499777526,1.28871079,False,1.28837192,Y-T2,-2.63344599,-1.34507407,44.18064087636007,107.33270743772118,/home/beatriz/.aiida/repository/bmourino/repository/node/44/db/78fb-bddb-4414-82c2-826edc75e8ad/path,0.6159010529518127,0.5595247730487585,
19076,-1.77729266136373,0.1459388145468499,1.92323,19481N2_ddec.cif,194cdf20-682a-4e0c-945b-a0dee5f00c96,2.576807616215222,0.0001339651810744,-4.354100277578952,-2.430868801668372,-5.150461929383215,-1.892250682526198,3.26478861,1.92134585,False,1.9186477,"\Gamma-(0.000,0.375,0.375)",-1.77742454,0.14122316,7.320812321196001,92.31969354642874,/home/beatriz/.aiida/repository/bmourino/repository/node/b1/55/b2ef-613e-4c9a-9982-e7466974b57e/path,0.5489726662635803,0.4855347722810507,
18943,-2.45531936236072,-0.8739354402114801,1.581383,16330N2_ddec.cif,b2f0c6b8-c365-4f48-a0ef-8de019e93c82,1.935172906091148,3.685623047278326e-07,-4.390492268451868,-2.809108346302628,-5.187090468196805,-2.279972692544435,2.852179281,1.5729770899999995,False,1.57212343,Z-U,-2.453818,-0.88169457,18.901966696689215,5.355836644153467,/home/beatriz/.aiida/repository/bmourino/repository/node/dc/d2/929b-f255-4244-96a7-3775da047be8/path,0.6188135147094727,0.5627445286464691,
19151,-0.6973242088258199,0.9572208249028,1.654544,20491N2_ddec.cif,a2f2f0db-79e7-4c4d-b92b-68db939dc3c8,2.324240481163556,0.0004888500557707,-3.021564689989376,-1.367019656260756,-3.8092648604743067,-0.8017308390432131,2.940484608,1.65408376,False,1.65408372,"\Gamma-(0.425,0.000,0.000)",-0.69751342,0.9565703,1.744242312176133,31035.61558847879,/home/beatriz/.aiida/repository/bmourino/repository/node/8f/9b/32df-e18f-4394-851d-f022ab759f35/path,0.2076486051082611,0.10819760943323375,
19039,-2.1356948139347,-0.89410017532644,1.241594,17152N2_ddec.cif,aebd2802-611a-4ac9-a536-3f591938a490,1.7836930948357037,0.000136284633657,-3.919387908770404,-2.677793270162144,-4.7129239301774115,-2.1453655474451088,2.4420539580000002,1.24157105,False,1.2415581000000002,\Gamma-U2,-2.13569998,-0.89414188,0.6403343361704571,1191.623715087534,/home/beatriz/.aiida/repository/bmourino/repository/node/76/a2/4dc2-b6b0-42cb-ab7b-0956c0dd3e9c/path,0.5524305105209351,0.4893574536859989,
19110,-2.39727363869786,-1.2306572888942,1.166616,13070N2_ddec.cif,8640922b-1f13-4414-a6b9-e0d69090be8c,3.2944538420422225,7.313187511474961e-09,-5.691727480740083,-4.525111130936423,-6.496783709364893,-4.038995666988999,2.351555512,1.1662103,True,1.1662103,\Gamma-\Gamma,-2.39709625,-1.23088595,0.6821345941652714,0.762191144356753,/home/beatriz/.aiida/repository/bmourino/repository/node/9d/07/0398-ac2b-45e7-969d-070be5ead6d8/path,0.5563006401062012,0.49363592064380646,
13399,-0.95622026176157,0.83230934681921,1.788529,20290N2_ddec.cif,9233bdb3-0ebe-47fa-ab57-fc107073df53,3.843297681576296,0.0001260411616075,-4.799517943337866,-3.0109883347570863,-5.598774809969562,-2.4869138123094463,3.1022045030000003,1.68169761,False,1.65287893,U2-Y,-0.89056728,0.76231165,1.2689903127659077,0.8321984461586678,/home/beatriz/.aiida/repository/bmourino/repository/node/85/1e/182e-967c-460b-9398-0c39f98555f2/path,0.6847432255744934,0.6356304833048582,
13482,-1.79768597223029,0.03642300178948,1.834108,19482N2_ddec.cif,f508d5ee-0d42-4c41-bd05-2829c3bdbab8,2.5660117456193707,0.0006912837868428,-4.363697717849661,-2.5295887438298905,-5.160121753015684,-1.993445533637706,3.157218356,1.80466722,False,1.80353586,"R-(0.000,0.375,0.000)",-1.77614148,0.02739438,11.810170741828964,19.62371059334775,/home/beatriz/.aiida/repository/bmourino/repository/node/4f/14/29c3-a568-41ae-9da6-6415d9e48ff9/path,0.5264958739280701,0.46068645358622073,
13436,-2.33384060226098,-0.40505718461243,1.928782,21030N2_ddec.cif,3b0e5fc6-10dd-4b27-a295-e5419cc97366,2.7018349241538893,0.0033036131619391,-5.035675526414869,-3.1068921087663197,-5.836467417336566,-2.5852218939330913,3.2714898740000002,1.92500774,False,1.90456145,Y-R2,-2.3219965,-0.41743505,2.2413565915533384,3.724316812234235,/home/beatriz/.aiida/repository/bmourino/repository/node/90/02/2283-ab77-42b0-9f34-fa62370ef675/path,0.6471292972564697,0.5940479094099999,
13662,-2.21858563334052,-1.16441141014269,1.054173,15090N2_ddec.cif,3e068c69-8e0c-40a6-8da8-d494101f31b4,2.449381673846185,3.499645032267267e-05,-4.667967307186705,-3.6137930839888743,-5.466369094683419,-3.1048308766044754,2.215836811,1.05343195,True,1.05343195,\Gamma-\Gamma,-2.21857578,-1.16514383,0.7857659840764066,0.648322802952318,/home/beatriz/.aiida/repository/bmourino/repository/node/90/c5/ce6d-8801-41eb-801b-c5ecc0ec2c36/path,0.5351983308792114,0.470307106770277,
13459,-1.61974029383767,0.27288325624973,1.892623,20542N2_ddec.cif,c0c148d0-1b6c-455d-a21a-eef2802459f2,3.1651996967922225,0.0037550731387688,-4.784939990629892,-2.8923164405424924,-5.584102100568987,-2.3652668137068926,3.227845961,1.89284408,False,1.89263031,\Gamma-U2,-1.62002249,0.27260782,3.720824388030717,535.5776455132589,/home/beatriz/.aiida/repository/bmourino/repository/node/a4/b7/bdc1-a7c6-4822-848b-e456e9d8da95/path,0.548845648765564,0.48539435316681856,
13424,-0.51805306318791,1.00253161383366,1.520584,15242N2_ddec.cif,d0119713-de5e-4492-b0f3-a3e8bdc60264,3.1793697808640737,0.0002243566073504,-3.697422844051984,-2.1768381670304136,-4.489516092538322,-1.631851499877866,2.778794888,1.54508174,False,1.52101702,R-\Gamma,-0.51878005,1.00223697,0.7421054571782385,0.7898364277474872,/home/beatriz/.aiida/repository/bmourino/repository/node/4b/81/7fd4-3c08-4f1d-9c96-13d2e1d7be69/path,0.592760443687439,0.5339425981009006,
13531,0.05832164724872,1.70677350451326,1.648451,16260N2_ddec.cif,87f0a7d1-da76-4193-90a6-4b311ccb826f,4.15387044882963,7.518708394960842e-05,-4.09554880158091,-2.44709694431637,-4.890229868791186,-1.9088856647103816,2.9331303570000005,1.64795525,True,1.64795525,\Gamma-\Gamma,0.05865903,1.70661428,1.0479607155915949,0.2658797116862935,/home/beatriz/.aiida/repository/bmourino/repository/node/28/95/950a-cb77-43b7-a074-fa76148872aa/path,0.2423950433731079,0.14661014439940454,
13604,-1.42213138641366,-0.31606992337465,1.106061,16032N2_ddec.cif,16a408e3-90aa-4b16-b6fe-88fb007a828d,1.9925587230933703,0.0001719476302353,-3.4146901095070303,-2.30862864646802,-4.204945595218826,-1.7669459666349732,2.278465627,1.1104406,True,1.1104406,\Gamma-\Gamma,-1.42427726,-0.31383666,0.3742129269855809,0.3301364567383653,/home/beatriz/.aiida/repository/bmourino/repository/node/a4/da/5dcf-e770-43b4-b17f-670cea025213/path,0.5276028513908386,0.46191022824108596,
13624,-2.3280094715692696,-0.96146934062867,1.366539,17155N2_ddec.cif,93957650-1cf6-402b-8d1f-bd919dbd3641,2.1252455359357407,0.0006882486738561,-4.45325500750501,-3.086714876564411,-5.250261165053793,-2.5645388185198805,2.592862573,1.36894621,False,1.3666019399999998,T-U,-2.32787175,-0.96126981,17.222332277832248,3385.999955897334,/home/beatriz/.aiida/repository/bmourino/repository/node/b9/e5/9e67-0b1a-41c1-8e46-4e2665a07a62/path,0.4642678499221802,0.39189275076746943,
13562,-2.40808690443248,-1.27137941961169,1.136707,16172N2_ddec.cif,49f7ab5f-d2b9-4ea2-ad3e-a960f0a57658,2.0496966140158146,8.02735643162373e-05,-4.457783518448295,-3.321076033627505,-5.254819111318209,-2.804775409790546,2.315455349,1.14508175,False,1.1285448099999995,"(-0.225,0.000,0.000)-(-0.475,0.000,0.000)",-2.40092853,-1.27238372,0.3193642311922031,0.0862992235085647,/home/beatriz/.aiida/repository/bmourino/repository/node/82/38/b43b-f094-4773-b298-14ab6963bffe/path,0.5953620672225952,0.5368187189352512,
13760,-1.33206192783765,0.24489633237823,1.576957,20161N2_ddec.cif,7d9d38e6-bd5d-4493-8e4c-de0dc99cfc36,2.5145932876348893,1.515274169409612e-06,-3.84665521547254,-2.2696969552566597,-4.639718474373112,-1.727038257924944,2.846837099,1.57587916,False,1.5752255,\Gamma-Y,-1.33210582,0.24311968,1.626854523321137,62.2988167616866,/home/beatriz/.aiida/repository/bmourino/repository/node/f8/2e/950a-fa2a-4d73-b6c6-847541381be7/path,0.7266558408737183,0.6819652986443042,
