,MOF,purity,recovery,working_capacity,productivity,spec_heat,spec_cool,el_energy,product_out,n_out_vac,time_steps,rho_b,vac_decay,selectivity,alpha,CAPEX,OPEX,CAC,CCC,LCOC,LCOE,spec_heat_tot,spec_cool_tot,spec_power_tot,purity_c,productivity_tea,CO2_avoided,CO2_captured,spec_CO2_emission,SPECCA,var_OPEX,CAPEX_bd,OPEX_bd,CAC_bd,power_output_ccs,CAC_approx_neg,SPECCA_approx_neg,cool_bd,power_bd,Climate Change,Climate Change: Biogenic,Climate Change: Fossil,Climate Change: Land Use And Land Use Change,Water Use,Energy Resources: Non-Renewable,Material Resources: Metals/Minerals,Land Use,Acidification,Ecotoxicity: Freshwater,"Ecotoxicity: Freshwater, Inorganics","Ecotoxicity: Freshwater, Metals","Ecotoxicity: Freshwater, Organics",Eutrophication: Freshwater,Eutrophication: Marine,Eutrophication: Terrestrial,Human Toxicity: Carcinogenic,"Human Toxicity: Carcinogenic, Inorganics","Human Toxicity: Carcinogenic, Metals","Human Toxicity: Carcinogenic, Organics",Human Toxicity: Non-Carcinogenic,"Human Toxicity: Non-Carcinogenic, Inorganics","Human Toxicity: Non-Carcinogenic, Metals","Human Toxicity: Non-Carcinogenic, Organics",Particulate Matter Formation,Ozone Depletion,Photochemical Ozone Formation: Human Health,Ionising Radiation: Human Health,nCAC,eff_recovery,OPEX_system,nCAC_system,CCC_system,LCOC_system,nCAC_system_bd
30,165_qtz+N520+39_charge,72.00477843,85.17796566,0.150026776,4.355199019,0.431778231,-0.431784589,0.003501327,"[3702.8302122106934, 1440.8084116738091, 1605.7149946907443]","[[304.1431489118642, 1549.629412405283], [62.680995897207055, 183.54026583258403], [3705.8142287405544, 1440.8084116738091]]","[124.01187433535402, 26.790576006852618, 4.423948355625381, 2.2765766019636855, 46.28044961098908, 44.240323759923264]",213.8409,"[[0, 101.325, 310.15, 0.14269507833713624], [1, 76.59420072448751, 310.15, 0.18271694790078125], [2, 67.07711502603874, 310.15, 0.20529093610564486], [3, 63.11841911442206, 310.15, 0.21650208931482617], [4, 61.39604647559491, 310.15, 0.22178904304198918], [5, 60.629619379088695, 310.15, 0.22422909028425164], [6, 60.284925672075765, 310.15, 0.22534478330691027]]",219.0834917,0.000827906,911.3248917,1837.745812,846.063736,109.8824682,65.50575292,219.7995686,9.810956446,11.588624,0.606074608,71.94021062,4.355199019,429365.842,534174.6251,737.101717,74.89920856,"[1422.8263132108973, 9837.41967177358, 2730.930943576885]","{'ShellAndTubePackedColumn': 353232779.49831605, 'Material': 83607860.07320705, 'VacuumPump': 2894459.6622240953, 'DirectContactCooler': 6047023.199679266, 'GenericCondenser': 580023.8575530528, 'IntercooledCondensingCompressor': 66684803.59249058, 'SteamBoiler': 5914787.532515531, 'ForcedDraughtCoolingTower': 3492873.229576261}","{'Fixed': 493765923.96406335, 'Electricity': 119784455.4907794, 'Heat': 828189602.5372543, 'Makeup-water': 229910757.92030987, 'Adsorbent': 179382677.721709, 'npv_CC': 44970925830.60772}","{'CAC_CAPEX': 370.91651568815615, 'CAC_FixedOPEX': 120.58594262069799, 'CAC_VariableOPEX': 357.23132274714175}",369.4026772,846.063736,74.89920856,"{'process': 1455.789210598117, 'VacuumPump': 2.8412170230078613, 'DirectContactCooler': 51.40581677795692, 'GenericCondenser': 38.88926428440953, 'IntercooledCondensingCompressor': 170.61584723319461}","{'process': 0.0, 'VacuumPump': 3.7198281365599675, 'IntercooledCondensingCompressor': 86.21063751140935}",0.424042783,0.000190991,0.42346149,0.000390302,0.054707104,9.439878581,3.00E-07,2.409754106,0.000884461,3.255728274,0.212626999,2.887418236,0.155683039,3.89E-05,0.000221661,0.002416616,7.47E-11,3.42E-19,4.25E-11,3.22E-11,1.97E-09,3.94E-10,1.52E-09,8.84E-11,4.28E-09,4.66E-08,0.000632852,0.220033337,868.6639136,49.05886407,6153.200002,280.3450148,161.4667346,161.4667346,"{'CAPEX': 42.78191792137865, 'FixedOPEX': 19.06334297574841, 'VariableOPEX': 218.49975392065895}"
31,1808_pcu+N668+2161_charge,78.79102729,89.60132469,0.211771812,4.359488105,0.378000703,-0.378010413,0.003218479,"[5931.410116385614, 1599.0916669971832, 2574.040098831658]","[[346.8395060834807, 1721.4537486186493], [113.2177299524311, 303.9932818319925], [5940.602445103445, 1599.0916669971832]]","[174.87799105215012, 42.24465014745787, 4.849721178292495, 3.136272028146465, 64.14598472028588, 60.50136297796742]",242.6697,"[[0, 101.325, 310.15, 0.14269507833713624], [1, 79.30124445604956, 310.15, 0.18027189942475114], [2, 69.37191385444027, 310.15, 0.2042731899565465], [3, 64.67692992858802, 310.15, 0.21804656386550747], [4, 62.37047779570715, 310.15, 0.22552921443587481], [5, 61.211562545995704, 310.15, 0.22948953245927328], [6, 60.62197260980304, 310.15, 0.23155903388154916]]",199.4332753,0.001582076,832.9754144,1369.146417,399.9840698,94.96078839,52.14025344,197.5547633,8.589012072,10.29974057,0.545582917,78.71226198,4.359488105,481706.437,542647.4196,583.2669541,38.02560028,"[1109.5403446176747, 5655.963737483676, 2129.6190772754126]","{'ShellAndTubePackedColumn': 315895337.62840885, 'Material': 84850441.21755409, 'VacuumPump': 2172514.7978937174, 'DirectContactCooler': 6047023.199679266, 'GenericCondenser': 612380.1461062229, 'IntercooledCondensingCompressor': 61453294.56876338, 'SteamBoiler': 3401465.550538597, 'ForcedDraughtCoolingTower': 3105081.6323921806}","{'Fixed': 451722998.95437306, 'Electricity': 93409634.60617423, 'Heat': 476162501.55028886, 'Makeup-water': 179287703.0777825, 'Adsorbent': 182048665.4980294, 'npv_CC': 45684230802.45133}","{'CAC_CAPEX': 189.02821663681797, 'CAC_FixedOPEX': 60.676087983861116, 'CAC_VariableOPEX': 151.68918133329586}",377.0944867,399.9840698,38.02560028,"{'process': 1294.7013774402235, 'VacuumPump': 2.133651703046155, 'DirectContactCooler': 51.40581677795692, 'GenericCondenser': 42.04351569540166, 'IntercooledCondensingCompressor': 162.25109499753358}","{'process': 0.0, 'VacuumPump': 2.7913545331683123, 'IntercooledCondensingCompressor': 79.44730158200727}",0.332465194,0.000175348,0.331915764,0.000374083,0.051782894,7.788056868,2.75E-07,2.296876565,0.000792442,3.048314393,0.183321381,2.710758378,0.154234634,3.65E-05,0.000198271,0.002167632,6.57E-11,3.19E-19,3.88E-11,2.69E-11,1.82E-09,3.43E-10,1.42E-09,7.88E-11,3.92E-09,3.38E-08,0.000549559,0.210367024,406.1016522,59.81200287,5599.317529,216.8218384,144.7361238,144.7361238,"{'CAPEX': 33.21245829541786, 'FixedOPEX': 14.812623036895417, 'VariableOPEX': 168.79675706427855}"
32,1810_dmp+N398+39_charge,97.29091834,98.79160073,0.697030994,3.452384481,0.152855867,-0.152970571,0.002506949,"[49241.84071832852, 1459.8638380900081, 22716.81157109412]","[[329.074133811397, 1634.2728264510597], [178.23182497245432, 415.93435585017505], [52427.91144763039, 1459.8638380900081]]","[726.8343351968626, 367.73755819958603, 4.6456254286365235, 7.085450031096363, 210.66505275723296, 136.7006487803107]",612.07965,"[[0, 101.325, 310.15, 0.14269507833713624], [1, 77.90657980323346, 310.15, 0.1838841478155733], [2, 68.25369586974274, 310.15, 0.20894180120191075], [3, 63.94153844266001, 310.15, 0.22253481576989667], [4, 61.91765154630492, 310.15, 0.22955494864952092], [5, 60.94185479510242, 310.15, 0.23310299117118097], [6, 60.46479247231154, 310.15, 0.23487847325039612]]",646.9303806,0.060910559,534.8359899,494.7363614,78.20944714,50.01774799,26.28160957,107.3827572,3.473223388,5.104600643,0.421604261,97.05548271,3.452384481,517520.7857,517520.7857,330.6223717,7.383645969,"[0.0, 0, 0.0]","{'ShellAndTubePackedColumn': 150826351.39185312, 'Material': 102183435.85875066, 'VacuumPump': 256794.1241514634, 'DirectContactCooler': 6047023.199679266, 'GenericCondenser': 677399.8950565638, 'IntercooledCondensingCompressor': 46625802.98210772}","{'Fixed': 291739117.913814, 'Adsorbent': 219237023.0155095, 'npv_CC': 43568877623.804565}","{'CAC_CAPEX': 43.02057581551305, 'CAC_FixedOPEX': 14.38548511852167, 'CAC_VariableOPEX': 21.09341018532076}",556.9266321,78.20944714,7.383645969,"{'process': 499.67059222313117, 'VacuumPump': 0.2523637128848889, 'DirectContactCooler': 51.40581677795692, 'GenericCondenser': 48.9725495396543, 'IntercooledCondensingCompressor': 133.51449319994768}","{'process': 0.0, 'VacuumPump': 0.3298426512563123, 'IntercooledCondensingCompressor': 60.2782040737919}",0.124542153,0.000116584,0.124176588,0.000248982,0.034320645,3.249747976,2.28E-07,1.280807254,0.000395889,1.774175373,0.104194801,1.483752552,0.186228019,1.96E-05,9.93E-05,0.001072921,4.51E-11,1.70E-19,2.97E-11,1.54E-11,1.16E-09,2.70E-10,8.25E-10,7.00E-11,2.16E-09,1.11E-08,0.000252054,0.113825166,78.76180548,86.48788204,2731.01527,88.64966927,77.60904857,77.60904857,"{'CAPEX': 17.04975265209388, 'FixedOPEX': 7.648619451697823, 'VariableOPEX': 63.95129716210723}"
33,188_dmp+N520+94_charge,91.76224555,96.48363993,0.451574283,3.557806401,0.192936694,-0.192973787,0.00271322,"[26584.9565847901, 2412.9751427084307, 11646.430966926295]","[[530.8289065882944, 2566.380268499689], [285.81393446637674, 734.7101879994863], [26878.686276198387, 2412.9751427084307]]","[456.9297022626928, 187.9555054312012, 6.959545034931646, 6.035958929230167, 140.05662221491843, 115.92207065241138]",510.0732,"[[0, 101.325, 310.15, 0.14269507833713624], [1, 86.86266611920733, 310.15, 0.16493420481750865], [2, 77.71123025226862, 310.15, 0.18317751499163612], [3, 71.81093554184034, 310.15, 0.19734261518017146], [4, 67.94489525715281, 310.15, 0.20792339626225073], [5, 65.37865375927957, 310.15, 0.21561947278023333], [6, 63.658183078959055, 310.15, 0.22111718336657038], [7, 62.496216836876826, 310.15, 0.22499678695340028], [8, 61.707264261918695, 310.15, 0.22771195118573365]]",162.8485234,0.01252165,610.9086711,540.6313175,99.727494,56.4582663,27.88813296,122.361829,4.383948444,6.002859269,0.453518231,91.61725755,3.557806401,546653.8494,546653.8494,308.6502914,10.03980673,"[0.0, 0, 0.0]","{'ShellAndTubePackedColumn': 185512901.05089527, 'Material': 104737440.87193714, 'VacuumPump': 808925.2634619701, 'DirectContactCooler': 6047023.199679266, 'GenericCondenser': 657500.27475553, 'IntercooledCondensingCompressor': 52464821.348498665}","{'Fixed': 332560296.82911134, 'Adsorbent': 224716702.29182285, 'npv_CC': 46021522858.336464}","{'CAC_CAPEX': 55.27224393645515, 'CAC_FixedOPEX': 18.088098834095067, 'CAC_VariableOPEX': 26.761507177224733}",502.1843315,99.727494,10.03980673,"{'process': 665.823064681966, 'VacuumPump': 0.7949676843834239, 'DirectContactCooler': 51.40581677795692, 'GenericCondenser': 46.75534702389485, 'IntercooledCondensingCompressor': 146.7447279518643}","{'process': 0.0, 'VacuumPump': 1.0390357238119305, 'IntercooledCondensingCompressor': 67.8269328498946}",0.145236272,8.21E-05,0.14495427,0.000199899,0.030222754,3.885163483,1.64E-07,1.44299582,0.000447327,1.790455331,0.089094933,1.694742902,0.006617496,2.27E-05,0.000108411,0.001188923,3.31E-11,1.99E-19,2.31E-11,1.00E-11,1.02E-09,1.56E-10,8.58E-10,1.47E-11,2.25E-09,1.25E-08,0.000291142,0.136668604,99.85606399,82.47071573,3383.866486,104.9046466,89.66868674,89.66868674,"{'CAPEX': 18.88331729225076, 'FixedOPEX': 8.454021136737486, 'VariableOPEX': 77.56730812837172}"
34,199_dmp+N520+244_charge,52.31054455,63.73941725,0.053785624,1.819783377,1.235665644,-1.235669711,0.005110601,"[1239.278702148425, 1130.0669371190538, 537.1008812460043]","[[343.1075244186142, 1754.7321305683085], [62.41230586184889, 198.0864046943888], [1239.569970120306, 1130.0669371190538]]","[106.40181072012655, 9.861421299672163, 4.9040577393584535, 2.334819578913761, 44.0094727676928, 45.292039334489374]",199.63125,"[[0, 101.325, 310.15, 0.14269507833713624], [1, 79.75888151248598, 310.15, 0.17333979917106382], [2, 69.71189038095957, 310.15, 0.19321659321846782], [3, 64.86339527587599, 310.15, 0.20470661025755638], [4, 62.462065482882196, 310.15, 0.21096475459613975], [5, 61.25383045789456, 310.15, 0.21427269528336548], [6, 60.64053388904394, 310.15, 0.21599501343772934]]",66.80274546,0.00027095,2013.597941,8804.812695,-248.7618728,327.4732824,275.2116762,526.1713622,28.07705657,30.17187928,0.870804683,52.26956926,1.819783377,-253896.6046,485692.0328,2795.239362,-13.27138436,"[5833.214028036131, 70372.18402115458, 11196.099300216838]","{'ShellAndTubePackedColumn': 823359088.879889, 'Material': 181933697.40906295, 'VacuumPump': 8830822.834128601, 'DirectContactCooler': 6047023.199679266, 'GenericCondenser': 424586.47592419153, 'IntercooledCondensingCompressor': 82096080.83016536, 'SteamBoiler': 42311554.307123594, 'ForcedDraughtCoolingTower': 9375280.233038468}","{'Fixed': 1085254019.3591747, 'Electricity': 491084793.4296781, 'Heat': 5924471361.264088, 'Makeup-water': 942573697.0457505, 'Adsorbent': 390343130.18504477, 'npv_CC': 40889288556.800064}","{'CAC_CAPEX': -66.5384893072311, 'CAC_FixedOPEX': -24.349886031556753, 'CAC_VariableOPEX': -158.18372441077685}",341.8490049,46526.73021,2482.189543,"{'process': 3788.0132115932424, 'VacuumPump': 8.667203810235257, 'DirectContactCooler': 51.40581677795692, 'GenericCondenser': 25.586908604370034, 'IntercooledCondensingCompressor': 196.94946493801802}","{'process': 0.0, 'VacuumPump': 11.349680268576424, 'IntercooledCondensingCompressor': 106.13445769155352}",1.795283202,0.000441814,1.794223946,0.000617442,0.089892343,33.34909513,6.03E-07,3.428930709,0.002173325,5.625737952,0.628014338,4.625787722,0.371935892,6.49E-05,0.000568198,0.006157025,2.06E-10,5.88E-19,8.83E-11,1.18E-10,3.65E-09,8.93E-10,2.61E-09,2.95E-10,9.03E-09,2.50E-07,0.001881204,0.29235158,-247.2233266,-50.69088788,13425.76873,-488.1570265,388.2230833,388.2230833,"{'CAPEX': -75.29228291586121, 'FixedOPEX': -33.37336813848289, 'VariableOPEX': -379.49137544249885}"
35,200_dmp+N520+246_charge,78.49516596,90.25595748,0.185709166,3.111665262,0.388249579,-0.388263882,0.003254206,"[7191.25101075518, 1974.083354311001, 3122.174136619415]","[[386.73862686130565, 1988.6978703303632], [151.69268804694016, 441.04558967870094], [7205.635731338714, 1974.083354311001]]","[214.85376474724075, 50.727238908191104, 5.522221297714369, 3.9085660360079317, 79.4189416748472, 75.27679683048011]",335.50335,"[[0, 101.325, 310.15, 0.14269507833713624], [1, 80.92412695271501, 310.15, 0.16253857685202955], [2, 72.14023646915761, 310.15, 0.18201568947617106], [3, 67.15157153275649, 310.15, 0.19533412250851487], [4, 64.25549165102045, 310.15, 0.2039960286748872], [5, 62.54889312601793, 310.15, 0.20946836493630394], [6, 61.533056544804815, 310.15, 0.21286690314079829], [7, 60.92445509234031, 310.15, 0.21495618719731902]]",161.5356352,0.002078295,910.0429844,1608.367233,462.9023685,101.3908642,58.85905193,208.644818,8.821889183,10.53179003,0.547521556,78.40874271,3.111665262,473890.0532,547891.7113,605.7455079,41.43810255,"[1203.9359388879432, 6900.646220159399, 2310.7992023099673]","{'ShellAndTubePackedColumn': 323207568.51523685, 'Material': 120025553.83859222, 'VacuumPump': 2160589.7095864797, 'DirectContactCooler': 6047023.199679266, 'GenericCondenser': 615707.0550983542, 'IntercooledCondensingCompressor': 62307954.33158431, 'SteamBoiler': 4149040.8655037675, 'ForcedDraughtCoolingTower': 3206266.8663543644}","{'Fixed': 493078042.77249146, 'Electricity': 101356581.29629818, 'Heat': 580949440.0978076, 'Makeup-water': 194540838.63024443, 'Adsorbent': 257517716.91974545, 'npv_CC': 46125735583.14397}","{'CAC_CAPEX': 212.4965349581746, 'CAC_FixedOPEX': 69.28942173525957, 'CAC_VariableOPEX': 182.6337879065383}",376.0046644,462.9023685,41.43810255,"{'process': 1342.671675240027, 'VacuumPump': 2.1215535805970887, 'DirectContactCooler': 51.40581677795692, 'GenericCondenser': 42.377693355010216, 'IntercooledCondensingCompressor': 164.27894483860766}","{'process': 0.0, 'VacuumPump': 2.7762659807809436, 'IntercooledCondensingCompressor': 80.55221243183752}",0.354873082,0.00019234,0.354281538,0.000399204,0.053610929,8.144492611,2.82E-07,2.317828545,0.000808014,3.169212147,0.216801648,2.740597668,0.211812831,3.68E-05,0.000202825,0.00220499,6.99E-11,3.22E-19,3.96E-11,3.03E-11,1.91E-09,3.82E-10,1.45E-09,9.95E-11,4.05E-09,3.81E-08,0.000562016,0.209655339,473.0123561,58.22654769,5850.621769,233.7998602,150.8305833,150.8305833,"{'CAPEX': 37.186260602834075, 'FixedOPEX': 16.570178813434477, 'VariableOPEX': 180.04342081203166}"
36,309_bcu+N647+383_charge,64.31484948,79.36570475,0.078613816,1.34540424,0.987545043,-0.987555597,0.004078601,"[3088.39306400244, 1715.068440260107, 1339.3374067710474]","[[415.6066643035414, 2042.1873958075755], [116.19078747329921, 334.66591845050107], [3091.0439495849296, 1715.068440260107]]","[210.35294077744575, 22.32085131683437, 5.64057072137412, 4.634914650307207, 87.96793360947953, 89.78867047945053]",340.3764,"[[0, 101.325, 310.15, 0.14269507833713624], [1, 83.03359957151082, 310.15, 0.17212442666769268], [2, 73.11044927867945, 310.15, 0.19394729427995272], [3, 67.43334171286796, 310.15, 0.20783047639420305], [4, 64.24401122275037, 310.15, 0.2164477745044235], [5, 62.43974392248908, 310.15, 0.22167171861898308], [6, 61.40835850425654, 310.15, 0.2247811946054585], [7, 60.814991830372016, 310.15, 0.226612804246911]]",107.5111139,0.000920245,1954.217022,7743.922293,-319.0231715,270.686323,224.793423,467.8849371,22.43920771,24.30841078,0.69787728,64.25199384,1.34540424,-81037.28585,534753.1116,2200.616775,-17.06205659,"[4970.695543091232, 58566.90288350841, 9540.60670911662]","{'ShellAndTubePackedColumn': 719146898.3352637, 'Material': 270939539.273424, 'VacuumPump': 4811752.610264423, 'DirectContactCooler': 6047023.199679266, 'GenericCondenser': 543627.5070498122, 'IntercooledCondensingCompressor': 75403132.29769315, 'SteamBoiler': 35213582.27578486, 'ForcedDraughtCoolingTower': 8230016.153194951}","{'Fixed': 1053389767.2530429, 'Electricity': 418471357.6852249, 'Heat': 4930612054.714342, 'Makeup-water': 803201605.9108531, 'Adsorbent': 581307307.8655182, 'npv_CC': 45019627277.055084}","{'CAC_CAPEX': -90.88847709976545, 'CAC_FixedOPEX': -33.28264941836642, 'CAC_VariableOPEX': -195.27470408501733}",355.6686854,40698.0877,2176.622696,"{'process': 3333.212326387512, 'VacuumPump': 4.725150815649715, 'DirectContactCooler': 51.40581677795692, 'GenericCondenser': 35.52642225375144, 'IntercooledCondensingCompressor': 185.96314566449902}","{'process': 0.0, 'VacuumPump': 6.182696157739588, 'IntercooledCondensingCompressor': 97.48176129401239}",1.386608531,0.000295225,1.385908653,0.000404652,0.0805959,26.10532802,7.70E-07,2.813044482,0.001736493,4.328192489,0.465335566,3.838723304,0.024133619,5.38E-05,0.000443379,0.004831173,1.87E-10,4.89E-19,1.05E-10,8.17E-11,2.81E-09,5.75E-10,2.20E-09,1.46E-10,7.15E-09,1.93E-07,0.001482518,0.252782449,-317.9210668,-30.68345853,12211.65237,-838.1424696,324.033029,324.033029,"{'CAPEX': -136.523852372631, 'FixedOPEX': -60.52234780203522, 'VariableOPEX': -641.0962694128082}"
37,311_dmp+N520+292_charge,93.32911601,99.0796542,0.331340992,2.504043883,0.212168289,-0.212237812,0.002594661,"[24704.30787086547, 1793.111414226557, 10869.907744412265]","[[163.48250285419277, 987.5213597285481], [10.046184921113861, 61.098784701976236], [25086.555782022995, 1793.111414226557]]","[476.3604903728011, 173.50016954784806, 3.1608663837609603, 5.746006914013602, 180.13619586692812, 113.8172516602504]",645.98625,"[[0, 101.325, 310.15, 0.14269507833713624], [1, 62.09124093768155, 310.15, 0.12981131108806307], [2, 60.126149956721086, 310.15, 0.129125835625293], [3, 60.00765069971601, 310.15, 0.12908413086288795], [4, 60.00046414873391, 310.15, 0.12908160024124032]]",1228.896081,0.016903744,730.7027196,704.3865805,120.3442338,64.77581742,34.38172994,134.5553475,4.820932818,6.428087949,0.440716914,93.1702945,2.504043883,550211.4935,550306.0582,312.9021965,11.23382207,"[40.4288251498119, 0, 77.59789693860934]","{'ShellAndTubePackedColumn': 209515235.03944352, 'Material': 149807728.20349273, 'VacuumPump': 260130.9903274759, 'DirectContactCooler': 6047023.199679266, 'GenericCondenser': 666603.0983668936, 'IntercooledCondensingCompressor': 51851989.09647082, 'ForcedDraughtCoolingTower': 756785.3512382974}","{'Fixed': 396842693.6593147, 'Electricity': 3403609.2541566133, 'Makeup-water': 6532787.414540309, 'Adsorbent': 321416089.40856266, 'npv_CC': 46328993867.08928}","{'CAC_CAPEX': 65.5734032182375, 'CAC_FixedOPEX': 21.870897836272675, 'CAC_VariableOPEX': 33.34118834411417}",483.990518,120.3442338,11.23382207,"{'process': 737.1827408493206, 'VacuumPump': 0.25492242244019875, 'DirectContactCooler': 51.40581677795692, 'GenericCondenser': 47.757812833926295, 'IntercooledCondensingCompressor': 146.01419072576059}","{'process': 0.0, 'VacuumPump': 0.33456038648376796, 'IntercooledCondensingCompressor': 67.0346585041871}",0.154942991,8.77E-05,0.154642206,0.000213078,0.032289354,4.143464277,1.77E-07,1.538056463,0.000477324,1.924098371,0.105301192,1.81171434,0.007082839,2.42E-05,0.000115777,0.00126836,3.54E-11,2.12E-19,2.47E-11,1.07E-11,1.09E-09,1.67E-10,9.16E-10,1.59E-11,2.41E-09,1.44E-08,0.000310766,0.145640302,120.576819,83.7279562,3749.345988,118.4611605,100.1064339,100.1064339,"{'CAPEX': 22.69399307049979, 'FixedOPEX': 10.13630131712276, 'VariableOPEX': 85.63086608663}"
38,315_dia+N520+225_charge,64.18526295,79.65566544,0.163178778,6.691601097,0.484242099,-0.484247372,0.004011041,"[2356.150603252002, 1315.2629165676303, 1021.3414360734945]","[[316.25210348196987, 1614.3815657884572], [65.70942866184001, 194.75986701060515], [2357.1441001162393, 1315.2629165676303]]","[87.78819803399762, 16.81139355209688, 4.573011926324335, 1.6508525426032077, 32.7232395500751, 32.0297004628981]",125.10225,"[[0, 101.325, 310.15, 0.14269507833713624], [1, 77.71820830160733, 310.15, 0.1790832419681125], [2, 67.91417238357309, 310.15, 0.20072915044320455], [3, 63.62434160385868, 310.15, 0.21203445525706707], [4, 61.68159634584502, 310.15, 0.21760510570961383], [5, 60.7852430016229, 310.15, 0.22027975361417096], [6, 60.36781074058464, 310.15, 0.22154890152219073]]",73.36469923,0.000479964,967.6278182,2347.930747,7943.694046,122.7605289,77.28906895,248.6327304,11.00305158,12.86848681,0.698676562,64.13248955,6.691601097,382413.9533,541665.0797,901.2749036,672.9879983,"[1829.3026098606356, 15022.828699271628, 3511.1095824201834]","{'ShellAndTubePackedColumn': 398485201.7468706, 'Material': 55178851.1800831, 'VacuumPump': 4812724.499826036, 'DirectContactCooler': 6047023.199679266, 'GenericCondenser': 547719.2107984468, 'IntercooledCondensingCompressor': 76530702.172606, 'SteamBoiler': 9032535.243822575, 'ForcedDraughtCoolingTower': 4097830.0261032637}","{'Fixed': 523978502.2459013, 'Electricity': 154004754.49144912, 'Heat': 1264737191.7184782, 'Makeup-water': 295592192.52105576, 'Adsorbent': 118387554.34745234, 'npv_CC': 45601529874.84444}","{'CAC_CAPEX': 3229.8660121631715, 'CAC_FixedOPEX': 1053.9313158534392, 'CAC_VariableOPEX': 3682.8894941255185}",354.2085052,7943.694046,672.9879983,"{'process': 1655.564917367325, 'VacuumPump': 4.724112527259181, 'DirectContactCooler': 51.40581677795692, 'GenericCondenser': 35.895620543942776, 'IntercooledCondensingCompressor': 188.63451411749975}","{'process': 0.0, 'VacuumPump': 6.1851451588228255, 'IntercooledCondensingCompressor': 98.93949247890028}",0.52624607,0.000194254,0.525670172,0.000381644,0.055814385,11.26247009,3.20E-07,2.481336928,0.000979369,3.360760706,0.233599891,3.020142971,0.107017844,4.10E-05,0.000245267,0.00268001,8.20E-11,3.62E-19,4.59E-11,3.62E-11,2.02E-09,3.85E-10,1.59E-09,8.31E-11,4.58E-09,6.07E-08,0.000725739,0.227759838,9296.697254,37.73718452,6831.850597,370.6931694,175.6173457,175.6173457,"{'CAPEX': 54.46094563698663, 'FixedOPEX': 24.2538803555744, 'VariableOPEX': 291.97834344638267}"
39,322_dmp+N520+396_charge,58.01078248,72.24024516,0.077725119,1.939333477,0.910065031,-0.910070918,0.004589434,"[2250.802724363259, 1629.919848956837, 975.7128151354235]","[[457.07788710792374, 2247.511939366182], [108.90667421655331, 321.2480266653263], [2251.838243678946, 1629.919848956837]]","[144.28175082009528, 16.809708611773, 6.1644623231527005, 3.0915700919456284, 58.34307235860781, 59.87293743461613]",250.90065,"[[0, 101.325, 310.15, 0.14269507833713624], [1, 84.639202309589, 310.15, 0.16754099195470953], [2, 74.86258248126202, 310.15, 0.18683799765721248], [3, 69.05738548929234, 310.15, 0.20066945245924359], [4, 65.56257411747026, 310.15, 0.21007765003545342], [5, 63.4347965384176, 310.15, 0.21626974916397157], [6, 62.12861549483222, 310.15, 0.22026267711763076], [7, 61.322253795527395, 310.15, 0.2228051341572189], [8, 60.82259469741553, 310.15, 0.2244113954583297]]",48.52055187,0.000546197,1684.279943,6470.290419,-332.9139514,243.7020578,195.5210526,422.0292108,20.67869045,22.6463732,0.76594517,57.96064243,1.939333477,-173.8681693,517498.0926,2009.647531,-19.43554577,"[4303.947666263753, 49206.601075845596, 8260.870460576733]","{'ShellAndTubePackedColumn': 654984461.0394741, 'Material': 181898081.65049133, 'VacuumPump': 6885999.234777808, 'DirectContactCooler': 6047023.199679266, 'GenericCondenser': 491581.91232992744, 'IntercooledCondensingCompressor': 78322408.70685564, 'SteamBoiler': 29585663.74838864, 'ForcedDraughtCoolingTower': 7367779.557011098}","{'Fixed': 908539479.1734437, 'Electricity': 362339396.5077718, 'Heat': 4142589901.307585, 'Makeup-water': 695463571.9148221, 'Adsorbent': 390266715.71712184, 'npv_CC': 43566967144.65183}","{'CAC_CAPEX': -99.11780741134827, 'CAC_FixedOPEX': -35.43120784894922, 'CAC_VariableOPEX': -198.87926091971536}",349.2289304,36112.51506,2108.251806,"{'process': 2972.5700241977206, 'VacuumPump': 6.761303647230982, 'DirectContactCooler': 51.40581677795692, 'GenericCondenser': 31.003423053372185, 'IntercooledCondensingCompressor': 193.6635807137316}","{'process': 0.0, 'VacuumPump': 8.84838766823213, 'IntercooledCondensingCompressor': 101.2558247499668}",1.251573199,0.000355073,1.250671203,0.000546922,0.076813369,23.80740446,4.82E-07,3.004395041,0.001655712,4.741761168,0.497195397,3.900563771,0.344001999,5.41E-05,0.000430365,0.004662493,1.56E-10,4.85E-19,6.99E-11,8.61E-11,3.00E-09,6.95E-10,2.17E-09,2.32E-10,7.17E-09,1.71E-07,0.001381092,0.259276919,-329.5205849,-18.17370957,11009.4214,-1191.337147,299.7084972,299.7084972,"{'CAPEX': -186.85367652937137, 'FixedOPEX': -82.89381034774733, 'VariableOPEX': -921.5896602563588}"
